vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
"Cult Med Spa + IV Bar in Southfield, MI",jointhecultdetroit.com,info@jointhecultdetroit.com,info@jointhecultdetroit.com,yes,ok,https://jointhecultdetroit.com,medspa,,1
"Late Night Medspa, Chicago",latenightmedspa.com,info@latenightmedspa.com,info@latenightmedspa.com,yes,ok,https://latenightmedspa.com,medspa,GLP-1 weight loss peptides,5
Legacy Med Spa,legacymedspasd.com,hello@legacymedspasd.com,hello@legacymedspasd.com,yes,ok,https://legacymedspasd.com,medspa,,1
LF Medical,lf-med.com,info@lf-med.com,info@lf-med.com,yes,ok,https://lf-med.com,medspa,glutathione,3
AGS Cosmetic Injections “Ms. Botox of Idaho”,lipsandlashes.glossgenius.com,lipsandlashes.idahofalls@gmail.com,lipsandlashes.idahofalls@gmail.com,yes,ok,https://lipsandlashes.glossgenius.com,medspa,tirzepatide,2
Love Laser & Med Spa,lovelaserandmedspa.org,lovelasertoo@gmail.com,lovelasertoo@gmail.com,yes,ok,https://lovelaserandmedspa.org,medspa,tirzepatide,1
Mariposa Medical Spa,mariposamedicalspa.com,mariposamedicalspa@gmail.com,mariposamedicalspa@gmail.com,yes,ok,https://mariposamedicalspa.com,medspa,"nad+, glutathione",6
Marlana Aesthetics & Wellness,marlanaaesthetics.com,info@marlanaaesthetics.com,info@marlanaaesthetics.com; injectormama@gmail.com,yes,ok,https://marlanaaesthetics.com,medspa,GLP-1 weight loss peptides,3
MaxAesthetics,maxaesthetics.com,maxaesthetics@maxaesthetics.com,maxaesthetics@maxaesthetics.com,yes,ok,https://maxaesthetics.com,medspa,"semaglutide, tirzepatide",9
Meadow Med Spa + Aesthetics,meadowaesthetics.com,info@meadowaesthetics.com,info@meadowaesthetics.com,yes,ok,https://meadowaesthetics.com,medspa,"semaglutide, tirzepatide",4
ALCHEME Medical Spa Del Mar,medspa-delmar.alchemehealth.com,info@alchemehealth.com,info@alchemehealth.com,yes,ok,https://medspa-delmar.alchemehealth.com,medspa,nad+,7
ALCHEME Medical Spa La Jolla,medspa-lajolla.alchemehealth.com,info@alchemehealth.com,info@alchemehealth.com,yes,ok,https://medspa-lajolla.alchemehealth.com,medspa,nad+,6
Bella MedSpa,mybellamedspa.com,info@mybellamedspa.com,info@mybellamedspa.com,yes,ok,https://mybellamedspa.com,medspa,GLP-1 weight loss peptides,2
"💧DRIP in McHenry, IL",mydripclinic.com,info@mydripclinic.com,info@mydripclinic.com,yes,ok,https://mydripclinic.com,medspa,"nad+, glutathione",5
Eden MedSpa,myedenmedspa.com,frontdesk@myedenmedspa.com,frontdesk@myedenmedspa.com,yes,ok,https://myedenmedspa.com,medspa,"semaglutide, nad+, glutathione",7
Lyfe Aesthetics & MedSpa,mylyfemedspa.com,lyfemedspa@gmail.com,lyfemedspa@gmail.com,yes,ok,https://mylyfemedspa.com,medspa,semaglutide,3
New Med Spa,newmedspas.com,info@newmedspa.com,info@newmedspa.com,yes,ok,https://newmedspas.com,medspa,GLP-1 weight loss peptides,3
Oahu Med Spa,oahumedspakahala.com,info@oahumedspakahala.com,info@oahumedspakahala.com; oahumedspa@gmail.com,yes,ok,https://oahumedspakahala.com,medspa,glutathione,3
Oasis Day Spa,oasisdayspaeast.com,info@oasisdayspaeast.com,info@oasisdayspaeast.com,yes,ok,https://oasisdayspaeast.com,medspa,nad+,1
Omorfia Medical Spa,omorfiamedicalspa.com,omorfiamedicalspa@gmail.com,omorfiamedicalspa@gmail.com,yes,ok,https://omorfiamedicalspa.com,medspa,,1
"Preventive Medicine in Colchester, VT",preventivemedicinevt.com,info@preventivemedicinevt.com,info@preventivemedicinevt.com; preventivemedicinevt@gmail.com,yes,ok,https://preventivemedicinevt.com,medspa,,2
Rejuvenations Medi Spa,rejuvenationsmedispa.com,cs@rejuvenationsmedispa.com,cs@rejuvenationsmedispa.com,yes,ok,https://rejuvenationsmedispa.com,medspa,,3
ReJuvenere Medical Spa,rejuveneremedspa.com,hello@rejuveneremedspa.com,hello@rejuveneremedspa.com,yes,ok,https://rejuveneremedspa.com,medspa,,1
"High Sierra Restorative Health in Incline Village, NV",restorativehealthnv.com,info@restorativehealthnv.com,info@restorativehealthnv.com,yes,ok,https://restorativehealthnv.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, cjc-1295, pt-141",11
Sculpt Spa,sculptspalv.com,info@sculptspalv.com,info@sculptspalv.com,yes,ok,https://sculptspalv.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",6
Skin Medics,skinmedicsmedicalspa.com,skinmedicsspa@gmail.com,skinmedicsspa@gmail.com,yes,ok,https://skinmedicsmedicalspa.com,medspa,,1
Smithfield Aesthetics,smithfieldaesthetics.com,smithfieldaesthetics@icloud.com,smithfieldaesthetics@icloud.com,yes,ok,https://smithfieldaesthetics.com,medspa,semaglutide,3
SoBo Aesthetics,soboaesthetics.com,erica@soboaesthetics.com,erica@soboaesthetics.com,yes,ok,https://soboaesthetics.com,medspa,,1
The Aesthetic Life Med Spa & Wellness,theaestheticlifeomaha.com,abbey@theaestheticlifeomaha.com,abbey@theaestheticlifeomaha.com,yes,ok,https://theaestheticlifeomaha.com,medspa,"semaglutide, tirzepatide, glutathione",11
The Aesthetic Method Medical Spa,theaestheticmethod.com,info@theaestheticmethod.com,info@theaestheticmethod.com; nfo@theaestheticmethod.com,yes,ok,https://theaestheticmethod.com,medspa,nad+,1
Apex Med Spa,theapexmedspa.com,info@theapexmedspa.com,info@theapexmedspa.com,yes,ok,https://theapexmedspa.com,medspa,semaglutide,3
ARA Med Spa,thearamedspa.com,info@thearamedspa.com,info@thearamedspa.com,yes,ok,https://thearamedspa.com,medspa,GLP-1 weight loss peptides,5
The Beautie Bar,thebeautiebar.com,info@thebeautiebar.com,info@thebeautiebar.com; hello@thebeautiebar.com,yes,ok,https://thebeautiebar.com,medspa,"semaglutide, tirzepatide, bpc-157, ipamorelin, sermorelin, cjc-1295",12
Cherry Creek Med Spa,thecherrycreekmedspa.com,contact@thecherrycreekmedspa.com,contact@thecherrycreekmedspa.com,yes,ok,https://thecherrycreekmedspa.com,medspa,,1
"Drenched Wellness in Greenville, SC",thedrenchedwellness.com,info@thedrenchedwellness.com,info@thedrenchedwellness.com,yes,ok,https://thedrenchedwellness.com,medspa,GLP-1 weight loss peptides,3
"Hangover IV in Las Vegas, NV",thehangoveriv.com,hangoverivsocial@gmail.com,hangoverivsocial@gmail.com,yes,ok,https://thehangoveriv.com,medspa,nad+,2
"Hydration Haven IV Therapy and Wellness in Schenectady, NY",thehydrationhaven.com,hydrationhaven23@gmail.com,hydrationhaven23@gmail.com,yes,ok,https://thehydrationhaven.com,medspa,GLP-1 weight loss peptides,4
Modern Dose Aesthetics & Wellness,themoderndose.com,hello@themoderndose.com,hello@themoderndose.com,yes,ok,https://themoderndose.com,medspa,"semaglutide, tirzepatide",4
Touch Aesthetic,touchaesthetic.com,alexish@touchaesthetic.com,alexish@touchaesthetic.com,yes,ok,https://touchaesthetic.com,medspa,"semaglutide, glutathione",4
très j Medspa,tresjmedspa.com,jj@tresjmedspa.com,jj@tresjmedspa.com,yes,ok,https://tresjmedspa.com,medspa,GLP-1 weight loss peptides,2
Unfiltered Beauty Medspa,unfilteredbeautymedspa.com,frontdesk@unfilteredbeautymedspa.com,frontdesk@unfilteredbeautymedspa.com,yes,ok,https://unfilteredbeautymedspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",13
"Vital Flow Hydration & Wellness Hurricane in Hurricane, WV",vitalflowwv.com,vital@vitalflowwv.com,vital@vitalflowwv.com,yes,ok,https://vitalflowwv.com,medspa,"nad+, glutathione",3
Vitality Infusions,vitalityiv.com,info@vitalityiv.com,info@vitalityiv.com,yes,ok,https://vitalityiv.com,medspa,"nad+, glutathione",3
"Infusion Associates in Grand Rapids, MI",vivoinfusion.com,info@vivoinfusion.com,info@vivoinfusion.com,yes,ok,https://vivoinfusion.com,medspa,,1
Vue Medical Spa,vuemedicalspa.com,hello@vuemedicalspa.com,hello@vuemedicalspa.com,yes,ok,https://vuemedicalspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
Atlantis Aesthetics,welcometoatlantis.com,info@welcometoatlantis.com,info@welcometoatlantis.com,yes,ok,https://welcometoatlantis.com,medspa,,1
White Velvet Aesthetics,whitevelvet.us,info@whitevelvet.us,info@whitevelvet.us,yes,ok,https://whitevelvet.us,medspa,,2
ZenSkin Bristol,zenskinbristol.org,info@zenskinbristol.com,info@zenskinbristol.com,yes,ok,https://zenskinbristol.org,medspa,tirzepatide,1
Bamford Wellness Spa,1hotels.com,1bb-guestexperience@1hotels.com,1bb-guestexperience@1hotels.com; anatomy.hanalei@1hotels.com; bna1hna.spa@1hotels.com; sfo1hsf.concierge@1hotels.com,yes,no_peptides,https://1hotels.com,vendor,,0
207 LASER & Integrative MED,207laser.com,,,,no_email,,vendor,,0
Aesthetica Medical Spa,406aesthetica.com,,,yes,no_email,https://406aesthetica.com,medspa,"semaglutide, tirzepatide",10
"444IV Wellness Lounge in View Park-Windsor Hills, CA",444ivwellness.com,,,,no_email,,vendor,,0
Brighter Smiles Med Spa and Laser Center,4brightersmiles.com,,,yes,no_email,https://4brightersmiles.com,medspa,glutathione,2
4Ever Young Med Spa & Wellness Center,4everyoungantiaging.com,,,yes,no_email,https://4everyoungantiaging.com,medspa,"semaglutide, tirzepatide",7
"Five One Five Wellness and Aesthetics in Grimes, IA",515wellness.com,,,yes,no_email,https://515wellness.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+, glutathione",13
"719 Revive Med Spa in Colorado Springs, CO",719-revivemedspa.com,,,,unreachable,,,,
"7 Seas Medical Spa in Augusta, GA",7seasmedspa.com,,,yes,no_email,https://7seasmedspa.com,medspa,,0
816 Aesthetic Med Spa,816medspa.com,,,yes,no_email,https://816medspa.com,medspa,,1
AESTHETICS 360° Face & Body Center,a360mke.com,,,yes,no_email,https://a360mke.com/contact,medspa,,0
"Anti-Aging Centers of Connecticut in West Haven, CT",aacofct.com,,,,no_email,https://aacofct.com,medspa,,0
Angel Aesthetics Med Spa,aamedspas.com,angelaestheticsmedspa@gmail.com,angelaestheticsmedspa@gmail.com,yes,already known,https://aamedspas.com,medspa,,1
AB Aesthetics,abaestheticsspa.com,,,,unreachable,,,,
"Face Card Clinics in Honolulu, HI",abcfu.myaestheticrecord.com,,,,no_email,https://abcfu.myaestheticrecord.com,medspa,,0
Absolute Wellness Healing Spa,absolutewellnesshealingspa.com,,,yes,no_email,https://absolutewellnesshealingspa.com,vendor,,0
"Absorb IV Corporation in Bakersfield, CA",absorbiv.com,,,,no_email,https://absorbiv.com,vendor,,0
"Activate Wellness Infusions in Rockville, MD",activatewellnessco.com,hello@activatewellnessco.com,hello@activatewellnessco.com,,no_us_signal,https://activatewellnessco.com,vendor,"semaglutide, nad+, tirzepatide",9
Adeline Wellness Spa,adelinespa.com,,,yes,no_email,https://adelinespa.com,medspa,,0
Adora Day Spa,adoradayspa.com,,,yes,no_email,https://adoradayspa.com,medspa,,0
a•dore aesthetics and medspa,adoremedspaomaha.com,,,yes,no_email,https://adoremedspaomaha.com,medspa,,2
Adorn Medical Aesthetics,adornmed.com,,,yes,no_email,https://adornmed.com,medspa,GLP-1 weight loss peptides,3
Bespoke Aesthetics + Wellness,adrienneshostak.com,info@adrienneshostak.com,info@adrienneshostak.com; orders@adrienneshostak.com,yes,no_peptides,https://adrienneshostak.com,medspa,,0
"Advanced IV Health in Tucson, AZ",advancedivhealth.com,rochoji@icloud.com,rochoji@icloud.com,,no_us_signal,https://advancedivhealth.com,medspa,,1
"Advanced Hyperbaric, Wound Care & IV Infusion Clinic in Chattanooga, T",advhbot.com,advhbot@gmail.com,advhbot@gmail.com,yes,no_peptides,https://advhbot.com,medspa,,0
"Advanced Wellness Solutions in Reno, NV",advwellsolutions.com,,,yes,no_email,https://advwellsolutions.com,vendor,,0
"AERTHIQUE SKINTHETICS in Long Beach, CA",aerthique.com,aerthiquestaff@gmail.com,aerthiquestaff@gmail.com,yes,no_peptides,https://aerthique.com,medspa,,0
"Aesthé by MD in Stamford, CT",aesthect.com,,,,unreachable,,,,
Aesthete Beauty Co,aesthetebeautyco.com,,,,unreachable,,,,
Aesthetica Houston Med Spa,aestheticahoustonmedspa.com,,,yes,no_email,https://aestheticahoustonmedspa.com,medspa,,1
"Aesthetically You and Weight Loss Too in Covington, KY",aestheticallyyoumedspa.glossgenius.com,fitandsnatched2@gmail.com,fitandsnatched2@gmail.com,yes,already known,https://aestheticallyyoumedspa.glossgenius.com,medspa,"semaglutide, tirzepatide, pt-141, glutathione",7
Aesthetica MD Med Spa,aestheticamdcypress.com,info@aestheticamdcypress.com,info@aestheticamdcypress.com,,no_peptides,https://aestheticamdcypress.com,medspa,,0
Aesthetica MD Spa,aestheticamdmedspa.com,,,,unreachable,,,,
Aesthetica Medi Spa,aestheticamedi.com,questions@aestheticamedi.com,questions@aestheticamedi.com,yes,no_peptides,https://aestheticamedi.com,medspa,,0
Aesthetica Med Spa of San Diego,aestheticamedspasd.com,aestheticamedspasd@gmail.com,aestheticamedspasd@gmail.com,yes,already known,https://aestheticamedspasd.com,medspa,"bpc-157, sermorelin, epithalon, pt-141, ghk-cu, glutathione",9
Aesthetica Med Spa,aestheticamspa.com,,,,unreachable,,,,
"Aesthetica Skin Health & Wellness Clinic, Inc.",aestheticaskinhealthandwellness.com,,,yes,no_email,https://aestheticaskinhealthandwellness.com,medspa,"semaglutide, tirzepatide, retatrutide",9
Aesthetic Boutique Medspa,aestheticboutiquemedspa.com,,,,no_email,https://aestheticboutiquemedspa.com,vendor,,0
"Aesthetic Couture, PLLC in Greensboro, NC",aestheticouture.com,info@aestheticouture.com,acmedspa@gmail.com; info@aestheticouture.com,yes,no_peptides,https://aestheticouture.com,medspa,,0
Aesthetics by Eileen,aesthetics-by-eileen.com,,,,no_email,,vendor,,0
Aesthetics & Wellness of Central Florida,aestheticscentralfl.com,hello@aestheticscentralfl.com,hello@aestheticscentralfl.com,yes,no_peptides,https://aestheticscentralfl.com,medspa,,0
AestheticsMD by Jean Rhee Upper East Side,aestheticsmd.co,,,,no_email,https://aestheticsmd.co,medspa,,0
Aesthetics Med and Wellness by G,aestheticsmedbyg.com,,,yes,no_email,https://aestheticsmedbyg.com,medspa,,0
Aesthetics MedSpa,aestheticsmedspa.com,,,,unreachable,,,,
"Aesthetic Solutions in Wichita, KS",aestheticsolutionsks.com,,,yes,no_email,https://aestheticsolutionsks.com,medspa,GLP-1 weight loss peptides,4
AESTHETIQ Institute,aesthetiqinstitute.com,,,,unreachable,,,,
AesthetIQ Med Spa,aesthetiqmedspa.com,info@aesthetiqmedspa.com,info@aesthetiqmedspa.com; aesthetiqinstitute@gmail.com,yes,no_peptides,https://aesthetiqmedspa.com/contact,medspa,,0
AesthetiSpa Cosmetic Skin & Laser Center,aesthetispa.com,,,,no_email,https://aesthetispa.com,medspa,,0
Aestique Medispa,aestiquemedispa.com,,,,no_email,https://aestiquemedispa.com,medspa,,0
Aeternia Aesthetics and Wellness,aeterniaaestheticsandwellness.com,,,,unreachable,,,,
Afzal Clinics,afzalclinics.com,hello@afzalclinics.com,hello@afzalclinics.com,,no_peptides,https://afzalclinics.com,medspa,,0
Agape Medical Spa & Weight Loss Center,agapemedical.com,,,yes,no_email,https://agapemedical.com,medspa,,0
Ageless & Beautiful Medical Spa,agelessandbeautiful.com,,,yes,no_email,https://agelessandbeautiful.com,medspa,"semaglutide, tirzepatide",6
Ageless Aesthetics,agelessbyreva.com,info@agelessbyreva.com,info@agelessbyreva.com; %20info@agelessbyreva.com,yes,no_peptides,https://agelessbyreva.com,medspa,,0
"Ageless Elite in Naples, FL",agelesselite.com,,,yes,no_email,https://agelesselite.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, nad+, ipamorelin",18
Ageless Expressions,agelessexpressionsmedspa.com,,,yes,no_email,https://agelessexpressionsmedspa.com,medspa,"semaglutide, tirzepatide, nad+",6
Ageless Aesthetics,agelessindy.com,,,yes,no_email,https://agelessindy.com,medspa,GLP-1 weight loss peptides,2
Ageless Medical Spa,agelesslaser.com,,,yes,no_email,https://agelesslaser.com,medspa,,0
Ageless Las Vegas,agelesslasvegas.com,,,,unreachable,,,,
AgeLess Medical Aesthetics,agelessmedical307.com,info@agelessmedical307.com,info@agelessmedical307.com,yes,no_peptides,https://agelessmedical307.com,medspa,,0
Ageless Aesthetics MD,agelessmedmd.com,,,yes,no_email,https://agelessmedmd.com,medspa,,0
Ageless MedSpa,agelessmedspa.com,,,,no_email,,vendor,,0
Ageless,agelessmedspaiowa.com,,,yes,no_email,https://agelessmedspaiowa.com,medspa,GLP-1 weight loss peptides,4
Ageless MedSpa Lakewood,agelesssalonandspa.com,,,,unreachable,,,,
Ageless Aesthetics,agelesssantafe.com,,,yes,no_email,https://agelesssantafe.com,medspa,GLP-1 weight loss peptides,5
Ageless Skin Co.,agelessskinco.com,info@agelessskinco.com,info@agelessskinco.com,yes,no_peptides,https://agelessskinco.com,medspa,,0
Ageless Skin Rejuvenation,agelessskinrejuvenation.com,,,,no_email,,vendor,,0
Age Management Optimal Wellness Center,agemanagementoptimalwellness.com,,,yes,no_email,https://agemanagementoptimalwellness.com,medspa,GLP-1 weight loss peptides,6
Age-less Weigh-less,ageweighless.com,,,,no_email,,vendor,,0
"A Great Massage (Asian Massage Therapy for Pain, Stress and Relaxation",agreatmassagetn.com,,,yes,no_email,https://agreatmassagetn.com,medspa,,0
Aiken Medical Aesthetics,aikenmedicalaesthetics.com,,,yes,no_email,https://aikenmedicalaesthetics.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
Aire Medical Spa,aire-medicalspa.com,,,yes,no_email,https://aire-medicalspa.com,medspa,GLP-1 weight loss peptides,5
"Aire Nursing Mobile IV Therapy in Marina del Rey, CA",airenursing.com,,,,unreachable,,,,
Aisawan Thai Spa & Massage,aisawanspahi.com,aisawanspahi@gmail.com,aisawanspahi@gmail.com,yes,no_peptides,https://aisawanspahi.com,vendor,,0
AIYANA med Salem,aiyanaaesthetics.com,,,yes,no_email,https://aiyanaaesthetics.com,medspa,GLP-1 weight loss peptides,3
Integrated Spa & Wellness,ajkpt.myaestheticrecord.com,,,,no_email,https://ajkpt.myaestheticrecord.com,vendor,,0
Ajliss Medical Aesthetics,ajliss.com,,,,no_email,https://ajliss.com,medspa,,0
Akala Med Spa,akalamedspa.com,akala.medspa@gmail.com,akala.medspa@gmail.com,yes,no_peptides,https://akalamedspa.com,medspa,,0
AK Beautiful You Medical Spa,akbeautifulyou.com,julie@akbeautifulyou.com,julie@akbeautifulyou.com,yes,no_peptides,https://akbeautifulyou.com,medspa,,0
Begley Aesthetics,aklny.myaestheticrecord.com,,,,no_email,https://aklny.myaestheticrecord.com,medspa,,0
Alaska Med Spa & Chiropractic,akmedspa.com,,,yes,no_email,https://akmedspa.com,medspa,,1
Alabama Med Spa By Voupre,alabamaspahtx.com,alabamaspabyvoupre@gmail.com,alabamaspabyvoupre@gmail.com,yes,no_peptides,https://alabamaspahtx.com,medspa,,0
Alabama Surgical Arts,alabamasurgicalarts.com,,,,unreachable,,,,
Alaraah Haus Med Spa & Wellness,alaraahhaus.com,info@alaraahhaus.com,info@alaraahhaus.com,yes,no_peptides,https://alaraahhaus.com,medspa,,0
Alchemy Face Bar Lower Greenville,alchemyfacebar.com,alchemyshopify@gmail.com,alchemyshopify@gmail.com; u003ealchemyshopify@gmail.com,yes,no_peptides,https://alchemyfacebar.com,medspa,,0
Alchemy Med Spa,alchemymedspa.as.me,,,,no_email,https://alchemymedspa.as.me,medspa,,0
Alchemy Wellness Med Spa,alchemywellnessatx.com,,,yes,no_email,https://alchemywellnessatx.com,medspa,"semaglutide, glutathione, oxytocin",10
"Alchemy West in Greenville, SC",alchemywest.com,,,,no_email,https://alchemywest.com,vendor,,0
AleraCare Infusion Center,aleracare.com,,,,no_email,https://aleracare.com,medspa,kpv,2
Fatou Aesthetics + Wellness,alfamedspa.com,,,yes,no_email,https://alfamedspa.com,medspa,GLP-1 weight loss peptides,3
Alicia Med Spa,aliciamedspa.com,,,,no_email,https://aliciamedspa.com,vendor,,0
"Align Healing Center in Danville, CA",alignhealingcenter.com,,,,unreachable,,,,
Alinea Medical Spa Acne Scar & Laser Skin Care NYC,alineamedicalspa.com,,,yes,no_email,https://alineamedicalspa.com,medspa,,0
"Alive Med Spa & Ketamine Clinic in Kirkwood, MO",alivehealthstl.com,,,,no_email,,vendor,,0
"Alive IV Therapy Center in St. Cloud, FL",aliveivtherapy.com,,,yes,no_email,https://aliveivtherapy.com,medspa,semaglutide,2
"Alive Wellness Center in Miami, FL",alivewc.com,,,,unreachable,,,,
All About You Medical Spa,all-about-you-med-spa.com,,,yes,no_email,https://all-about-you-med-spa.com,medspa,"bpc-157, nad+, ghk-cu",6
"All About Aesthetics, P.C.",allaboutaesthetics.com,,,,unreachable,,,,
All About Me Medical Aesthetics,allaboutmeaz.com,,,yes,no_email,https://allaboutmeaz.com,medspa,"semaglutide, tirzepatide, nad+",12
"Alleviation Therapeutics and Ketamine in Franklin, MA",alleviationtherapeutics.com,,,,no_email,,vendor,,0
"All Heart Infusion in Spokane, WA",allheartinfusion.org,info@allheartinfusion.org,info@allheartinfusion.org,yes,no_peptides,https://allheartinfusion.org,medspa,,0
All-in Medical Spa,allinmedicalspa.com,info@allinmedicalspa.com,info@allinmedicalspa.com,yes,no_peptides,https://allinmedicalspa.com,medspa,,0
All Things Face Med Spa,allthingsfacemedspa.com,,,,unreachable,,,,
AlluraDerm MD Med Spa,alluraderm.com,,,yes,no_email,https://alluraderm.com,medspa,GLP-1 weight loss peptides,3
Allurant Medical Spa,allurantmedical.com,,,,no_email,,vendor,,0
"Allura Skin & Laser Center, A Golden State Dermatology Affiliate",alluraskin.com,,,yes,no_email,https://alluraskin.com,medspa,,0
Allure Aesthetics,allureaestheticstexas.com,,,yes,no_email,https://allureaestheticstexas.com,medspa,semaglutide,2
Allure Med Spa,alluremedicalofmaine.com,info@alluremedicalofmaine.com,info@alluremedicalofmaine.com,yes,no_peptides,https://alluremedicalofmaine.com,medspa,,0
Allure Aesthetics NPC,allurenpc.com,,,yes,no_email,https://allurenpc.com,medspa,GLP-1 weight loss peptides,10
"Allure Rejuvenation, Aesthetics & Wellness",allurerejuvenationcenter.com,,,yes,no_email,https://allurerejuvenationcenter.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
Allure Medical Spa,allurewyo.com,,,,unreachable,,,,
Allvera Body Wrap & Wellness Spa,allvera.com,info@allvera.com,info@allvera.com,yes,no_peptides,https://allvera.com,medspa,,0
Allyn Aesthetics,allynaesthetics.com,,,yes,no_email,https://allynaesthetics.com,medspa,,1
AllYou Medical Spa,allyoumedspa.com,,,yes,no_email,https://allyoumedspa.com,medspa,,0
ALOderma Med Spa,alodermaspa.com,,,,unreachable,,,,
Aloha Aesthetics MD,aloha-aestheticsmd.com,,,yes,no_email,https://aloha-aestheticsmd.com,medspa,GLP-1 weight loss peptides,5
Aloha Aesthetics,alohaaestheticsatx.com,manager@alohaaestheticsatx.com,manager@alohaaestheticsatx.com; caroline@alohaaestheticsatx.com,yes,no_peptides,https://alohaaestheticsatx.com,medspa,,0
Aloha Laser Aesthetics,alohalaseraesthetics.com,,,yes,no_email,https://alohalaseraesthetics.com,medspa,,0
"Alpha IV Therapy in Tulsa, OK",alphaivtherapy.com,,,,no_email,https://alphaivtherapy.com,medspa,,2
"Alpine Aesthetics and Wellness in Reno, NV",alpine-aesthetics.com,kara@alpine-aesthetics.com,alpineaestheticsandwellness@gmail.com; kara@alpine-aesthetics.com,yes,no_peptides,https://alpine-aesthetics.com,medspa,,0
Alquimia Med Spa,alquimiamedspa.com,info@alquimiamedspa.com,info@alquimiamedspa.com,yes,no_peptides,https://alquimiamedspa.com,medspa,,0
ALTAIRE CLINIC,altaireclinic.com,,,,no_email,,vendor,,0
"Alterna Health Med Spa in Cleveland, OH",alternahealthmedspa.myaestheticrecord.com,,,,no_email,https://alternahealthmedspa.myaestheticrecord.com,medspa,,0
ALTHEYA MED SPA,altheyamedspa.com,,,,unreachable,,,,
Aluma Aesthetic Medicine,alumapdx.com,hello@alumapdx.com,hello@alumapdx.com,yes,no_peptides,https://alumapdx.com,medspa,,0
Always Friday Medical Aesthetics,alwaysfridaymedicalaesthetics.com,,,,no_email,https://alwaysfridaymedicalaesthetics.com,medspa,,0
Alyeska Aesthetics Eagle River,alyeskaaesthetics.com,,,yes,no_email,https://alyeskaaesthetics.com,medspa,,0
Amani Bath Spa: A Cleansing Place,amanibathspa.com,,,,unreachable,,,,
Amazing Hands Day Spa,amazinghandsdayspa.ms,,,yes,no_email,https://amazinghandsdayspa.ms,medspa,,0
AM Beauty & Aesthetics,ambaesthetics.com,ambeautyandaesthetics@gmail.com,ambeautyandaesthetics@gmail.com,,no_peptides,https://ambaesthetics.com,medspa,,0
Ambiance MD Medical Spa,ambiancemd.com,,,yes,no_email,https://ambiancemd.com,medspa,GLP-1 weight loss peptides,2
Ambition Medical Spa,ambitionmedspa.com,clientsupport@ambitionmedspa.com,clientsupport@ambitionmedspa.com; ambitionmedspa@gmail.com,yes,no_peptides,https://ambitionmedspa.com,medspa,,0
Andrea M Doyle MD Plastic Surgery & Aesthetics,amdplasticsurgery.com,,,yes,no_email,https://amdplasticsurgery.com,medspa,,0
Amed'or Medspa,amedormedspa.com,hola@amedormedspa.com,hola@amedormedspa.com,yes,no_peptides,https://amedormedspa.com,medspa,,0
Aesthetica Med Spa,amedspa.com,,,yes,no_email,https://amedspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",11
Amélie Aesthetics Tigard,ameliemedspa.com,,,,unreachable,,,,
American Med Spa Association,americanmedspa.org,,,yes,no_email,https://americanmedspa.org,medspa,"semaglutide, tirzepatide, retatrutide",11
Advanced Mobile IV,amiv.com,info@amiv.com,info@amiv.com,yes,already known,https://amiv.com,medspa,"retatrutide, cagrilintide, bpc-157, tb-500, thymosin beta-4, thymosin alpha-1",43
Amora Med Spa,amoramedspa.com,,,,unreachable,,,,
Amoura Skin & Body,amoura.skin,,,yes,no_email,https://amoura.skin,medspa,,0
AmoureSkin,amoureskincare.com,,,,unreachable,,,,
Amy Adams Aesthetics,amyadamsaesthetics.com,info@amyadamsaesthetics.com,info@amyadamsaesthetics.com,yes,no_peptides,https://amyadamsaesthetics.com,medspa,,0
Amy Berisha Aesthetics,amyberishaaesthetics.com,,,yes,no_email,https://amyberishaaesthetics.com,medspa,,0
Anand Medical Spa,anandmedicalspa.com,,,,unreachable,,,,
Anda Spa,andaspa.com,info@andaspa.com,info@andaspa.com,yes,no_peptides,https://andaspa.com,vendor,,0
"Anderson Longevity Clinic Rhode Island in Johnston, RI",andersonlongevityclinic.com,,,,no_email,https://andersonlongevityclinic.com,medspa,"sermorelin, pt-141",5
Andon Aesthetics,andonaesthetics.com,andonaestheticssocial@gmail.com,andonaestheticssocial@gmail.com,yes,no_peptides,https://andonaesthetics.com,medspa,,0
ANEU Med Spa,aneumedspa.com,info@aneumedspa.com,info@aneumedspa.com,,no_peptides,https://aneumedspa.com,medspa,,0
Anew Aesthetics,anew-aesthetics.com,,,yes,no_email,https://anew-aesthetics.com,medspa,,0
Anew You Aesthetics And Med Spa,anewyoucharleston.com,,,,no_email,,vendor,,0
Angels Med Spa,angelsmedspa.com,angelsmedspa@gmail.com,angelsmedspa@gmail.com,yes,no_peptides,https://angelsmedspa.com,medspa,,0
Angels Medspa Arroyo Grande,angelsmedspaarroyogrande.com,angelsmedspa@gmail.com,angelsmedspa@gmail.com,yes,no_peptides,https://angelsmedspaarroyogrande.com,medspa,,0
