vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Impressions Aesthetics,impressionsaesthetics.com,,,,unreachable,,,,
Inderia Bloom Med Spa,inderiabloommedspa.com,,,,unreachable,,,,
Infidimensional Skin,infidimensionalskin.com,,,,unreachable,,,,
Infinity Massage and Bodywork,infinitymke.com,,,,unreachable,,,,
Hydration Room Solana Beach Buy 1 IV Get 1 Free,info.hydrationroom.com,,,,unreachable,,,,
"Nadashaa Heeni in Vancouver, WA",infusepnw.com,,,,unreachable,,,,
"Infusion Express of Illinois, LLC in Glenview, IL",infusionexpress.azurewebsites.net,,,,unreachable,,,,
INNER BEAUTY STUDIO,inner-beautystudio.com,hello@innerbeautystudio.info,hello@innerbeautystudio.info,,no_peptides,https://inner-beautystudio.com,vendor,,0
Inner Radiance Aesthetics and Wellness Spa,innerradiancewv.com,sharon.rynard@gmail.com,sharon.rynard@gmail.com,yes,no_peptides,https://innerradiancewv.com,medspa,,0
Innovative Men's Health,innovativemenshealth.com,,,,unreachable,,,,
"Revive Your Body and Soul with IV Therapy in Hoover, AL",insightscare.com,,,,unreachable,,,,
Inspo MedSpa Reviews & Pricing,inspomedspa.com,,,,unreachable,,,,
Integrative Health & Hormone Balancing Reviews & Pricing,integrativehealthandhormone.com,,,,unreachable,,,,
"Invigorate Wellness in Severna Park, MD",invigoratewellnessmd.com,,,,unreachable,,,,
Iron Mountain Men's Health,ironmountainmenshealth.com,,,,unreachable,,,,
Island Weight Clinic Reviews & Pricing,islandweightclinic.com,,,,unreachable,,,,
Ivy's Full Body Spa,isteam.wsimg.com,,,,unreachable,,,,
"IV Hydration and Beyond, Paso Robles, CA",itin-dev.wanderlogstatic.com,,,,unreachable,,,,
It's My Day Spa,itsmydayspa.com,,,,unreachable,,,,
"IV Rejuvenation Clinic in Hammonton, NJ",iv-rejuvenation-clinic.com,,,,unreachable,,,,
"IV Therapy in Medford, Massachusetts (2026)",iv-therapy-directory-woad.vercel.app,,,,unreachable,,,,
Plano IV Therapy,iv-therapy-finder.com,,,,unreachable,,,,
Contact Us,ivclub.com › contact,,,,unreachable,,,,
IV Therapy Services,ivclub.com › iv-therapy,,,,unreachable,,,,
The Healthiest Memberships Ever,ivclub.com › memberships,,,,unreachable,,,,
Ozone Therapy,ivclub.com › ozone-therapy,,,,unreachable,,,,
Semaglutide & Tirzepatide Injections for Weight Loss,ivclub.com › semaglutide-ozempic,,,,unreachable,,,,
iv&co Has Moved,ivclub.com › we-are-moving,,,,unreachable,,,,
Why Choose iv&co,ivclub.com › why-ivclub,,,,unreachable,,,,
Trusted IV Therapy in Hoboken,ivhydrationnearme.org,,,,unreachable,,,,
Gameday Men's Health El Dorado Hills,ivlounge-edh.com,,,,unreachable,,,,
IV Therapy in Clermont,ivloungeclermont.com,,,,unreachable,,,,
"NAD + IV Therapy at Catapult Fitness Studio in Anderson, IN",ivnadtherapyatcatapultfitnessstudio.com,,,,unreachable,,,,
IV Nutrition Lee's Summit,ivnutritionls.com,,,,unreachable,,,,
Home,ivorymedicalspa.com,,,,unreachable,,,,
IV Therapy St George,ivtherapystgeorge.com,,,,unreachable,,,,
IV Wellness Infusion Services #1/ Weightloss Semaglutide/Tirezepitide,ivwellnessinfusion.com,,,,unreachable,,,,
IVX Health Infusion Center,ivxhealth.com,,,,unreachable,,,,
"iVy Infusion Spa in Chesapeake, VA",ivyinfusionspa.zoca.com,,,,unreachable,,,,
"J&A Health and Wellness Services in Dayton, OH",jahealthwellness.com,,,,unreachable,,,,
Jalaja Medi Spa,jalajamedispa.co,,,,unreachable,,,,
Jessica's Skin Therapy,jessicasskintherapyaz.com,,,,unreachable,,,,
J and J Health and Wellness,jjhealthwellness.com,,,,unreachable,,,,
JJ Spa Body Massage And Facials,jjspabodyandfacials.com,,,yes,no_email,https://jjspabodyandfacials.com,vendor,,0
Jlyss Aesthetics and Laser,jlyssaesthetic.com,,,,unreachable,,,,
Juvan MD,juvanmd.com,,,,unreachable,,,,
JY Medspa,jymedspa.com,,,,unreachable,,,,
"Kanvas Wellness and Aesthetics in Hendersonville, TN",kanvaswellness.com,,,,unreachable,,,,
KIVA SPA,kivaspapdx.com,,,,unreachable,,,,
"K Med Spa & IV Bar in Orlando, FL",kmedspaivbar.com,,,,unreachable,,,,
KMP Aesthetics,kmpaesthetics.com,,,,unreachable,,,,
Kanoelani Skin Therapy,ksthi.com,,,,unreachable,,,,
La Bella Derma Med Spa,labelladermavt.com,,,,no_email,https://labelladermavt.com,medspa,,0
LaLa Spa,lalaspa.biz,,,,unreachable,,,,
Largo NAD+ Center,largo.nad-iv-therapy.com,,,,unreachable,,,,
Laura Trapp Aesthetics,lauratrappaesthetics.com,,,,unreachable,,,,
Lavish Beauty Bar Louisville ky,lavish-beautybar.com,,,,unreachable,,,,
IV Therapy,le-cdn.hibuwebsites.com,,,,unreachable,,,,
Leonard Medi Spa,leonardmedispa.com,,,,unreachable,,,,
"Level Up Wellness in Liberty Lake, WA",leveluplibertylake.com,,,,unreachable,,,,
Level Up Med Spa,levelupmedspa.com,,,,unreachable,,,,
"Liberty IV Infusion Therapy in Dallas, TX",libertyiv.com,,,,unreachable,,,,
Lifted Aesthetics Charlotte,liftedaestheticsclt.com,,,,unreachable,,,,
Light And Sound Spa,lightandsoundspa.com,,,,unreachable,,,,
Lilly Beauty Facial Spa,lillybeautyspa.com,,,,unreachable,,,,
Limitless Health and Wellness,limitlessheatlhwellness.com,,,,unreachable,,,,
Lion's Lead Health,lionsleadhealth.com,,,,unreachable,,,,
Maryland Specialty Group,liposuction abdomen 360|mdspgrp.com,,,,unreachable,,,,
"Liquid Fuzion & Medi Spa LLC in El Paso, TX",liquidfuzionmedispa.com,,,,unreachable,,,,
"Liquid Vitamin Mobile IV in Brownsville, TX",liquidvitaminiv.com,nexgenlongevity@gmail.com,nexgenlongevity@gmail.com; liquidvitaminiv@gmail.com,yes,already known,https://liquidvitaminiv.com,medspa,"nad+, glutathione",3
ELMNTL,liveelmntl.com,,,,unreachable,,,,
Live Oak Testosterone Reviews & Pricing,liveoakfamilypractice.com,,,,unreachable,,,,
LiveWell Clinic,livewellchattanooga.com,,,,unreachable,,,,
LK Beauty Med Spa & Body Contouring,lkbeautymedspaandbodycontouring.zoca.com,,,,unreachable,,,,
The Anti-Aging and Longevity Center of Pittsburgh Reviews & Pricing,longevity-and-antiaging-secrets.com,,,,unreachable,,,,
"Longevity Aesthetics, PLLC",longevitybyk.com,,,,no_email,https://longevitybyk.com,medspa,,0
"Lotus I.V. Therapy in Southwick, MA",lotusivtherapy.com,,,,unreachable,,,,
Love Dermatology & Aesthetics,lovedermatology.com,,,,unreachable,,,,
Washington Testosterone Center,lowtwashington.com,,,,unreachable,,,,
"Advanced Cosmesis Med Spa Bayonne, NJ",luckyspanj.wix.com,,,,unreachable,,,,
Luminescence Beauty LLC,lumibeautywv.com,,,,unreachable,,,,
"Luminess Lounge in Spokane Valley, WA",luminesslounge.com,,,,unreachable,,,,
Luna Massage And Wellness,lunamassageandwellness.com,,,,unreachable,,,,
LushLuxe Aesthetics,lushluxeaesthetics.com,,,,unreachable,,,,
LUXE Beauty Bar & Spa,luxebodysculpts.com,,,,unreachable,,,,
Luxe In Lou,luxeinlou.com,,,,unreachable,,,,
Luxe Medspa,luxemedspaa.com,,,,unreachable,,,,
"Luxe Mobile IV: Houston in Houston, TX",luxemobileiv.com,,,yes,no_email,https://luxemobileiv.com,medspa,"nad+, glutathione",3
Moxi,luxerejuvena.com,,,,unreachable,,,,
LUXE SZN BEAUTY BAR,luxesznbb.com,,,,unreachable,,,,
Lux Honeypot and Wellness Parlor,luxhoneypot.com,,,,unreachable,,,,
Luxology Wellness Spa Savage Minnesota,luxologywellnessspa.com,,,,unreachable,,,,
Luxury Laser Center,luxurylasercenter.com,luxurylasercenter@gmail.com,luxurylasercenter@gmail.com,yes,no_peptides,https://luxurylasercenter.com,medspa,,0
"The Medspa @50th in Oklahoma City, OK",m50medspa.com,,,,unreachable,,,,
Madeleyne Nails & Spa,madeleynenails.com,,,,unreachable,,,,
IV Therapy,madlybeautifulaesthetics.com,,,,unreachable,,,,
Magnolia Medspa & Wellness LLC,magnoliamedspaandwellness.org,,,,unreachable,,,,
Maintenance Bar Seattle Med Spa + Aesthetics,maintenancebar.net,,,,unreachable,,,,
Makaloa Sauna & Spa for Women,makaloasauna.site,,,,unreachable,,,,
Malibu Medspa,malibumedspas.com,,,,unreachable,,,,
"Maneuvers IV Therapy in Wylie, TX",maneuveriv.com,,,,unreachable,,,,
The Westin Jackson,marriott.com,,,,unreachable,,,,
Massage MDB,massagemdb.com,,,yes,no_email,https://massagemdb.com/contact,vendor,,0
Master's Touch Massage Therapy LLC,masterstouchmassagetherapy.com,,,,unreachable,,,,
Maui Beauty Lab,mauibeautylab.com,,,,unreachable,,,,
Mayra Almonte MedSpa & Wellness Center,mayraalmontemsw.com,,,,no_email,https://mayraalmontemsw.com,medspa,"semaglutide, glutathione",5
The Mbar Medspa,mbarhonolulu.com,,,,unreachable,,,,
Magnolia Med Spa & IV Therapy,mcalestermedspa.com,,,,unreachable,,,,
MCNYC,mcnyc.net,,,,unreachable,,,,
Cisne Wellness,mdl-spa.com,,,,unreachable,,,,
Medec Medical Care Reviews & Pricing,medecmed.com,,,,unreachable,,,,
"Map and Directions to C & M Vital Care in Satsuma, AL 36572",media.merchantcircle.com,,,,unreachable,,,,
"Maj Medical Clinic in Visalia, CA",medicalclinicvisalia.com,,,,unreachable,,,,
Medical Spa of Baton Rouge,medicalspaofbatonrougela.hibuwebsites.com,,,,unreachable,,,,
Medispa Charlotte,medispacharlotte.com,,,,unreachable,,,,
Mediterra Medical,mediterramedical.com,,,,unreachable,,,,
MedLou Drips,medloucare.com,,,,unreachable,,,,
Medical Man Cave,medmancave.com,,,,unreachable,,,,
Medrino Weight Loss Wellness & Mens Health Reviews & Pricing,medrinowellness.com,,,,unreachable,,,,
MedSpa Clubs,medspa.healthkeygroup.com,,,,unreachable,,,,
North Idaho Med Spa,medspanorthidaho.com,,,,unreachable,,,,
Medspa of Austin,medspaofaustin.com,,,,unreachable,,,,
Medspa of San Francisco,medspaofsanfrancisco.com,,,,unreachable,,,,
Med Spa On Mill,medspaonmill.com,,,,unreachable,,,,
Med Therapy & Spa Inc. Botox/ Fillers/ Weight Loss/ Laser Hair Removal,medtherapyspa.com,impallari@gmail.com,impallari@gmail.com; medtherapyspa@gmail.com,yes,already known,https://medtherapyspa.com,medspa,GLP-1 weight loss peptides,6
Melissa Med Spa,melissamedspa.clinic,,,,unreachable,,,,
"Erick Sanchez, MD Plastic Surgery",metaglow.com,,,,unreachable,,,,
CryoDen Health and Wellness,metropolitanoasismedicalaesthetic.net,,,yes,no_email,https://metropolitanoasismedicalaesthetic.net,medspa,,1
Body Therapeutics,mhmedicalaesthetics.com,,,,unreachable,,,,
Mia Medical Spa,miamedicalspa.com,,,,unreachable,,,,
"IV Therapy Media and Glen Mills, PA",michelle estetics|michelleesthetics.com,,,,unreachable,,,,
MidLife Revive Low T and Weight Loss Clinic,midlifereviveclinic.com,,,,unreachable,,,,
Midnight Rose Spa,midnightrosespa.com,,,,unreachable,,,,
MedAesthetics,midtownmedspa.net,,,,unreachable,,,,
"Mighty Hydration Therapy in Prairie Grove, AR",mightyhydrationtherapy.com,,,,unreachable,,,,
Prime IV Hydration Mill Creek,millcreekchamber.com,,,,unreachable,,,,
Milpitas NAD+ Center,milpitas.nad-iv-therapy.com,,,,unreachable,,,,
Miraculous Health & Wellness,miraculoushealthlutz.zoca.com,,,,unreachable,,,,
Misk Med Spa & Wellness,miskmedspa.com,,,,no_email,https://miskmedspa.com,medspa,,0
Premier Medical Weight Loss of Mississippi Ridgeland,mississippiweightloss.com,,,,unreachable,,,,
MKE Aesthetics & Wellness,mke-images.b-cdn.net,,,,unreachable,,,,
Mme IV Hydration and Wellness Lounge,mmeivhydration.com,,,,unreachable,,,,
"Mobile IV and Weight Loss Spa in Leesburg, FL",mobileivandweightloss.com,,,,unreachable,,,,
"Modern Aesthetics, LLC",modernaesthetics.biz,,,,unreachable,,,,
Modern Doctor,moderndoctorscottsdale.com,,,,unreachable,,,,
Moderne Medical Aesthetics,modernemedical.com,,,,unreachable,,,,
Modern Hydration IV Therapy & Wellness LLC,modernhydration.com,,,,unreachable,,,,
Modern Regenerative Health,modernregenerativehealth.com,,,,unreachable,,,,
Modern Rituals Beauty & Wellness,modernritualsmedspa.com,,,,unreachable,,,,
Mommy Med Spa,mommymedspa.com,,,,unreachable,,,,
Montgomery NAD+ Center,montgomery.nad-iv-therapy.com,,,,unreachable,,,,
Moore Health & Wellness,moorehealthwell.com,,,,unreachable,,,,
"Premier Integrated Health & Wellness, PC",morganchiroandacu.com,,,,unreachable,,,,
USA,mount-vernon.nad-iv-therapy.com,,,,unreachable,,,,
Mullally Med Spa at Mullally Sports & Family Medicine,mullallymedspa.com,,,,unreachable,,,,
Multiple Solutions Health,multiplesolutionshealth.com,,,,unreachable,,,,
My Aesthetic Doctor,myaestheticdoctor.com,,,,unreachable,,,,
Fantastic Spa,myfantasticspa.com,info@myfantasticspa.com,info@myfantasticspa.com,yes,no_peptides,https://myfantasticspa.com,vendor,,0
Live Well Medicine Acupuncture & Massage,mykayaclinic.com,,,,unreachable,,,,
Delaware River Spa,myriverspa.com,,,,unreachable,,,,
"NAD Treatment Center in San Diego, CA",nadtreatmentcenter.com,,,,unreachable,,,,
Prime IV Hydration & Wellness in Marlton Now Open,nasouthjersey.com,,,,unreachable,,,,
Natural Body Spa + Med Spa,naturalbody.com,,,,unreachable,,,,
"Natural Elements IV Lounge in New Orleans, LA",naturalelementsno.com,,,,unreachable,,,,
Natural Hormone Therapy Clinic,naturalhormonetherapyclinic.com,,,,unreachable,,,,
NC Mobile IV,ncmobileiv.com,,,,unreachable,,,,
Newark NAD+ Center,newark.nad-iv-therapy.com,,,,unreachable,,,,
New England Medical Group,newenglandmedgroup.com,,,,unreachable,,,,
"New Leaf Concierge Wellness and Homecare in Middletown, NY",newleafconciergeny.com,,,,unreachable,,,,
New Life Male Medical Center,newlifemalemedicalcenter.com,info@newlifemalemedicalcenter.com,info@newlifemalemedicalcenter.com,yes,no_peptides,https://newlifemalemedicalcenter.com,medspa,,0
New Life Transformation Center,newlifetransformationcenter.com,,,,unreachable,,,,
"New Youth IV Therapy Lounge in Greenfield, IN",newyouthaesthetics.com,,,,unreachable,,,,
"Nina Deep, MD Aesthetics",ninadeep.com,,,,unreachable,,,,
Nirvana Med Spa,nirvana-medspa.com,,,,unreachable,,,,
NoCo Beauty Lab Reviews & Pricing,nocobeautylounge.com,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://nocobeautylounge.com/contact-us/,medspa,,0
IV Therapy-NOLA Doc- House Calls,noladoc.com ›iv-therapy,,,,unreachable,,,,
North Bama Drip Co.,northbamadrip.clientsecure.me,,,,unreachable,,,,
North Peninsula Medical Spa,northpeninsulamedicalspa.com,,,,no_email,https://northpeninsulamedicalspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
North Scottsdale Med Spa,northscottsdalemedspa.com,,,,unreachable,,,,
East End Endocrine Association Reviews & Pricing,northwell.edu,,,,unreachable,,,,
Northwestern Med Spa,northwesternmedspa.com,,,,unreachable,,,,
Northwestern Med Spa River North,northwesternplastics.com,,,,unreachable,,,,
Norwalk NAD+ Center,norwalk.nad-iv-therapy.com,,,,unreachable,,,,
"Not A Bar Dripp Bar in Upland, CA",notabar-drippbar.com,,,,unreachable,,,,
Nourichment Medispa,nourichmentmedispa.com,,,,unreachable,,,,
Novare Med Spa,novaremedspa.com,,,,unreachable,,,,
Novique Medical Aesthetics,novique.com,,,,unreachable,,,,
Novobay Aesthetics,novobayclinic.com,,,,unreachable,,,,
Driip IV Nutrient Therapy,nutritionistsloc.com,,,,unreachable,,,,
NY Skin Experts in Microneedling TCA CROSS Chemical Peel CO2 Fotona 4D,nyc-spa.com,,,yes,no_email,https://nyc-spa.com,vendor,,0
"IV Therapy Specialist Near Me in Forest Hills, NY",nylongevity.com,,,,unreachable,,,,
NYC Men's Health,nymenshealth.com,,,,unreachable,,,,
Best IV Therapy Spots in New Orleans,octanecdn.com,,,,unreachable,,,,
Ogden Clinic,ogdenclinic.com,,,,unreachable,,,,
Olinda Beauty Medical Spa,olindabeauty.com,impallari@gmail.com,impallari@gmail.com; olibeautymedicalspa@gmail.com,yes,no_peptides,https://olindabeauty.com,medspa,,0
"Omega Health Clinics in Modesto, CA",omegahealthclinics.com,,,,unreachable,,,,
Breve Spa,omnihotels.com,,,,unreachable,,,,
Onyx Wellness,onyxwellnessmt.com,,,yes,no_email,https://onyxwellnessmt.com,vendor,,0
Hormones,opal medical clinic|opalmedical.com,,,,unreachable,,,,
NAD+ and Naigen IV Therapy,optimizedhealthnh.com,,,,unreachable,,,,
Orchid Cosmetic Medical,orchidmedispa.com,,,,unreachable,,,,
Oregon Medical & Laser,oregonmedicallaser.com,,,,unreachable,,,,
Dr. Oriana Ramirez,orianaramirezmd.com,,,,unreachable,,,,
Origin Health Center,originhealthcenter.com,,,,unreachable,,,,
Orlando Health Aesthetic and Reconstructive Surgery Institute,orlandohealth.com,,,,unreachable,,,,
"Intravenous (IV) Fluids: What Are They, Types, Indications ...",osmosis.org › answers ›iv-fluids,,,,unreachable,,,,
Lunar Beauty and Wellness,osteostrongnorthernutah.com,,,,unreachable,,,,
Ovation Med Spa,ovationmedspa.com,,,,unreachable,,,,
Owen Health Group Reviews & Pricing,owenhealthgroup.com,,,,unreachable,,,,
"OWM Integrative Wellness in Buffalo, NY",owmintegrativewellness.com,,,,unreachable,,,,
Palmetto Infusion,palmettoinfusion.com,,,,unreachable,,,,
The Spa at Inman Park,panaceaplasticsurgery.com,,,,unreachable,,,,
Paradise Wellness Med Spa,paradisemedspabmt.com,,,,unreachable,,,,
Paragon North Hills Infusion Center,paragonwebcontent.s3.amazonaws.com,,,,unreachable,,,,
Park Medspa Carlsbad,parkmedspa.com,,,,unreachable,,,,
Patio Splash Hot Tubs and Spas Cheyenne Wyoming,patiosplash.com,,,yes,no_email,https://patiosplash.com,vendor,,0
Paukman Bioage Clinic,paukmanbioageclinic.com,,,yes,no_email,https://paukmanbioageclinic.com,medspa,GLP-1 weight loss peptides,10
Pawnee County Health & Vitality Reviews & Pricing,pawneecountyks.org,,,,unreachable,,,,
PB Med Spa Plaza,pbmedspaplaza.com,,,yes,no_email,https://pbmedspaplaza.com,medspa,,0
Peak Hydration Spa,peakhydrationspa.com,,,,unreachable,,,,
"Peak Wellness & Aesthetics in Asheville, NC",peakmobileiv.com,,,,unreachable,,,,
Peak TRT,peaktrt.com,,,,unreachable,,,,
The Peninsula Spa & Wellness Center,peninsula.com,,,,unreachable,,,,
Petroff Center Plastic Surgery and Medi-Spa,petroffcenter.com,,,,unreachable,,,,
"Infusion Connections Pharmacy Services INC in Santa Monica, CA",pharmacy-near-me.com,,,,unreachable,,,,
Philip Edward Salon and Luxury Med Spa,philipedwardsalon.com,,,,unreachable,,,,
Piel Med Spa,piel-medspa.com,,,,unreachable,,,,
Pink Aesthetics MEDSPA,pink-aesthetics.com,,,,no_email,https://pink-aesthetics.com,medspa,,0
Pink Medspa & Primary Care,pinkmedspa.com,,,yes,no_email,https://pinkmedspa.com,medspa,,0
Pleasanton NAD+ Center,pleasanton.nad-iv-therapy.com,,,,unreachable,,,,
Pleij Med Spa,pleijmedspa.com,,,,unreachable,,,,
Pleij Salon,pleijsaloncolumbus.zoca.com,,,,unreachable,,,,
"Posh Skin Bar & Spa in Richmond, VA",poshskinrva.com,,,,unreachable,,,,
PositIV Hydration,positivhydration.com,,,,unreachable,,,,
Posterity Health: Portland,posterityhealth.com,,,,unreachable,,,,
Natural Body Wellness Clinic,practice.kareo.com,,,,unreachable,,,,
Premiere Center for Health and Wellness,premierecenterforhealthandwellness.com,,,yes,no_email,https://premierecenterforhealthandwellness.com,medspa,,1
"IV Therapy Services for Hydration & Recovery- Mount Pleasant, SC",premierhealth.cc,,,,unreachable,,,,
Premier Men's Health and Wellness,premiermenshealthandwellness.org,,,,unreachable,,,,
Premier Rejuvenation Medical Spa,premierwellnessmedical.com,,,,unreachable,,,,
Privia Medical Group,priviamedicalgrouprockville.com,,,,unreachable,,,,
Pro 1 Health,pro1health.com,,,,unreachable,,,,
IV Therapy Eugene,proactivechoice.com,,,,unreachable,,,,
"Alexandra Abrams-Downey, M.d.",profiles.mountsinai.org,,,,unreachable,,,,
PS SkinClinic,psskinclinic.com,,,,unreachable,,,,
IV Hydration Therapy,pub-bb2e103a32db4e198524a2e9ed8f35b4.r2.dev,,,,unreachable,,,,
Pure Nature Salon & Day Spa,pure-spa-fairmont.edan.io,,,,unreachable,,,,
Pure Essence Medical Spa,pureessencemedspa.com,,,,unreachable,,,,
Pure Glow Medical Spa,pureglowmedicalspa.com,,,,unreachable,,,,
Mobile IV Therapy,pureivtn.com,,,,unreachable,,,,
Pure Magic Aesthetics Beauty & Wellness Spa,puremagicaesthetics.com,,,,unreachable,,,,
Pure Medspa and Wellness,puremedspalv.com,,,,unreachable,,,,
Pure Pressure Esthetics,purepressureesthetics.com,,,,unreachable,,,,
Pure Relaxation Day Spa,purerelaxationdayspa.com,,,,unreachable,,,,
Pure Skin by Maggie,pureskinbymaggie.com,,,,unreachable,,,,
Purifi IV,purifiivcharlotte.com,,,,unreachable,,,,
Purple Sage,purplesagevt.com,,,,unreachable,,,,
Quality Care Concierge Nurses,qccnurses.com,,,,unreachable,,,,
Rachellauren Massage,rachellauren.as.me,rachel0lauren@gmail.com,rachel0lauren@gmail.com,,no_peptides,https://rachellauren.as.me,vendor,,0
Radiance San Antonio,radiancesanantonio.com,,,,unreachable,,,,
Radiant Elements Medical Spa,radiantspafayetteville.zoca.com,,,,unreachable,,,,
"Rapid IV in San Marino, CA",rapidivtherapy.com,,,,unreachable,,,,
Raya Wellness Care & Medical Spa,rayamed.life,,,yes,no_email,https://rayamed.life,medspa,,0
ReBourne Aesthetics and Wellness,rebourneaw.com,,,,unreachable,,,,
Recharge Lab,recharge-labs.com,,,,unreachable,,,,
Recharge on Clarendon Medspa,rechargemedspa.com,,,,unreachable,,,,
Red Key Wellness Reviews & Pricing,redkeywellness.com,,,,unreachable,,,,
"Refined Vida in Miami, FL",refinedvida.com,,,,unreachable,,,,
Refine Medical,refinemedicalclinic.com,,,,unreachable,,,,
"IV Therapy & Vitamin Drip in Portage & St. Joseph, MI",reflectionsmedical1.gogroth.com,,,,unreachable,,,,
Reform ABQ,reformabq.com,office@reformabq.com,office@reformabq.com,,no_peptides,https://reformabq.com,medspa,,0
"Refresh IV Lounge in Carmel, IN",refreshivlounge.com,,,,unreachable,,,,
Regenerative Medical Spa,regenerativemedicinespa.com,,,,unreachable,,,,
Regenesis Stem Cell Center,regenesis.nyc3.cdn.digitaloceanspaces.com,,,,unreachable,,,,
Advanced TRT Clinic,regenmedillinois.com,,,,unreachable,,,,
Re-Hydrate Wellness IV Hydration,rehydratewellness.com,,,,unreachable,,,,
Rejuvenate Medical,rejuvenatemedical.com,,,,unreachable,,,,
"Rejuvenate U IV Therapy and Aesthetics in East Hartford, CT",rejuvenateuct.com,,,,unreachable,,,,
Rejuvenate Medical Spa,rejuvenateutah.com,,,,unreachable,,,,
"Rejuvenation & Rehydration by Nurse Azure in Jurupa Valley, CA",rejuvenationandrehydration.com,,,,unreachable,,,,
Rejuvenation Hyperthermic Wellness,rejuvenationsouthaven.com,rejuvenationsouthaven@gmail.com,rejuvenationsouthaven@gmail.com,yes,no_peptides,https://rejuvenationsouthaven.com,medspa,,0
RejuvinAge,rejuvinage.com,,,yes,no_email,https://rejuvinage.com,medspa,tirzepatide,4
"Rejuv Wellness & Diagnostics in Chester, VA",rejuvwellnessdiagnostics.com,,,,unreachable,,,,
Remedi Medical Aesthetics & Wellness,remedimed.com,,,,unreachable,,,,
Reneaux Day Spa & Salon Reviews & Pricing,reneaux.com,,,,unreachable,,,,
Renewed Med Spa,renewedmedspa.com,,,yes,no_email,https://renewedmedspa.com,medspa,,0
Renew Head Spa,renewheadspa.com,,,,unreachable,,,,
"Renew IV PLLC in Fort Gibson, OK",renewivpllc.com,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://renewivpllc.com,medspa,,0
Home,renewluxemedspa.com,,,,unreachable,,,,
Renew Me Medspa of Arlington,renewmemedspa.com,,,,unreachable,,,,
Renew Skincare & Wellness Studios Reviews & Pricing,renewskincc.com,,,yes,no_email,https://renewskincc.com,medspa,semaglutide,2
Aniron Wellness,renovawellnessutah.com,,,,unreachable,,,,
Replenish IV by SPPS- Dearborn,replenishbyspps.com,,,,unreachable,,,,
Replenish Aesthetics and Wellness,replenishmd.com,,,,unreachable,,,,
About,replenishmyhealth.com,,,,unreachable,,,,
Ageless Solutions Nashville,res2.yourwebsite.life,,,,unreachable,,,,
Re Salon and Med Spa,resalonandmedspa.com,,,,unreachable,,,,
RESET LASER CLINIC by Lavender Skincare Inc.,resetlaserclinic.com,,,,unreachable,,,,
"Reset Studio IV and Metabolic Wellness in Saratoga Springs, NY",resetstudiowellness.com,,,,unreachable,,,,
Resilient One Med Spa,resilientonemedspa.com,,,,unreachable,,,,
* Gaffney For Life Urgent Care 704-566-6332,rest.edit.site,,,,unreachable,,,,
Restoration Health,restorationhealthwy.com,,,,unreachable,,,,
Restorative Health,restorative-health.com,,,,unreachable,,,,
Abilene Med Spa Reviews & Pricing,restorewellnessks.com,,,,unreachable,,,,
Restore YOUth Med Spa,restoreyouthmedspa.com,,,,unreachable,,,,
restorologie MedSpa and Esthetic Center,restorologie.com,,,,unreachable,,,,
RE Wellness,restrecoveryjackson.com,,,,unreachable,,,,
Results Med Spa,resultsmedspaphoenix.zoca.com,,,,unreachable,,,,
Reveal Aesthetics & Wellness,revealaestheticsandwellness.com,,,,unreachable,,,,
"Revitalife4u in East Troy, WI",revitalife4u.com,,,,unreachable,,,,
"RevitalIVe Mobile IV & Wellness in Raleigh, NC",revitalivemobileivwellness.com,,,,unreachable,,,,
"Revive IV Therapy and Wellness in Northborough, MA",revive-ivtherapyandwellness.com,,,,unreachable,,,,
"Revive Medical Spa, Denver CO",revivedripmedspa.com,,,,unreachable,,,,
"R in Winston-Salem, NC",reviveinfusionwellnessws.com,,,,unreachable,,,,
"Revive IV Therapy & Injections in Durham, NC",reviveivtherapyinjections.com,,,,unreachable,,,,
Revive,reviveketamineclinic.com,,,,unreachable,,,,
ReVive Medical Spa,revivemaine.com,,,,unreachable,,,,
Revive Men's Testosterone & Women's Aesthetic Clinic,revivemens.com,,,,unreachable,,,,
Revive Aesthetics & Wellness,revivems.com,,,,unreachable,,,,
IV Infusion Services,reviveorthopedicsandwellnessnj.com,,,,unreachable,,,,
"Revive Therapy & Aesthetics in Morgan Hill, CA",revivetherapyandaesthetics.com,,,,unreachable,,,,
Care360 Aesthetics & Wellness,reviveuwellness.com,,,,unreachable,,,,
Revive Wellness,revivewellnessla.com,,,,unreachable,,,,
Rewind & Renew MedSpa,rewindrenewmedspa.com,,,,unreachable,,,,
"Rhaine Health & Wellness in Jacksonville, FL",rhainehealth.com,,,,unreachable,,,,
Ribera Healthcare Clinic,riberahealthcare.org,,,,unreachable,,,,
RiNo Medspa,rinomedspa.com,,,,unreachable,,,,
Rio Medical Aesthetics,riomedical.com,,,,unreachable,,,,
Royal Men's Medical Center Hormone Therapy,rmmcenter.com,,,,unreachable,,,,
"Roots Recovery in Tampa, FL",rootsrecoverytampa.com,,,,unreachable,,,,
Royal Aesthetics & Injectables,royalaestheticsaz.com,,,,unreachable,,,,
Royale Aesthetic Medicine & Wellness,royaleaestheticmedicineandwellness.com,,,,unreachable,,,,
