vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Auburn Med Spa,auburnmedspa.com,info@auburnmedspa.com,info@auburnmedspa.com,yes,no_peptides,https://auburnmedspa.com,medspa,,0
ABSOLUTE THERAPY,auburnopelikamassage.com,,,yes,no_email,https://auburnopelikamassage.com/contact-us,medspa,,0
Augusta Road Aesthetics,augustaroadaesthetics.com,info@augustaroadaesthetics.com,info@augustaroadaesthetics.com,yes,no_peptides,https://augustaroadaesthetics.com,medspa,,0
Auri Aesthetics,auriaesthetics.com,,,,no_email,https://auriaesthetics.com,medspa,"semaglutide, nad+",8
MeWellness inc.,auroramedspaclinic.com,,,,unreachable,,,,
Optimal Weight Loss,awaken180weightloss.com,,,yes,no_email,https://awaken180weightloss.com,vendor,GLP-1 weight loss peptides,2
Awaken Aesthetics & Anti-aging,awakenfresno.com,,,,unreachable,,,,
AZ Vitality and Wellness,az-vitality.com,,,yes,no_email,https://az-vitality.com,medspa,nad+,8
Arizona Hormone and Vitality,azhormone.com,,,,no_email,https://azhormone.com,vendor,,0
Infusion Center,b2444988.smushcdn.com,,,,unreachable,,,,
Bare Beauty Skin Studio,barebeautyflorence.com,,,yes,no_email,https://barebeautyflorence.com,medspa,,0
Beautiful Minds Medical Aesthetics,beautifulmindsmedaesthetics.com,,,,no_email,https://beautifulmindsmedaesthetics.com,medspa,,0
Beauty & Drips,beautyanddrips.myaestheticrecord.com,,,,no_email,https://beautyanddrips.myaestheticrecord.com,medspa,,0
Beauty and the Bus Esthetics,beautyandthebusesthetics.com,deanna@beautyandthebusesthetics.com,deanna@beautyandthebusesthetics.com,,no_peptides,https://beautyandthebusesthetics.com,vendor,,0
BBKR Med Spa,beautybarbykristinaruggerio.com,bbkrfrontdesk@gmail.com,bbkrfrontdesk@gmail.com,yes,no_peptides,https://beautybarbykristinaruggerio.com,medspa,,0
BBW Spa,beautybodyandwellness.com,,,,no_email,,vendor,,0
beem® Light Sauna,beemlightsauna.com,,,,no_email,https://beemlightsauna.com,vendor,,0
Beeson Wellness Center,beesonwellness.com,info@beesonwellness.com,info@beesonwellness.com,yes,no_peptides,https://beesonwellness.com,medspa,,0
Believe Image,believeimage.com,,,,no_email,https://believeimage.com,vendor,,0
Bella Rose Wellness & Rejuvenation,bellarose-shoals.com,,,,no_email,https://bellarose-shoals.com,vendor,,0
Bella Vitae Wellness Center,bellavitaewellness.com,,,yes,no_email,https://bellavitaewellness.com,medspa,,2
Magic Massage & Spa,bellosorto.co,bellosorto.al@gmail.com,bellosorto.al@gmail.com,yes,no_peptides,https://bellosorto.co,vendor,,0
By Her Hands Atelier & Spa,bhhatelier.com,info@bhhatelier.com,info@bhhatelier.com; bhhatelier@gmail.com,yes,no_peptides,https://bhhatelier.com,vendor,,0
Nouveau Health Telemedicine Practice,bio-identical hormone replacemen|nouveauhealth.com,,,,unreachable,,,,
Biote Certified Provider,biote.com,,,yes,no_email,,vendor,,0
Birmingham Integrative Health,birminghamintegrativehealth.com,,,yes,no_email,https://birminghamintegrativehealth.com,medspa,"nad+, glutathione",3
Dermatology & Laser of Alabama,birminghamskin.com,,,yes,no_email,https://birminghamskin.com,medspa,,0
Pure Skin Aesthetic & Laser Center,bismarckbotox.com,,,yes,no_email,https://bismarckbotox.com,medspa,,0
Bliss Spa & Wellness,blissspaandwellness.com,,,,unreachable,,,,
BloGo Salon + MedSpa,blogosalonmedspa.com,info@blogosalonmedspa.com,info@blogosalonmedspa.com,yes,no_peptides,https://blogosalonmedspa.com,medspa,,0
Bloom Esthetics,bloomestheticsbybrittany.glossgenius.com,,,,no_email,https://bloomestheticsbybrittany.glossgenius.com,medspa,GLP-1 weight loss peptides,2
Blue Seas Med Spa,blueseasmedspa.com,,,yes,no_email,https://blueseasmedspa.com,medspa,semaglutide,3
Bodied by Syreeta Wellness Studio,bodiedbysyreeta.glossgenius.com,,,,no_email,https://bodiedbysyreeta.glossgenius.com,medspa,GLP-1 weight loss peptides,2
BodyClenz Holistic Health Center,bodyclenz.com,info@bodyclenz.com,info@bodyclenz.com,yes,no_peptides,https://bodyclenz.com,medspa,,0
"Body Essentials HSV, Wellness & Beauty",bodyenvyhsv.com,,,,unreachable,,,,
Body IV,bodyiv.com,,,,no_email,https://bodyiv.com,medspa,glutathione,2
BodyLogicMD of Indiana,bodylogicmdofindianain.com,,,,unreachable,,,,
Body Revolution Aesthetics & Wellness,bodyrevolutionwellness.com,,,,no_email,https://bodyrevolutionwellness.com,medspa,,0
BLU LEMONADE DIVINITY SPA SUITE,book.heygoldie.com,,,,no_email,https://book.heygoldie.com,vendor,,0
Karma Aesthetics and Wellness,booking.mangomint.com,,,,no_email,https://booking.mangomint.com,vendor,,0
Restore Hyper Wellness,booking.restore.com,,,,no_email,https://booking.restore.com,vendor,,0
b the best day spa,bthebestdayspa.com,,,yes,no_email,https://bthebestdayspa.com,vendor,,0
The Bungalow Esthetics,bungalowesthetics.com,,,,unreachable,,,,
Burke Dermatology,burkedermatology.com,,,yes,no_email,https://burkedermatology.com,vendor,,0
Cahaba Dermatology & Skin Health Center,cahabaderm.com,info@cahabaderm.com,info@cahabaderm.com,yes,no_peptides,https://cahabaderm.com,medspa,,0
Outpatient Infusion Center & Injections,caldwellmedical.com,,,yes,no_email,https://caldwellmedical.com,medspa,,0
California Medical Weight Loss,californiamedicalweightlossandspa.com,,,yes,no_email,https://californiamedicalweightlossandspa.com,medspa,GLP-1 weight loss peptides,3
"CardioMender, MD Weight Loss",cardiomenderweightloss.com,,,yes,no_email,https://cardiomenderweightloss.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+",16
The Center for Surgical Weight Loss at Care New England,carenewengland.org,,,yes,no_email,https://carenewengland.org,medspa,,0
Carondelet Holy Cross Hospital,carondelet.org,,,,unreachable,,,,
"IV Infusion Therapy Clinic in Edinburg and Mission, TX",catalystmedgroup.com,,,yes,no_email,https://catalystmedgroup.com,medspa,GLP-1 weight loss peptides,3
Viva Wellness Center,cdn-ikpjcbl.nitrocdn.com,,,,no_email,https://cdn-ikpjcbl.nitrocdn.com,vendor,,0
Remedy Place Boston,cdn.sanity.io,,,,no_email,,vendor,,0
Cellular Wellness Clinics,cellularwellnessclinics.net,,,yes,no_email,https://cellularwellnessclinics.net,medspa,semaglutide,2
Center For Dermatology,centerfordermatology.info,office@centerfordermatology.info,office@centerfordermatology.info,yes,no_peptides,https://centerfordermatology.info,medspa,,0
CentraCare Clinic,centracare.com,,,,unreachable,,,,
Centra Medical Group Weight Loss Clinic Bedford,centrahealth.com,,,,unreachable,,,,
"Drip Haven in Alpine, CA 91901",chamberofcommerce.com,,,,no_email,https://chamberofcommerce.com,vendor,,0
HydraMed Infusion and Wellness,chateau-bella.com,admin@chateau-bella.com,admin@chateau-bella.com,yes,no_peptides,https://chateau-bella.com/about,medspa,,0
Chic la Vie,chiclavie.com,,,,no_email,https://chiclavie.com,vendor,,0
Cielo Aesthetics,cieloaesthetics.com,kyle@cieloaesthetics.com,kyle@cieloaesthetics.com,yes,no_peptides,https://cieloaesthetics.com,medspa,,0
Sumner County Wellness,co.sumner.ks.us,,,,no_email,https://co.sumner.ks.us,vendor,,0
Coastal Contours & Wellness,coastalcontours.com,susan.bruno@coastalcontours.com,susan.bruno@coastalcontours.com,yes,no_peptides,https://coastalcontours.com,vendor,,0
Columbia Secret For Weight Loss,columbiasecretforweightloss.com,,,yes,no_email,https://columbiasecretforweightloss.com,medspa,,0
Complete Rural Medicine (Lincoln),completeruralmedicine.com,,,yes,no_email,https://completeruralmedicine.com,medspa,GLP-1 weight loss peptides,2
Copper Valley Integrative Medicine and Wellness,coppervalleypc.com,,,yes,no_email,https://coppervalleypc.com,medspa,GLP-1 weight loss peptides,4
Core Primary Care,coreprimarycare.com,,,yes,no_email,https://coreprimarycare.com,medspa,"semaglutide, tirzepatide",4
Core Vitality Clinic,corevitalityclinic.com,,,,no_email,,vendor,,0
Cosmetic Laser Solutions Medical Spa,cosmeticlasersolutionsmedicalspa.com,,,,unreachable,,,,
Create A Spa,createaspa-auburn.com,,,yes,no_email,https://createaspa-auburn.com,medspa,,0
Castle Rock Hormone Health,crhormonehealth.com,,,yes,no_email,https://crhormonehealth.com,medspa,,4
Portico Longevity,dashboard.boulevard.io,,,,unreachable,,,,
Serotonin Centers,datocms-assets.com,,,,unreachable,,,,
Delaware Weight Loss,delawareweightloss.com,,,,no_email,,vendor,,0
Dermaesthetics,dermaestheticslascruces.com,dermaestheticslc@gmail.com,dermaestheticslc@gmail.com,yes,no_peptides,https://dermaestheticslascruces.com,medspa,,0
Dermalani Skin,dermalanistudio.com,,,yes,no_email,https://dermalanistudio.com/contact,vendor,,0
Dermatologists of Birmingham; Alabaster Location,dermatologistsofbirmingham.com,,,yes,no_email,https://dermatologistsofbirmingham.com,medspa,,0
DFW Mobile IV and Wellness,dfwmobileivandwellness.com,,,,no_email,https://dfwmobileivandwellness.com,vendor,,0
Monument Health Endocrinology,directory.monument.health,mycharthelp@monument.health,mycharthelp@monument.health,yes,no_peptides,https://directory.monument.health,medspa,,0
Dolce Vita Wellness Spa,dolcevitawellnessspa.com,info@dolcevitawellnessspa.com,info@dolcevitawellnessspa.com,,no_us_signal,https://dolcevitawellnessspa.com,medspa,"semaglutide, glutathione",3
Dothan Day Spa,dothandayspa.square.site,calliegerardomassage@gmail.com,calliegerardomassage@gmail.com,,no_peptides,https://dothandayspa.square.site,vendor,,0
Dr. Brian West,drbrianwest.com,,,,no_email,https://drbrianwest.com,vendor,,0
Dream House Spa,dreamhousespa.glossgenius.com,,,yes,no_email,https://dreamhousespa.glossgenius.com,vendor,,0
Dreamland Health and Wellness,dreamlandhealth.com,contact@dreamlandhealth.com,contact@dreamlandhealth.com,yes,no_peptides,https://dreamlandhealth.com,medspa,,0
The DRIPBaR Flower Mound,dripbarflowermound.com,,,,no_email,,vendor,,0
"Drip Drop Health & Wellness, PLLC",dripdrophealthy.com,dripdrophealthy@gmail.com,dripdrophealthy@gmail.com; dripdrophealthynwa@gmail.com,yes,already known,https://dripdrophealthy.com,medspa,nad+,8
Drip Hydration,driphydration.com,,,,unreachable,,,,
Ridgway Face & Aesthetic Center,drjamesridgway.com,,,yes,no_email,https://drjamesridgway.com,medspa,,0
West Coast Integrative Wellness Center,drkasters.com,,,,no_email,,vendor,,0
Hedden Plastic Surgery and Auburn Medi Spa,drscotmartin.com,,,yes,no_email,https://drscotmartin.com,medspa,semaglutide,2
Dr. Szamora Medical Spa,drszamora.com,,,yes,no_email,https://drszamora.com,medspa,,0
IV Therapy Burlington,drvaniernd.com,info@drvaniernd.com,info@drvaniernd.com,yes,no_peptides,https://drvaniernd.com,medspa,,0
DWH Health & Wellness Med Spa,dwhmedspa.com,,,yes,no_email,https://dwhmedspa.com,medspa,,2
Dy foot spa,dyfootspa.website.site,,,,unreachable,,,,
Earthly Wellness Bar,earthlywellnessbar.square.site,earthleywellnessbar@icloud.com,earthleywellnessbar@icloud.com; earthlywellnessbar@gmail.com,,no_peptides,https://earthlywellnessbar.square.site,vendor,,0
Eden Day Spa E-50041,edenspaandwellness.com,eden_2021@yahoo.com,eden_2021@yahoo.com,yes,no_peptides,https://edenspaandwellness.com,medspa,,0
ElaMar Decatur,elamarskin.com,,,yes,no_email,https://elamarskin.com,medspa,,0
Elase Medical Spa,elase.com,,,,no_email,https://elase.com,medspa,"tb-500, ipamorelin, sermorelin, pt-141, glutathione, 5-amino-1mq",7
Elegance Aesthetics,eleganceaestheticstowson.com,,,,unreachable,,,,
Elevate Weight and Wellness Center,elevateweightandwellnesscenter.com,,,,unreachable,,,,
Elevate Wellness Center,elevatewellnessak.com,learn@elevatewellnessak.com,learn@elevatewellnessak.com,yes,no_peptides,https://elevatewellnessak.com,vendor,,0
Elite Hormones,elitehormones.com,,,yes,no_email,https://elitehormones.com,medspa,GLP-1 weight loss peptides,4
Elite Testosterone Replacement,elitetestosteronereplacement.com,,,,no_email,,vendor,,0
Encore Medical Aesthetics,encoreskinclinic.com,,,,no_email,,vendor,,0
Endocrinology Clinic of Minneapolis,endoclinic.net,,,yes,no_email,https://endoclinic.net,medspa,,0
Wellness Unmasked,enlivenwellnessmedspa.com,,,yes,no_email,https://enlivenwellnessmedspa.com,medspa,"semaglutide, tirzepatide, retatrutide, cagrilintide, bpc-157, tb-500",18
Epicurean Day Spa & Salon,epicureandayspa.com,,,yes,no_email,https://epicureandayspa.com,vendor,,0
Estero Wellness Center,esterowellnesscenter.com,,,,unreachable,,,,
Ethereal Aesthetics,etherealaestheticsllc.com,,,,unreachable,,,,
Evanston NAD+ Center,evanston.nad-iv-therapy.com,,,,unreachable,,,,
Evita Med Spa,evitamedspa.com,,,,no_email,,vendor,,0
Evolve Med Spa,evolvemedspa.com,,,yes,no_email,https://evolvemedspa.com,medspa,,0
Albany ENT & Allergy Services,facesaratoga.com,,,yes,no_email,https://facesaratoga.com,medspa,,0
Fairbanks Family Wellness and Bluebell Apothecary,fairbanksfamilywellness.com,,,,no_email,,vendor,,0
FASE Skin and Laser Studio,fasemedspa.com,,,,unreachable,,,,
The DRIPBaR Fayetteville,fayetteville.thedripbar.com,,,,no_email,,vendor,,0
Feel Better AZ,feelbetteraz.com,,,,no_email,https://feelbetteraz.com,vendor,,0
Finney County Wellness,finneycounty.org,countyengineer@finneycounty.org,countyengineer@finneycounty.org,yes,no_peptides,https://finneycounty.org,vendor,,0
FIT Medical Weight Loss,fitmedicalweightloss.com,,,yes,no_email,https://fitmedicalweightloss.com,medspa,"semaglutide, tirzepatide",5
Happy Health and Wellness,framerusercontent.com,,,,no_email,https://framerusercontent.com,vendor,,0
Freedom Functional Medicine,freedomfunctionalmedicine.com,contact@freedomfunctionalmedicine.com,contact@freedomfunctionalmedicine.com,,no_peptides,https://freedomfunctionalmedicine.com,vendor,,0
Fountain of Youth Skin Studio,fresha.com,,,,no_email,https://fresha.com,medspa,,0
Full Life Wellness Center,fulllifemd.com,,,yes,no_email,https://fulllifemd.com,medspa,GLP-1 weight loss peptides,4
Full Life Wellness Center,fulllifewellnesscenter.com,,,yes,no_email,,medspa,,0
IV Therapy,gardencitymedicine.com,,,yes,no_email,https://gardencitymedicine.com,medspa,,2
Gem Aesthetics and Wellness,gemmissoula.com,,,,no_email,,vendor,,0
Gen 3 IV Hydration and Wellness Kansas City North,gen3iv.com,gen3iv@outlook.com,gen3iv@outlook.com,yes,already known,https://gen3iv.com,medspa,nad+,2
Genesis Ketamine Centers of Philadelphia,genesisketamine.com,,,,no_email,https://genesisketamine.com,vendor,,0
Balanced Health and Wellness PLC,geniferchavezmd.com,,,,unreachable,,,,
Canopy Natural Medicine,get-health.canopynaturalmedicine.com,,,yes,no_email,https://get-health.canopynaturalmedicine.com,medspa,,0
Get Noticed Skin Care Studio,getnoticed2day.com,,,yes,no_email,https://getnoticed2day.com,vendor,,0
Gilda's Salon & Day Spa,gildassalon.com,gildassalon@gmail.com,gildassalon@gmail.com,yes,no_peptides,https://gildassalon.com,medspa,,0
Glitz N Glow Beauty,glitznglow-beauty.square.site,,,,no_email,,vendor,,0
Glow Beauty Lab Med Spa,glowbeautylabmedspa.myaestheticrecord.com,,,,no_email,https://glowbeautylabmedspa.myaestheticrecord.com,medspa,,0
GlowCo Wellness & Aesthetics,glowcowellness.com,,,yes,no_email,https://glowcowellness.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, ipamorelin, sermorelin",21
GOAT Wellness,goatchicago.com,info@goatchicago.com,info@goatchicago.com,yes,no_peptides,https://goatchicago.com,medspa,,0
Metabolic Medical Center,goingmetabolic.com,mmcmtpleasant@gmail.com,mmcmtpleasant@gmail.com; mmcwestashley@gmail.com; mmcinlet@gmail.com; carolinametabolic2021@gmail.com,yes,already known,https://goingmetabolic.com,vendor,nad+,5
Golden Heart Health,goldenhearthealth.com,,,,no_email,,vendor,,0
GoldStar Longevity & Wellness,goldstarclinics.org,frontoffice@goldstarclinics.org,goldstarclinics@gmail.com; frontoffice@goldstarclinics.org,yes,no_peptides,https://goldstarclinics.org,medspa,,0
"IV Therapy in New Braunfels, TX",goodmedicinemedspa.com,,,yes,no_email,https://goodmedicinemedspa.com,medspa,GLP-1 weight loss peptides,4
Gorgeous in the Morning Permanent Cosmetics and More,gorgeousinthemorningpcm.com,bbk2@gorgeousinthemorningpcm.com,bbk2@gorgeousinthemorningpcm.com,yes,no_peptides,https://gorgeousinthemorningpcm.com,medspa,,0
Grandview Medical Center,grandviewhealth.com,,,yes,no_email,https://grandviewhealth.com,medspa,,0
Greater Mobile Laser & Aesthetic Center,greatermobilelac.com,,,,no_email,,vendor,,0
"Great Lakes Health, Wellness & Aesthetics",greatlakeshealthandwellness.com,,,,no_email,https://greatlakeshealthandwellness.com,medspa,,0
Green Relief MD,greenreliefmddover.com,,,,unreachable,,,,
The Bariatric Clinic,greenville.bariatricclinic.net,,,yes,no_email,https://greenville.bariatricclinic.net,medspa,"semaglutide, tirzepatide",7
Greenville Age Management Medicine Institute,greenvilleagemanagement.com,,,yes,no_email,https://greenvilleagemanagement.com,medspa,,0
Gulf Coast Drip LLC,gulfcoastdrip.com,,,yes,no_email,https://gulfcoastdrip.com,medspa,"nad+, glutathione",3
GunRunner Boutique Hotel,gunrunnerhotel.com,,,yes,no_email,https://gunrunnerhotel.com,vendor,,0
GunRunner Spa at the GunRunner Hotel,gunrunnerspa.com,,,yes,no_email,https://gunrunnerspa.com,medspa,,0
Hand & Stone Massage and Facial Spa,handandstone.com,,,,no_email,https://handandstone.com,medspa,,0
Hartford HealthCare Comprehensive Weight Management Program,hartfordhealthcaremedicalgroup.org,,,yes,no_email,https://hartfordhealthcaremedicalgroup.org/contact-us,vendor,,0
HavenLeigh Salon + Wellness Spa,havenleigh.com,,,yes,no_email,https://havenleigh.com,vendor,,0
Head Over Heels Salon and Spa,headoverheelsflorence.com,,,yes,no_email,https://headoverheelsflorence.com,medspa,,0
IV Therapy,healthatthewell.com,info@healthatthewell.com,info@healthatthewell.com,yes,no_peptides,https://healthatthewell.com,vendor,,0
Wamego Med Spa,healthcare.ascension.org,,,yes,no_email,https://healthcare.ascension.org,medspa,,0
Heaven's Hideaway Wellness and Spa,heavens-hideaway.com,info@heavens-hideaway.com,impallari@gmail.com; info@heavens-hideaway.com,yes,no_peptides,https://heavens-hideaway.com,medspa,,0
Helping Hands of North Alabama,helpinghandsclinic.info,,,yes,no_email,https://helpinghandsclinic.info,medspa,,0
Hien Atkins Beauty Lounge & MedSpa Tuscaloosa,hienatkins.com,,,,no_email,https://hienatkins.com/about-us,medspa,,1
High Life Image Skincare Studio LLC,highlifeimageskincare.com,,,,no_email,,vendor,,0
Honey Glow Health,honeyglowhealth.com,,,yes,no_email,https://honeyglowhealth.com,medspa,,2
Horizon Infusions,horizoninfusions.com,info@horizoninfusions.com,info@horizoninfusions.com,yes,no_peptides,https://horizoninfusions.com,medspa,,0
BHRT Delivered,hormonallybalanced.com,,,yes,no_email,https://hormonallybalanced.com,medspa,"semaglutide, tirzepatide, nad+",12
HormoneSynergy?? Longevity Medicine,hormonesynergy.com,,,yes,no_email,https://hormonesynergy.com,medspa,"semaglutide, tirzepatide",7
Houston Weight Loss Center,houstonweightloss.com,,,yes,no_email,https://houstonweightloss.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin",13
HRT-MD,hrt-md.com,,,yes,no_email,https://hrt-md.com,medspa,semaglutide,9
Hush,hushnewportri.com,,,,unreachable,,,,
Hydralive Therapy Tuscaloosa,hydralivetherapy.com,,,yes,no_email,https://hydralivetherapy.com,medspa,"nad+, ipamorelin, sermorelin, tesamorelin, mots-c, ghk-cu",13
Hydro Med Spa,hydromedspa.com,,,yes,no_email,https://hydromedspa.com,medspa,GLP-1 weight loss peptides,6
ICONIC SPA,iconicspa.com,chattanooga@iconicspa.com,chattanooga@iconicspa.com; birmingham@iconicspa.com,yes,no_peptides,https://iconicspa.com,medspa,,0
IV Therapy Boca Raton FL,icryo-bocaraton.com,,,,unreachable,,,,
iCRYO Grosse Pointe CRYOTHERAPY + iV THERAPY + BODY SCULPTING + RED LI,icryogrossepointe.com,,,yes,no_email,https://icryogrossepointe.com,medspa,nad+,5
Restorative Health,idealweightlosscolorado.com,,,yes,no_email,https://idealweightlosscolorado.com,vendor,,0
Integrative Health Associates,ihaofgreenville.com,,,yes,no_email,https://ihaofgreenville.com,medspa,semaglutide,2
Image Makers Salon & Spa,imagemakers-salon.com,,,yes,no_email,https://imagemakers-salon.com,vendor,,0
IV Hydration,images.leadconnectorhq.com,,,,no_email,,vendor,,0
"Resurrection Medical Care: Weight Loss, Urgent Care & IV Hydration",img1.wsimg.com,,,,unreachable,,,,
Locations,immersivhealth.com,info@immersivhealth.com,info@immersivhealth.com,yes,no_peptides,https://immersivhealth.com,medspa,,0
Indian Hills Aesthetics,indianhillsaesthetics.com,,,,no_email,https://indianhillsaesthetics.com,medspa,,0
Indulgence Salon & Spa,indulgencesalonandspa.net,indulgence156@gmail.com,indulgence156@gmail.com,yes,no_peptides,https://indulgencesalonandspa.net,vendor,,0
Infinite Wellness Hormone Specialists: Dr. Vanessa Mack (Dean),infinitewellness-az.com,,,yes,no_email,https://infinitewellness-az.com,medspa,semaglutide,8
Infusacare: Infusion Therapy Near Me,infusacare.com,,,yes,no_email,https://infusacare.com,medspa,,1
IV Therapy,infusepnw.com,,,,unreachable,,,,
Infusion Cryotherapy & Laser Center,infusioncryoandlaser.com,,,yes,no_email,https://infusioncryoandlaser.com,medspa,,1
Integrated Medical Weight Loss,integratedmedicalweightloss.com,,,yes,no_email,https://integratedmedicalweightloss.com,vendor,GLP-1 weight loss peptides,2
Integrative Weight Loss,integrativeweightloss.org,,,,no_email,https://integrativeweightloss.org,vendor,"semaglutide, tirzepatide",4
Integrative Wellness,integrativewellnesssd.com,erin@integrativewellnesssd.com,erin@integrativewellnesssd.com,yes,no_peptides,https://integrativewellnesssd.com,vendor,,0
Invigorate Health Smyrna,invigoratehealthtn.com,,,yes,no_email,https://invigoratehealthtn.com,medspa,"nad+, glutathione",9
Iola Regenerative Medicine,ioladerm101.com,,,yes,no_email,https://ioladerm101.com,medspa,,0
Island Day Spa Nail Lounge,islanddayspa.online,support@islanddayspa.online,support@islanddayspa.online,yes,no_peptides,https://islanddayspa.online,vendor,,0
Infused Wellness Solutions,itsnclexreview.com,dianne@itsnclexreview.com,dianne@itsnclexreview.com,yes,no_peptides,https://itsnclexreview.com,vendor,,0
It's The Drip IV Hydration,itsthedrip.info,,,,unreachable,,,,
IV Dripbar (formerly Intellectual Medicine),ivdripbar.com,,,,unreachable,,,,
Hydroinfusion,ivhydroinfusion.com,,,,no_email,,vendor,,0
IV Hydration & Wellness Lounge,ivmelounge.com,,,yes,no_email,https://ivmelounge.com,medspa,nad+,2
iv national llc,ivnational.com,,,,no_email,,vendor,,0
IVX Health Infusion Center,ivxhealth.com,,,,unreachable,,,,
IVy Hydration,ivyhydration.net,,,,unreachable,,,,
Ideal Wellness and Aesthetics,iwamedspa.com,,,yes,no_email,https://iwamedspa.com,medspa,GLP-1 weight loss peptides,5
Celsius,joinblvd.com,support@joinblvd.com,support@joinblvd.com; partnerships@joinblvd.co,,no_peptides,https://joinblvd.com,medspa,,0
Juneau Women's Health,juneauwomenshealth.com,,,yes,no_email,https://juneauwomenshealth.com,medspa,,0
June Massage,junemassageal.com,,,yes,no_email,https://junemassageal.com,vendor,,0
Jupiter Anti-Aging & HRT Center,jupiterantiaging.com,,,,unreachable,,,,
Kalia Dermatology & Laser,kaliaskincare.com,,,,unreachable,,,,
Kinetic Wellness LLC,kineticwellnessofme.com,drmeaghan@kineticwellnessofme.com,drmeaghan@kineticwellnessofme.com; crawfordwellness@yahoo.com,yes,no_peptides,https://kineticwellnessofme.com,medspa,,0
Kohn Medical & Weight Loss,kohnmedicalandweightloss.com,kohnmedicalandweightloss09@yahoo.com,kohnmedicalandweightloss09@yahoo.com,yes,already known,https://kohnmedicalandweightloss.com,medspa,semaglutide,2
Affordable IV Vitamin Therapy,koremedicine.com,,,,no_email,,vendor,,0
Ageless Skin Lab,laageless.com,info@laageless.com,info@laageless.com,,no_peptides,https://laageless.com,medspa,,0
La Medspa,lamedspamontgomery.com,info@lamedspamontgomery.com,info@lamedspamontgomery.com,yes,no_peptides,https://lamedspamontgomery.com,medspa,,0
Intravenous Infusions Baton Rouge,lanermc.org,,,yes,no_email,https://lanermc.org,medspa,,0
Laser MD Medspa,lasermdmedspa.com,,,,unreachable,,,,
Laser Wellness Med Spa,laserwellnessmedspa.com,info@laserwellnessmedspa.com,info@laserwellnessmedspa.com,yes,no_peptides,https://laserwellnessmedspa.com,medspa,,0
Lash and Brow Spa,lashandbrowspa.net,info@lashandbrowspa.net,info@lashandbrowspa.net; ninfo@lashandbrowspa.net; lashandbrowspa@yahoo.com,yes,no_peptides,https://lashandbrowspa.net,vendor,,0
LA SkinLab,laskinlab.com,,,,no_email,https://laskinlab.com,vendor,,0
Laura Evans Functional Medicine & Wellness,lauraevansfunctionalmed.com,office@lauraevansfunctionalmed.com,office@lauraevansfunctionalmed.com,yes,no_peptides,https://lauraevansfunctionalmed.com,medspa,,0
Lavender Health Spa,lavenderhealthspa.onbuildhealth.com,,,,no_email,,vendor,,0
Lawson Aesthetics & Medspa,lawsonaesthetics.com,,,yes,no_email,https://lawsonaesthetics.com,medspa,,1
Lemon Sage Day Spa LLC,lemonsagedayspa.com,,,,no_email,,vendor,,0
L'Esprit Salon Da'spa LLC,lesprit.net,,,,no_email,https://lesprit.net,vendor,,0
LetsLose Weight Loss and Wellness,letslose.com,,,yes,no_email,https://letslose.com,medspa,"semaglutide, tirzepatide",5
Liberty IV Infusion Therapy,libertyiv.com,,,,unreachable,,,,
LifeRestore MD,liferestoremd.com,,,yes,no_email,https://liferestoremd.com,medspa,,1
Lifestyle Health & Wellness Center,lifestylehealthandwellness.massagetherapy.com,,,yes,no_email,https://lifestylehealthandwellness.massagetherapy.com,vendor,,0
Lifted Aesthetics and Wellness,liftedaestheticswellness.com,,,,no_email,https://liftedaestheticswellness.com,vendor,,0
Livea,livea.com,,,yes,no_email,https://livea.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",24
Live Healthy Functional Medicine,livehealthyfunctionalmedicine.com,,,,no_email,https://livehealthyfunctionalmedicine.com,vendor,,0
"LiveWellMD Weight Loss in Gilbert, Arizona",livewellmd.net,,,,no_email,https://livewellmd.net,medspa,,0
Live Well Wellness Center,livewellwellnesscenter.com,,,yes,no_email,https://livewellwellnesscenter.com,medspa,"semaglutide, tirzepatide, ipamorelin",8
LL Med Spa,llmedspabeauty.com,,,,unreachable,,,,
Look Lab Med Spa,looklab.com,,,yes,no_email,https://looklab.com,medspa,semaglutide,1
Lost Key Med Spa,lostkeymedspa.com,,,,no_email,,vendor,,0
LoveJoy Hormone Clinic of Mesa,lovejoyclinic.com,,,,no_email,,vendor,,0
Lovely You Aesthetics,lovelyyouaesthetics.co,,,,no_email,https://lovelyyouaesthetics.co,medspa,,0
Lush MedSpa Tuscaloosa,lushmedspatuscaloosa.com,,,yes,no_email,https://lushmedspatuscaloosa.com,medspa,"nad+, glutathione",6
Lux Aesthetics,luxaestheticpc.com,,,,no_email,https://luxaestheticpc.com,medspa,,0
Luxe Mobile IV,luxemobileiv.com,,,yes,no_email,https://luxemobileiv.com,medspa,"nad+, glutathione",3
Luxe Wellness & Aesthetics,luxewellnessandaesthetics.com,,,,no_email,https://luxewellnessandaesthetics.com,medspa,,0
Lux Wellness Company,luxwellnesscompany.com,,,,no_email,https://luxwellnesscompany.com,vendor,,0
Magnolia Medical Aesthetics,magnoliamedicalaesthetics.com,,,,no_email,,vendor,,0
