vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Personalized Vitality Clinic,personalizedvitalityclinic.com,support@personalizedvitalityclinic.com,support@personalizedvitalityclinic.com,yes,ok,https://personalizedvitalityclinic.com,medspa,"nad+, sermorelin, glutathione",11
Pacific Northwest Medical Group,pnwmedicalgroup.com,info@pnwmedicalgroup.com,results@pnwmedicalgroup.com; info@pnwmedicalgroup.com; results_fedway@pnwmedicalgroup.com,yes,ok,https://pnwmedicalgroup.com,medspa,"semaglutide, tirzepatide, nad+",6
Prairie State Health &amp; Wellness,prairiestatehealth.com,info@prairiestatehealth.com,info@prairiestatehealth.com,yes,ok,https://prairiestatehealth.com,medspa,"semaglutide, tirzepatide, bpc-157, sermorelin, tesamorelin, cjc-1295",19
Premier TRT and Med Spa,premiertrt.com,info@premiertrt.com,melanie@premiertrt.com; info@premiertrt.com,yes,ok,https://premiertrt.com,medspa,,4
"Prescription Weight Loss, Inc.",prescriptionweightlossinc.com,prescriptionweightloss@aol.com,prescriptionweightloss@aol.com,yes,ok,https://prescriptionweightlossinc.com,medspa,"semaglutide, tirzepatide, sermorelin",13
Prestige Concierge Nursing PLLC,prestigeconciergenursing.com,info@prestigeconciergenursing.com,info@prestigeconciergenursing.com,yes,ok,https://prestigeconciergenursing.com,medspa,GLP-1 weight loss peptides,3
Prestige Men&#x27;s Health,prestigemenshealth.com,admin@prestigemenshealth.com,admin@prestigemenshealth.com,yes,ok,https://prestigemenshealth.com,medspa,semaglutide,5
Prestige Weight Loss and Wellness,prestigeweightlossandwellness.com,info@prestigeweightlossandwellness.com,info@prestigeweightlossandwellness.com,yes,ok,https://prestigeweightlossandwellness.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, nad+",17
Primal Health And Wellness,primalhealthandwellness.com,medical@primalhealthandwellness.com,medical@primalhealthandwellness.com,yes,ok,https://primalhealthandwellness.com,medspa,GLP-1 weight loss peptides,6
Privé MedSpa,privemedicalspa.com,info@privemedicalspa.com,info@privemedicalspa.com,yes,ok,https://privemedicalspa.com,medspa,GLP-1 weight loss peptides,4
Progressive Medical Care,promedbuffalo.com,info@promedbuffalo.com,info@promedbuffalo.com,yes,ok,https://promedbuffalo.com,medspa,GLP-1 weight loss peptides,5
ProMED Longevity + Primary Care,promedprimarycare.com,info@promedprimarycare.com,info@promedprimarycare.com,yes,ok,https://promedprimarycare.com,medspa,"nad+, glutathione",8
Provo Health,provohealth.com,info@provohealth.com,frontdesk@provohealth.com; info@provohealth.com,yes,ok,https://provohealth.com,medspa,"bpc-157, thymosin alpha-1, nad+, glutathione",10
Provoke Health,provokehealth.com,jane@gmail.com,jane@gmail.com,yes,ok,https://provokehealth.com,medspa,,2
Pure Vitality,purevitalitycenter.com,contactus@purevitalitycenter.com,contactus@purevitalitycenter.com,yes,ok,https://purevitalitycenter.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",10
"Quality 1st Regenerative Health Solutions: Weight Loss, IV",quality1stregenerativehealthsolutions.com,quality1strhs@gmail.com,quality1strhs@gmail.com,yes,ok,https://quality1stregenerativehealthsolutions.com,medspa,"nad+, sermorelin, glutathione",8
Quick Trim Clinic,quicktrimclinic.com,metqt@yahoo.com,metqt@yahoo.com; covington600@yahoo.com,yes,ok,https://quicktrimclinic.com,medspa,semaglutide,1
Red Mountain Weight Loss,redmountainweightloss.com,customerservice@redmountainweightloss.com,customerservice@redmountainweightloss.com,yes,ok,https://redmountainweightloss.com,medspa,nad+,3
Refine health and wellness,refinehealth-wellness.com,info@refinehealth-wellness.com,info@refinehealth-wellness.com,yes,ok,https://refinehealth-wellness.com,medspa,"semaglutide, tirzepatide",6
Regener8 Health and Wellness,regener8yourhealth.com,regener8yourhealth@gmail.com,regener8yourhealth@gmail.com,yes,ok,https://regener8yourhealth.com,medspa,"semaglutide, tirzepatide, sermorelin",5
Dr. Valerie Donaldson MD,regenerativemc.com,office@regenerativemc.com,office@regenerativemc.com,yes,ok,https://regenerativemc.com,medspa,GLP-1 weight loss peptides,7
Rejuvenate Hormone and Weight Loss Center,rejuvenatemyhormones.com,rejuvenatemyhormones@gmail.com,rejuvenatemyhormones@gmail.com,yes,ok,https://rejuvenatemyhormones.com,medspa,"semaglutide, tirzepatide, retatrutide, oxytocin",13
Rejuvenation Clinic Health and Wellness,rejuvenationclinic.net,info@rejuvenationclinic.net,info@rejuvenationclinic.net,yes,ok,https://rejuvenationclinic.net,medspa,GLP-1 weight loss peptides,5
Renewed Vitality,renewedvitality4you.com,info@renewedvitality4you.com,info@renewedvitality4you.com,yes,ok,https://renewedvitality4you.com,medspa,,1
Restore Care,restorecare.org,info@restorecare.org,info@restorecare.org,yes,ok,https://restorecare.org,vendor,GLP-1 weight loss peptides,7
Restore Functional Medicine,restorefm.com,info@restorefm.com,info@restorefm.com,yes,ok,https://restorefm.com,medspa,,5
Results Weight Loss &amp; Med Spa,resultsweightlossandmedspa.com,info@resultsweightlossandmedspa.com,info@resultsweightlossandmedspa.com,yes,ok,https://resultsweightlossandmedspa.com,medspa,"semaglutide, tirzepatide",8
Revital Health and Wellness Clinics,revitalhealthclinics.com,%20smyrna@revitalhealthclinics.com,%20smyrna@revitalhealthclinics.com; smyrna@revitalhealthclinics.com,yes,ok,https://revitalhealthclinics.com,medspa,,3
Revitalize Medical Spa,revitalizemedicalspa.com,crista@revitalizemedicalspa.com,crista@revitalizemedicalspa.com; lindsay@revitalizemedicalspa.com,yes,ok,https://revitalizemedicalspa.com,medspa,,1
Revita Medical,revitamedical.com,care@revitamedical.com,care@revitamedical.com,yes,ok,https://revitamedical.com,medspa,semaglutide,9
Natural Weight Loss Clinic,revite.org,clinic@revite.org,clinic@revite.org,yes,ok,https://revite.org,medspa,"semaglutide, tirzepatide",5
Revival Hormone Health,revivalhormonehealth.com,info@revivalhormonehealth.com,info@revivalhormonehealth.com,yes,ok,https://revivalhormonehealth.com,medspa,,1
Revive Wellness of Oxford,reviveclinicsofms.com,revivewellnessox@gmail.com,revivewellnessox@gmail.com,yes,ok,https://reviveclinicsofms.com,medspa,,3
Revive Wellness NC,revivewellnessnc.com,revivewellnessnc@outlook.com,revivewellnessnc@outlook.com,yes,ok,https://revivewellnessnc.com,medspa,"semaglutide, tirzepatide",8
Robinson Wellness &amp; IV Therapy,robinsonwellnessmd.com,rwellness1432@gmail.com,rwellness1432@gmail.com,yes,ok,https://robinsonwellnessmd.com,medspa,nad+,5
Rejuvenate U,ru-hrt.com,info@ru-hrt.com,info@ru-hrt.com; intake@ru-hrt.com,yes,ok,https://ru-hrt.com,medspa,oxytocin,3
RVA Revive,rvarevive.com,contact@rvarevive.com,contact@rvarevive.com,yes,ok,https://rvarevive.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",9
Sanctuary Wellness Medical Marijuana Card Doctors,sanctuarywellnessinstitute.com,info@sanctuarywellnessinstitute.com,info@sanctuarywellnessinstitute.com,yes,ok,https://sanctuarywellnessinstitute.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, liraglutide",21
Savvy Beauty and Wellness,savvybeautyandwellness.com,hello@savvybeautyandwellness.com,hello@savvybeautyandwellness.com,yes,ok,https://savvybeautyandwellness.com,medspa,GLP-1 weight loss peptides,6
Scale Watchers RX Weight Loss,scalewatchersrx.com,info@scalewatchersrx.com,info@scalewatchersrx.com; gesilcooper@scalewatchersrx.com,yes,ok,https://scalewatchersrx.com,medspa,"semaglutide, tirzepatide",4
Skin Alchemy Collective,skinalchemycollective.com,info@skinalchemycollective.com,info@skinalchemycollective.com,yes,ok,https://skinalchemycollective.com,medspa,"nad+, semaglutide, tirzepatide",7
Skin Nirvana Medspa,skinnirvana.com,%20clientservice@skinnirvana.com,%20clientservice@skinnirvana.com; clientservice@skinnirvana.com,yes,ok,https://skinnirvana.com,medspa,semaglutide,3
SkinOvation Advanced Aesthetics,skinovationnc.com,info@skinovationnc.com,info@skinovationnc.com,yes,ok,https://skinovationnc.com,medspa,"semaglutide, tirzepatide",3
Skin Spa New York,skinspanewyork.com,info@skinspanewyork.com,info@skinspanewyork.com,yes,ok,https://skinspanewyork.com,medspa,GLP-1 weight loss peptides,2
Slim N Smart Wellness Center,slimnsmart.glossgenius.com,info@slimnsmart.com,info@slimnsmart.com,yes,ok,https://slimnsmart.glossgenius.com,medspa,GLP-1 weight loss peptides,3
Slim Wellness Center,slimwellnesscenter.com,info@slimwellnesscenter.com,info@slimwellnesscenter.com,yes,ok,https://slimwellnesscenter.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",16
Slym Wellness Clinic,slymwellness.com,info@slymwellness.com,info@slymwellness.com,yes,ok,https://slymwellness.com,medspa,GLP-1 weight loss peptides,7
Solutions Weight Loss,solutionsweightloss.net,info@solutionsweightloss.net,drnewsome@solutionsweightloss.net; enewsome@solutionsweightloss.net; mariazp@solutionsweightloss.net; info@solutionsweightloss.net,yes,ok,https://solutionsweightloss.net,medspa,"semaglutide, tirzepatide",10
Sono Bello Cleveland,sonobello.com,inquiry@sonobello.com,inquiry@sonobello.com,yes,ok,https://sonobello.com,medspa,"semaglutide, tirzepatide",7
SPB Weight Loss &amp; Primary Care,spbweightloss.com,stpeteweightlossclinic@gmail.com,stpeteweightlossclinic@gmail.com,yes,ok,https://spbweightloss.com,medspa,GLP-1 weight loss peptides,4
Springs Rejuvenation,springsrejuvenation.com,info@springsrejuvenation.com,info@springsrejuvenation.com; alyssa@springsrejuvenation.com,yes,ok,https://springsrejuvenation.com,medspa,,1
St Johns Wellness,stjohnswellness.com,sjw@stjohnswellness.com,sjw@stjohnswellness.com,yes,ok,https://stjohnswellness.com,medspa,nad+,11
Summit Health Clinic,summithealthmo.com,scott@summithealthmo.com,scott@summithealthmo.com,yes,ok,https://summithealthmo.com,medspa,"semaglutide, tirzepatide",14
Save Your Body Hormone &amp; BioClinic,sybhealth.com,biohack@sybhealth.com,biohack@sybhealth.com,yes,ok,https://sybhealth.com,vendor,,1
Sylvan Med Spa and Weight Loss,sylvanmedspa.com,info@sylvanmedspa.com,info@sylvanmedspa.com,yes,ok,https://sylvanmedspa.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+, cjc-1295, mots-c",15
Taochemy: Whole-Body Wellness,taochemy.janeapp.com,stacy@taochemy.com,stacy@taochemy.com,yes,ok,https://taochemy.janeapp.com,medspa,nad+,3
Texas Vitality,texastestosterone.com,info@texastestosterone.com,info@texastestosterone.com,yes,ok,https://texastestosterone.com,medspa,"semaglutide, tirzepatide, tesamorelin, pt-141",8
Reset Lab,theresetlab.co,info@theresetlab.co,info@theresetlab.co,yes,ok,https://theresetlab.co,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, nad+",24
Thrive Medicine Clinic,thrivemedicineclinic.com,admin@thrivemedicineclinic.com,admin@thrivemedicineclinic.com; annnasanderz@gmail.com,yes,ok,https://thrivemedicineclinic.com,medspa,"semaglutide, tirzepatide, nad+",15
TLC MEDICAL WEIGHT LOSS,tlcweightlossclinic.com,info@tlcweightlossclinic.com,info@tlcweightlossclinic.com,yes,ok,https://tlcweightlossclinic.com,medspa,GLP-1 weight loss peptides,7
Total Performance Medical Center,totalperformancemedical.com,hello@totalperformancemedical.com,hello@totalperformancemedical.com,yes,ok,https://totalperformancemedical.com,medspa,"semaglutide, tirzepatide",5
Touch of Sass Medical Spa,touchofsasstexas.com,info@touchofsasstexas.com,info@touchofsasstexas.com,yes,ok,https://touchofsasstexas.com,medspa,"semaglutide, tirzepatide",6
Transformative Health &amp; Wellness,transformative360.com,vineeta@transformative360.com,vineeta@transformative360.com,yes,ok,https://transformative360.com,medspa,"semaglutide, liraglutide",4
Trillion Health and Hormone Clinic,trillionhh.com,info@trillionhh.com,info@trillionhh.com; omaha@trillionhh.com; lincoln@trillionhh.com; norfolk@trillionhh.com; grandisland@trillionhh.com; desmoines@trillionhh.com; siouxfalls@trillionhh.com; overlandpark@trillionhh.com,yes,ok,https://trillionhh.com,medspa,"semaglutide, tirzepatide, nad+",5
True L.I.O. Weight Loss &amp; Wellness,truelio.health,info@truelio.health,info@truelio.health,yes,ok,https://truelio.health,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, cjc-1295",12
TruVive Clinic Weight Loss &amp; Wellness,truviveclinic.com,info@truviveclinic.com,info@truviveclinic.com,yes,ok,https://truviveclinic.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, nad+",18
Tulsa Medical Weight Loss Clinic,tulsamedical.org,info@tulsamedical.org,info@tulsamedical.org,yes,ok,https://tulsamedical.org,vendor,GLP-1 weight loss peptides,2
US Fit Clinic,usfitclinic.com,info@usfitclinic.com,info@usfitclinic.com,yes,ok,https://usfitclinic.com,medspa,"semaglutide, tirzepatide",4
Venture Medical Weight Loss,ventureweightloss.com,labs@ventureweightloss.com,labs@ventureweightloss.com,yes,ok,https://ventureweightloss.com,medspa,GLP-1 weight loss peptides,5
Venus Restorative Health and Wellness Center,venuscenters.com,info@venuscenters.com,info@venuscenters.com,yes,ok,https://venuscenters.com,medspa,GLP-1 weight loss peptides,3
Vida Bella Med Spa &amp; Weight Loss Center,vidabellamedspa.com,hello@vidabellamedspa.com,hello@vidabellamedspa.com,yes,ok,https://vidabellamedspa.com,medspa,"semaglutide, tirzepatide, nad+",8
Virginia Healthy Weight,virginiahealthyweight.com,info@virginiahealthyweight.com,info@virginiahealthyweight.com,yes,ok,https://virginiahealthyweight.com,medspa,GLP-1 weight loss peptides,4
Vital Advanced Medical Center,vitalamc.com,info@vitalamc.com,info@vitalamc.com,yes,ok,https://vitalamc.com,medspa,"semaglutide, tirzepatide",9
VitalBalance Hormone Center,vitalbalancehormone.com,info@vitalbalancehormone.com,info@vitalbalancehormone.com,yes,ok,https://vitalbalancehormone.com,medspa,"semaglutide, tirzepatide, bpc-157, sermorelin, tesamorelin, pt-141",17
"Vitalité Wellness Center, Dr. Che J. Calzadilla",vitalitewc.com,vitalitewc@gmail.com,vitalitewc@gmail.com,yes,ok,https://vitalitewc.com,medspa,glutathione,4
"Vitality Eternal Med Spa in Chicago, Illinois",vitalityeternal.com,vitalityeternalmedspa@gmail.com,vitalityeternalmedspa@gmail.com,yes,ok,https://vitalityeternal.com,medspa,,1
Vitalize Wellness,vitalizewellnessnc.janeapp.com,info@vitalizewellnessnc.com,info@vitalizewellnessnc.com,yes,ok,https://vitalizewellnessnc.janeapp.com,medspa,,1
Vital Testosterone Replacement Therapy Clinic,vitalvtrt.com,info@vitalvtrt.com,info@vitalvtrt.com,yes,ok,https://vitalvtrt.com,medspa,"bpc-157, thymosin beta-4, ipamorelin, sermorelin, ghrp-6, pt-141",9
Viva Wellness Center,vivawc.com,info@vivawc.com,info@vivawc.com,yes,ok,https://vivawc.com,medspa,"semaglutide, tirzepatide, sermorelin, glutathione",15
vIVid Wellness + Aesthetics,vividwellnesslounge.com,contact@vividwellnesslounge.com,contact@vividwellnesslounge.com,yes,ok,https://vividwellnesslounge.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, nad+",27
Vivolo Wellness Club,vivolowellness.com,info@vivolowellness.com,info@vivolowellness.com,yes,ok,https://vivolowellness.com,medspa,"nad+, glutathione",11
Veritas Medical Center,vmedc.com,info@vmedc.com,info@vmedc.com,yes,ok,https://vmedc.com,medspa,"nad+, ipamorelin, tesamorelin, cjc-1295, glutathione",13
VYVE Wellness,vyvewellness.com,info@vyvewellness.com,info@vyvewellness.com,yes,ok,https://vyvewellness.com,medspa,"nad+, glutathione",8
We Do Care Weight Loss,wdcweightloss.com,info@wdcweightloss.com,manswong7@gmail.com; info@wdcweightloss.com,yes,ok,https://wdcweightloss.com,medspa,GLP-1 weight loss peptides,2
Affordable Medical Weight Loss Centers of KY,weightloss-ky.com,info@weightloss-ky.com,info@weightloss-ky.com,yes,ok,https://weightloss-ky.com,medspa,"semaglutide, tirzepatide",7
Weight Loss SA,weightlosssa.com,info@weightlosssa.com,info@weightlosssa.com,yes,ok,https://weightlosssa.com,medspa,semaglutide,2
Wellness Redefined IL,wellnessredefinedil.com,info@wellnessredefinedil.com,info@wellnessredefinedil.com,yes,ok,https://wellnessredefinedil.com,medspa,,3
Harmony Wellness Clinic,wellnesswithharmony.com,info@wellnesswithharmony.com,info@wellnesswithharmony.com,yes,ok,https://wellnesswithharmony.com,medspa,GLP-1 weight loss peptides,6
"WNY WELLNESS, FAMILY HEALTH NP PLLC",wnywellness.org,info@wnywellness.org,info@wnywellness.org,yes,ok,https://wnywellness.org,medspa,GLP-1 weight loss peptides,3
Sunrise Health Medical Associates,wt-loss.com,sunrisehealth.ca@gmail.com,sunrisehealth.ca@gmail.com,yes,ok,https://wt-loss.com,medspa,"semaglutide, tirzepatide, liraglutide",6
Anti-aging &amp; Weight loss Center,yourantiagingcenter.com,hello@yourantiagingcenter.com,hello@yourantiagingcenter.com,yes,ok,https://yourantiagingcenter.com/contact,vendor,"semaglutide, tirzepatide",2
Your Functional Health by Xenia Kempf,yourfunctionalmednp.com,xenia@yourfunctionalmednp.com,xenia@yourfunctionalmednp.com,yes,ok,https://yourfunctionalmednp.com,medspa,"semaglutide, tirzepatide",6
ZenVita Med Spa,zenvitamedspa.com,info@zenvitamedspa.com,info@zenvitamedspa.com,yes,ok,https://zenvitamedspa.com,medspa,"semaglutide, tirzepatide, wolverine blend",10
30Body,30body.com,info@30body.com,impallari@gmail.com; info@30body.com,yes,no_peptides,https://30body.com/faq,medspa,,0
4Ever Young Med Spa &amp; Wellness Center,4everyoungantiaging.com,,,yes,no_email,https://4everyoungantiaging.com,medspa,"semaglutide, tirzepatide",7
"Absolute Health Medical Center, Justin W. Morse, ND",absolutehealtheugene.com,,,yes,no_email,https://absolutehealtheugene.com,medspa,"semaglutide, ipamorelin",9
Active Life Hormone Therapy &amp; Weight Loss,activelifetx.com,,,,no_email,https://activelifetx.com,medspa,GLP-1 weight loss peptides,2
Advanced Aesthetics Med Spa,advancedaestheticsocala.com,,,,no_email,,vendor,,0
Advanced Image Med Spa &amp; Elite Wellness Center,advancedimagemedspa.com,,,yes,no_email,https://advancedimagemedspa.com,medspa,,3
Advanced Medical Weight Loss Clinic and Med Spa,advwtloss.com,,,yes,no_email,https://advwtloss.com,medspa,GLP-1 weight loss peptides,6
Aesthetica Med Spa of San Diego,aestheticamedspasd.com,aestheticamedspasd@gmail.com,aestheticamedspasd@gmail.com,yes,already known,https://aestheticamedspasd.com,medspa,"bpc-157, sermorelin, epithalon, pt-141, ghk-cu, glutathione",9
Aesthetic Repository,aestheticrepository.com,,,,unreachable,,,,
Aesthetics MedSpa,aestheticsmedspa.com,,,,unreachable,,,,
Affinity Whole Health,affinitywholehealth.com,,,yes,no_email,https://affinitywholehealth.com,medspa,"semaglutide, tirzepatide",11
Ageless Men&#x27;s Health,agelessmenshealth.com,,,,unreachable,,,,
Age Well ATL,agewellatl.net,,,yes,no_email,https://agewellatl.net,medspa,"nad+, ipamorelin, tesamorelin, cjc-1295, melanotan ii, melanotan i",18
Aging Backwards Medical,agingbackwardsmed.com,,,,unreachable,,,,
Alive and Well Functional Medicine Clinic,aliveandwellaustin.com,,,yes,no_email,https://aliveandwellaustin.com,medspa,GLP-1 weight loss peptides,4
Alphagenics TRT &amp; Weight Loss,alphagenicshealth.com,,,,no_email,,vendor,,0
American Male Wellness,americanmalewellness.com,,,yes,no_email,https://americanmalewellness.com,medspa,nad+,6
American Medical Wellness,americanmedicalwellness.com,,,yes,no_email,https://americanmedicalwellness.com,medspa,"nad+, ipamorelin, sermorelin, cjc-1295, pt-141",12
Amethyst Wellness,amethystwellness.com,,,yes,no_email,https://amethystwellness.com,medspa,"semaglutide, bpc-157, sermorelin, pt-141, glutathione",13
"Amy Garza, MD",amygarzamd.com,,,,no_email,https://amygarzamd.com,medspa,,2
Anderson Longevity Clinic,andersonlongevityclinic.com,,,,no_email,https://andersonlongevityclinic.com,medspa,"sermorelin, pt-141",5
Anti-Aging &amp; Longevity Institute,anti-agingdoctor.com,,,yes,no_email,https://anti-agingdoctor.com,medspa,,0
Anti Aging and Wellness,antiagemedical.com,,,,no_email,,vendor,,0
Anti-Aging Northwest,antiagingnorthwest.com,,,yes,no_email,https://antiagingnorthwest.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin, oxytocin",14
Anti-Aging &amp; Wellness Center,antiagingwellnesscenter.com,,,,unreachable,,,,
Apex Health Clinic,apexhealthclinictx.com,,,yes,no_email,https://apexhealthclinictx.com,medspa,,3
Apex Men&#x27;s Wellness,apexmenswellness.com,,,,no_email,https://apexmenswellness.com,vendor,,0
One Direction Healthcare,app.acuityscheduling.com,,,,unreachable,,,,
Armonia Wellness,armoniamedspa.com,,,,no_email,https://armoniamedspa.com,medspa,,0
Aspire Health And Wellness LLC,aspireforhw.com,,,,no_email,https://aspireforhw.com,vendor,,0
Aspire Wellness Integrative Health,aspirewih.com,,,,no_email,https://aspirewih.com,medspa,GLP-1 weight loss peptides,3
Atlanta Medical Institute,atlantamedicalinstitute.com,,,yes,no_email,https://atlantamedicalinstitute.com,medspa,"semaglutide, tirzepatide",13
Auxo,atlasmensclinic.com,,,,unreachable,,,,
Atlas Mens Health Clinic,atlasmenshealth.com,,,yes,no_email,https://atlasmenshealth.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, tesamorelin, mots-c",18
Prime Wellness,atmyprime.com,,,,no_email,https://atmyprime.com,vendor,,0
Atria Wellness,atriawell.janeapp.com,info@atriawell.com,info@atriawell.com,yes,no_peptides,https://atriawell.janeapp.com,medspa,,0
Austin Med Spa,austinmedspa.com,austinmedspa@gmail.com,austinmedspa@gmail.com,yes,already known,https://austinmedspa.com,medspa,"bpc-157, ghk-cu",7
AZ Medical Weight Control (Phoenix),azmedweightcontrol.com,,,,no_email,,vendor,,0
Balanced Bodies Wellness Clinic Decatur,balancedbodiesdecatur.com,,,yes,no_email,https://balancedbodiesdecatur.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",22
"Balanced Health, Mind, Body &amp; Soul",balancedhealthmbs.com,,,,unreachable,,,,
Balance Found,balancefound.com,,,yes,no_email,https://balancefound.com,medspa,,3
Balance Hormone Center,balancehormonecenter.com,,,,no_email,,vendor,,0
Baton Rouge Weight Control Clinic,batonrougeweightcontrol.com,brweightcontrol@yahoo.com,brweightcontrol@yahoo.com,yes,no_peptides,https://batonrougeweightcontrol.com,medspa,,0
Beautified by Veronica,beautifiedbyveronica.com,,,,unreachable,,,,
Belcourt Aesthetics,belcourtaesthetics.com,,,,no_email,,vendor,,0
Bello Medical Aesthetics,bellomedicalaesthetics.com,,,,unreachable,,,,
Beneficial Health Weight Loss Clinic,beneficialhealthweightlossclinic.com,,,yes,no_email,https://beneficialhealthweightlossclinic.com,medspa,semaglutide,4
BeSlimMD Weight Loss,beslimflorida.com,,,yes,no_email,https://beslimflorida.com,medspa,nad+,3
Bextreme Weight Loss &amp; Wellness,bextremeweightloss.com,,,,unreachable,,,,
Beyond Healthy MD,beyondhealthymd.com,info@beyondhealthymd.com,info@beyondhealthymd.com,yes,no_peptides,https://beyondhealthymd.com,medspa,,0
Biltmore Restorative Medicine Sexual Wellness and Aesthetics,biltmorerestorativemedicine.com,,,yes,no_email,https://biltmorerestorativemedicine.com,medspa,oxytocin,4
Bioidentical Hormone Bliss,bioidenticalhormonebliss.janeapp.com,,,,no_email,https://bioidenticalhormonebliss.janeapp.com,vendor,,0
Moorpark Testosterone Peptide Therapy,biosmartclinic.com,,,,no_email,https://biosmartclinic.com,vendor,,0
Blooming Wellness &amp; Weightloss,bloomingweightloss.com,,,yes,no_email,https://bloomingweightloss.com,medspa,"semaglutide, tirzepatide",7
Body Focus Clinic,bodyfocusclinic.com,,,yes,no_email,https://bodyfocusclinic.com,medspa,nad+,6
BodySculpt Labs,bodysculptbysakoon.com,,,yes,no_email,https://bodysculptbysakoon.com,medspa,GLP-1 weight loss peptides,4
Body Vitality,bodyvitalitynow.com,,,yes,no_email,https://bodyvitalitynow.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, ipamorelin",18
BodywoRX Health and Wellness,bodyworxclinic.com,manager@bodyworxclinic.com,manager@bodyworxclinic.com,yes,no_peptides,https://bodyworxclinic.com/contact,medspa,,0
Arviv Medical Aesthetics Ocala,book.arvivaesthetics.com,u0022info@arvivaesthetics.com,u0022info@arvivaesthetics.com; u003einfo@arvivaesthetics.com,,no_peptides,https://book.arvivaesthetics.com,vendor,,0
Sensotherapy Weight Loss,book.squareup.com,,,,no_email,https://book.squareup.com,vendor,,0
Boutique Wellness Rejuvenation Center,boutiquewellnessnc.com,,,yes,no_email,https://boutiquewellnessnc.com,medspa,semaglutide,6
"Buffy&#x27;s Wellness &amp; Revitalization Clinic, LLC",buffyswellness.janeapp.com,buffyswellness@gmail.com,buffyswellness@gmail.com,yes,no_peptides,https://buffyswellness.janeapp.com,medspa,,0
Burick Center For Health,burickcenter.com,,,,no_email,,vendor,,0
CaloSpa® Rejuvenation Center,calospa.com,,,yes,no_email,https://calospa.com,medspa,,0
Carolina Advanced Medicine,carolinaadvancedmedicine.com,,,yes,no_email,https://carolinaadvancedmedicine.com,medspa,,1
Carolina Hormone and Health,carolinahormoneandhealth.com,,,yes,no_email,https://carolinahormoneandhealth.com,medspa,"semaglutide, tirzepatide",11
CenTex IV,centexiv.janeapp.com,,,,no_email,https://centexiv.janeapp.com,medspa,,0
Central Park Weight Loss,centralparkweightloss.com,,,yes,no_email,https://centralparkweightloss.com,vendor,"semaglutide, tirzepatide",4
ReAlign Men&#x27;s Health,chicagochiro.com,,,yes,no_email,https://chicagochiro.com,medspa,sermorelin,7
Clarity Health &amp; Aesthetics,claritydpc.com,,,yes,no_email,https://claritydpc.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",13
Clarity Medical Spa &amp; Wellness,claritymedicalspaandwellness.com,,,yes,no_email,https://claritymedicalspaandwellness.com,medspa,semaglutide,5
Collagen Bar NYC Microneedling and Body Contouring,collagenbar.nyc,,,yes,no_email,https://collagenbar.nyc,medspa,nad+,5
Colorado Slim,coloradoslimpwl.com,,,,no_email,,vendor,,0
"Companion Health, PLLC",companionhealthnc.com,,,yes,no_email,https://companionhealthnc.com,vendor,"ipamorelin, sermorelin, cjc-1295, pt-141, glutathione",8
Compass Rose Health &amp; Wellness,compassrosehealthandwellness.com,,,,no_email,https://compassrosehealthandwellness.com,vendor,,0
Comprehensive Weight Management Center,compweight.net,,,yes,no_email,https://compweight.net,medspa,"semaglutide, tirzepatide, liraglutide, dulaglutide, exenatide",14
𝗥𝗲𝗻𝗲𝘄 𝗙𝗮𝘀𝘁 𝗠𝗲𝗱𝗶𝗰𝗮𝗹 𝗪𝗲𝗶𝗴𝗵𝘁 𝗟𝗼𝘀𝘀 —,coppell.weightlossbossdallas.com,,,,no_email,https://coppell.weightlossbossdallas.com,medspa,GLP-1 weight loss peptides,3
Corpus Christi Institute of Cosmetic &amp; Plastic Surgery —,corpusplasticsurgery.com,ericjonesmyemail@gmail.com,ericjonesmyemail@gmail.com,yes,already known,https://corpusplasticsurgery.com,medspa,"semaglutide, tirzepatide",5
Cratos Health Calculated,cratoshealth.com,,,yes,no_email,https://cratoshealth.com,medspa,"semaglutide, tirzepatide",11
Crescent City Weight Loss,crescentcityweightloss.com,,,,unreachable,,,,
Castle Rock Hormone Health,crhormonehealth.com,,,yes,no_email,https://crhormonehealth.com,medspa,,4
"Dasilva Institute of Antiaging, Regenerative &amp; Functional",dasilvainstitute.com,,,,no_email,,vendor,,0
NYC Weightloss Solutions,dietcenternyc.com,,,yes,no_email,https://dietcenternyc.com,vendor,GLP-1 weight loss peptides,3
