vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Acne Clinic NYC: Acne & Scars Treatment,acneclinicnyc.com,contact@acneclinicnyc.com,contact@acneclinicnyc.com,yes,no_peptides,https://acneclinicnyc.com,medspa,,0
Acne Treatment SF,acnetreatmentsf.com,,,,unreachable,,,,
Acqua Blu Medical Spa,acquablumedicalspa.com,,,yes,no_email,https://acquablumedicalspa.com,medspa,,0
Adam & Eve Medical Aesthetics,adamandevemedspa.com,,,yes,no_email,https://adamandevemedspa.com,medspa,"semaglutide, tirzepatide",5
Adara Medical Spa,adarahouston.com,,,yes,no_email,https://adarahouston.com,medspa,,0
Aesthetic District Medspa Winter Park,admedicalspa.com,,,yes,no_email,https://admedicalspa.com,medspa,GLP-1 weight loss peptides,2
a•dore aesthetics and medspa,adoremedspaomaha.com,,,yes,no_email,https://adoremedspaomaha.com,medspa,,2
Advanced Aesthetics,advancedaesthetics.com,,,yes,no_email,https://advancedaesthetics.com,medspa,"semaglutide, tirzepatide, nad+",4
Advanced Aesthetics,advancedaestheticsdallastx.com,,,yes,no_email,https://advancedaestheticsdallastx.com,medspa,semaglutide,4
Advanced Aesthetics,advancedaestheticslv.com,,,yes,no_email,https://advancedaestheticslv.com,medspa,semaglutide,4
Advanced Aesthetics Skin Care Studio,advancedaestheticsskincarestudio.com,cassort55@gmail.com,cassort55@gmail.com,yes,no_peptides,https://advancedaestheticsskincarestudio.com,medspa,,0
Advanced Dermatology Center,advanceddermcenter.com,,,,unreachable,,,,
"Advanced Skin Care, LLC",advancedskincarepro.com,,,yes,no_email,https://advancedskincarepro.com,medspa,,0
Advanced Skin Fitness Medical Spa and CoolSculpting Center,advancedskinfitness.com,,,yes,no_email,https://advancedskinfitness.com,medspa,GLP-1 weight loss peptides,2
"Advanced Dermatology & Skin Cancer Center, PLLC",advancedskinmd.com,,,yes,no_email,https://advancedskinmd.com,medspa,,0
Advanced Surgical Arts Center,advancedsurgicalarts.com,,,yes,no_email,https://advancedsurgicalarts.com,medspa,,1
Advanced Medspa IV lounge & Oxygen bar,advancemedfargo.com,,,,no_email,,vendor,,0
A&E MED SPA LLC,aemedspa.net,,,yes,no_email,https://aemedspa.net,medspa,,0
Aespala MedSpa & Plastic Surgery,aespala.com,,,yes,no_email,https://aespala.com,medspa,"semaglutide, tirzepatide",3
Aesteem Aesthetics,aesteemaesthetics.com,,,,no_email,,vendor,,0
Aesthetic Solutions,aesthetic-solutions.com,,,,no_email,,vendor,,0
Aesthetica by Dr. Adam,aesthetica-med.com,,,,no_email,https://aesthetica-med.com,medspa,,0
Aesthetica clinic,aestheticabh.com,,,,no_email,https://aestheticabh.com,medspa,,0
Aesthetic Artistry,aestheticartistry.clinic,wweeiihhuuaanngg@gmail.com,wweeiihhuuaanngg@gmail.com; aestheticartistryltc@outlook.com,yes,already known,https://aestheticartistry.clinic,medspa,"semaglutide, tirzepatide, nad+",3
Aesthetic Arts MD,aestheticartsmd.com,,,,no_email,https://aestheticartsmd.com,medspa,,0
Aesthetic Boutique Medspa,aestheticboutiquemedspa.com,,,,no_email,https://aestheticboutiquemedspa.com,vendor,,0
Aesthetic CC,aestheticcc.net,,,,unreachable,,,,
Aesthetic Center,aestheticcenter.com,info@aestheticcenter.com,info@aestheticcenter.com,yes,no_peptides,https://aestheticcenter.com,medspa,,0
Aesthetic Center of Columbia,aestheticcenterofcolumbia.com,,,yes,no_email,https://aestheticcenterofcolumbia.com,medspa,,0
Aesthetic Connection Medspa Toluca Lake,aestheticconnectionmedspa.com,,,yes,no_email,https://aestheticconnectionmedspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",6
Aesthetic Cove,aestheticcove.com,aestheticcoveloz@gmail.com,aestheticcoveloz@gmail.com,yes,no_peptides,https://aestheticcove.com,medspa,,0
Aesthetic Surgery Institute,aesthetichouston.com,,,yes,no_email,https://aesthetichouston.com,medspa,,1
Aesthetic Island,aestheticislandnyc.com,info@aestheticislandnyc.com,info@aestheticislandnyc.com,yes,no_peptides,https://aestheticislandnyc.com,medspa,,0
Aesthetic Kay,aesthetickay.com,,,yes,no_email,https://aesthetickay.com,medspa,,0
Aesthetic Lane,aestheticlane.com,info@aestheticlane.com,info@aestheticlane.com,yes,no_peptides,https://aestheticlane.com,medspa,,0
Aesthetic Laser & Skin Care,aestheticlaserskincare.com,info.aestheticlaser@gmail.com,info.aestheticlaser@gmail.com,yes,no_peptides,https://aestheticlaserskincare.com,medspa,,0
Aesthetic Med Studio,aestheticmedstudio.com,,,,unreachable,,,,
Aesthetic Nurse Laurie,aestheticnurselaurie.com,,,yes,no_email,https://aestheticnurselaurie.com/about,medspa,,0
Aesthetic OOGII LLC,aestheticoogii.com,aestheticoogii@gmail.com,aestheticoogii@gmail.com,yes,no_peptides,https://aestheticoogii.com,medspa,,0
Absolut Aesthetics & Wellness Medspa,aesthetics-wellness.com,admin@aesthetics-wellness.com,admin@aesthetics-wellness.com,yes,no_peptides,https://aesthetics-wellness.com,medspa,,0
Aesthetics By Summit,aestheticsbysummit.com,,,yes,no_email,https://aestheticsbysummit.com,medspa,"semaglutide, tirzepatide",3
Aesthetic Solutions,aestheticsolutionssearcy.com,,,,unreachable,,,,
Aesthetic Specialists of Houston,aestheticspecialistshtx.com,,,yes,no_email,https://aestheticspecialistshtx.com,medspa,,0
Aesthetic Therapies,aesthetictherapies.com,maureen.aesthetictherapies@gmail.com,maureen.aesthetictherapies@gmail.com,yes,no_peptides,https://aesthetictherapies.com,medspa,,0
Aesthetic Wellness,aestheticwellnesss.com,aestheticwspa01@outlook.com,aestheticwspa01@outlook.com,yes,no_peptides,https://aestheticwellnesss.com,medspa,,0
Aesthetispa Laser & Wellness Ctr,aesthetispagp.com,,,,no_email,,vendor,,0
"Ageless Aesthetics, Board Certified Physician",agelessbeautyhasarrived.com,,,yes,no_email,https://agelessbeautyhasarrived.com,medspa,GLP-1 weight loss peptides,3
Ageless Elegance Reviews & Pricing,agelesselegance.net,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://agelesselegance.net/contact-us/,medspa,,0
Ageless Solutions Navarre Reviews & Pricing,agelessnavarre.com,,,,unreachable,,,,
Ageless MedSpa Lakewood,agelesssalonandspa.com,jonpinhorn.typedesign@gmail.com,jonpinhorn.typedesign@gmail.com; amkryukov@gmail.com; botoxageless1901@gmail.com,yes,no_peptides,https://agelesssalonandspa.com/contact,medspa,,0
Ageless Spa Center Tallahassee Reviews & Pricing,agelessspatlh.com,support@agelessspatlh.com,support@agelessspatlh.com,yes,no_peptides,https://agelessspatlh.com,medspa,,0
Ageless Wellness Medicine,agelesswellnessmedicine.com,dawn@agelesswellnessmedicine.com,dawn@agelesswellnessmedicine.com,,no_peptides,https://agelesswellnessmedicine.com,vendor,,0
Age Management & Aesthetics by HealthCARE Express,agemanagementhce.com,,,yes,no_email,https://agemanagementhce.com,medspa,GLP-1 weight loss peptides,5
Age-Less Weigh-Less Reviews & Pricing,ageweighless.com,,,,no_email,,vendor,,0
Medicare GLP-1 Providers in Georgia,aging.georgia.gov,,,yes,no_email,https://aging.georgia.gov,vendor,,0
Medicare GLP-1 Providers in Maryland,aging.maryland.gov,ccrchousingservices.mdoa@maryland.gov,ccrchousingservices.mdoa@maryland.gov,yes,no_peptides,https://aging.maryland.gov,vendor,,0
Medicare GLP-1 Providers in New Mexico,aging.nm.gov,,,yes,no_email,https://aging.nm.gov,vendor,,0
Medicare GLP-1 Providers in South Carolina,aging.sc.gov,mchristopher@aging.sc.gov,mchristopher@aging.sc.gov; foia@aging.sc.gov; slcaldwell@aging.sc.gov,yes,no_peptides,https://aging.sc.gov,vendor,,0
IV Therapy Boston,ahnpointwellness.com,,,yes,no_email,https://ahnpointwellness.com,vendor,,1
Pediatric Physical Medicine & Rehabilitation,ahs.atlantichealth.org,,,,no_email,https://ahs.atlantichealth.org,medspa,,0
Alegria Med Spa and Hair Restoration Center,alegriamedspa.com,,,,unreachable,,,,
Phoenix Medical Spa,allenparkfp.com,,,,no_email,,vendor,,0
Alouf Aesthetics,aloufaesthetics.com,,,,no_email,,vendor,,0
Alpha Male Clinic,alphamaleclinic.com,,,yes,no_email,https://alphamaleclinic.com,vendor,"semaglutide, tirzepatide, bpc-157, nad+, pt-141, ghk-cu",11
Aesthetic Nurse Ashley,alumamedicalaesthetics.com,,,yes,no_email,https://alumamedicalaesthetics.com,medspa,,0
Alyssa S Injectables,alyssasinjectables.com,,,yes,no_email,https://alyssasinjectables.com,medspa,,0
"Amanda Phelps-Jones WHNP, Women's Health NP",amandaphelpsjones.com,,,,unreachable,,,,
A Medical Spa at Rizzieri,amedicalspa.com,,,,no_email,,vendor,,0
Virginia Women's Wellness,americanwomensservices.com,,,,unreachable,,,,
IV Therapy,andover.thedripbar.com,,,,no_email,,vendor,,0
A New You Med Spa,anewyoumedspaannapolis.com,anewyoumedspaannapolis@gmail.com,anewyoumedspaannapolis@gmail.com,yes,no_peptides,https://anewyoumedspaannapolis.com,medspa,,0
"Ann Boss, CNM, NP, MSCP, CNM, NP, MSCP",annboss.com,,,yes,no_email,https://annboss.com,medspa,GLP-1 weight loss peptides,2
Advanced Anti-Ageing Solutions Reviews & Pricing,antiagingnorthwest.com,,,yes,no_email,https://antiagingnorthwest.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin, oxytocin",14
Anti Aging Zone Reviews & Pricing,antiagingzone.com,,,,no_email,,vendor,,0
Advanced Practice Dermatology,apdhelena.com,,,yes,no_email,https://apdhelena.com,medspa,,1
Advanced Skin and Body Solutions,asbs.com,,,,unreachable,,,,
Ascend MedSpa,ascendmedspa.net,,,,no_email,https://ascendmedspa.net,medspa,,0
"Ascension Health, Bioidentical Hormone Replacement Therapy",ascensionhealthnv.com,,,yes,no_email,https://ascensionhealthnv.com,medspa,GLP-1 weight loss peptides,3
Ascent Medical Spa & Wellness,ascentmedwyo.com,,,,unreachable,,,,
Medicare GLP-1 Providers in Vermont,asd.vermont.gov,,,yes,no_email,https://asd.vermont.gov,vendor,,0
Ashbrook Aesthetics Reviews & Pricing,ashbrookbeauty.com,,,yes,no_email,https://ashbrookbeauty.com,medspa,,0
Paloma Spa,asholisticbyvee.com,,,,unreachable,,,,
LIVE Hydration Spa Kirby,assets.locations.livehydrationspa.com,,,,unreachable,,,,
Assure Wellness Group Chesapeake VA,assurewellnessgroup.com,,,,no_email,https://assurewellnessgroup.com,vendor,,0
Home Care IV Therapy in Bloomfield & the Greater Newark Area,astirhc.com,info@astirhc.com,info@astirhc.com,,no_peptides,https://astirhc.com,vendor,,0
Atlantic Aesthetics Maine,atlanticaestheticsmaine.com,,,,no_email,,vendor,,0
Ava Bella Day Spa,avabelladayspa.com,deedeehelbig@gmail.com,deedeehelbig@gmail.com,yes,no_peptides,https://avabelladayspa.com,vendor,,0
A Younger You Medical Spa,ayoungeryou.com,,,yes,no_email,https://ayoungeryou.com,medspa,semaglutide,5
Medicare GLP-1 Providers in Arizona,azship.org,,,yes,no_email,https://azship.org,vendor,,0
Azure Dream Med Spa,azuredreamspa.com,,,yes,no_email,https://azuredreamspa.com,medspa,,0
"Balanced Bodies Wellness Clinic, MD Led",balancedbodiesdecatur.com,,,yes,no_email,https://balancedbodiesdecatur.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, sermorelin",22
Balance Wellspace Reviews & Pricing,balancewellspace.com,,,yes,no_email,https://balancewellspace.com,medspa,,0
Baptist Medical Group Bariatric & General Surgery Reviews & Pricing,baptisthealth.com,,,yes,no_email,https://baptisthealth.com,medspa,,0
"Bay Area Physicians for Women, OB/GYN Hormone Specialists",bayareaobgyn.com,,,yes,no_email,https://bayareaobgyn.com,medspa,,2
Beau Monde West Spa,beaumondewestspa.com,info@beaumondewestspa.com,care@beaumondewestspa.com; betty@beaumondewestspa.com; info@beaumondewestspa.com,yes,no_peptides,https://beaumondewestspa.com,medspa,,0
Beautique Medical Anti-Aging Dandridge,beautiquebeautiful.com,,,,no_email,,vendor,,0
beaut. Wax Studio,beautwaxstudio.square.site,,,,no_email,https://beautwaxstudio.square.site,vendor,,0
BBKR Med Spa,beautybarbykristinaruggerio.com,bbkrfrontdesk@gmail.com,bbkrfrontdesk@gmail.com,yes,no_peptides,https://beautybarbykristinaruggerio.com,medspa,,0
Belle Âme Med Spa,belleamemedspa.com,,,yes,no_email,https://belleamemedspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",8
"Benessere Clinic, MD and DNP",benesserewy.com,,,yes,no_email,https://benesserewy.com,medspa,,3
"BioRenew Clinic, BHRT",biorenewclinic.com,,,yes,no_email,https://biorenewclinic.com,medspa,"semaglutide, bpc-157, nad+, ipamorelin, sermorelin, tesamorelin",22
Blissfusion Bay Area,blissfusionsf.as.me,,,,no_email,https://blissfusionsf.as.me,vendor,,0
"Bloom Health & Wellness, FNP-C Led",bloomhealthandwellness.com,,,,no_email,https://bloomhealthandwellness.com,vendor,,0
"Bloom Wellness MD, MD",bloomwellnessmd.net,info@bloomwellnessmd.net,info@bloomwellnessmd.net; 95678+916-603-3421info@bloomwellnessmd.net,yes,no_peptides,https://bloomwellnessmd.net,medspa,,0
Blue Aesthetics,blueaestheticsspa.com,,,,no_email,https://blueaestheticsspa.com,medspa,,0
Blue Halo Med Spa,bluehalomedspa.com,,,yes,no_email,https://bluehalomedspa.com,medspa,,1
bmiMD,bmimd.com,,,,unreachable,,,,
Bobbi Bullock Medical Esthetics & The Mobile MedSpa Party,bobbibullock.com,,,yes,no_email,https://bobbibullock.com,medspa,semaglutide,3
Wellnest Aesthetic Lounge,booking.mangomint.com,,,,no_email,https://booking.mangomint.com,vendor,,0
Restore Hyper Wellness,booking.restore.com,,,,no_email,https://booking.restore.com,vendor,,0
Brown County Med Spa Reviews & Pricing,brcoks.org,,,yes,no_email,https://brcoks.org,vendor,,0
California Weight Clinic Reviews & Pricing,californiaweightclinic.com,,,,unreachable,,,,
"Carolina Clinic for Health and Wellness, Bioidentical Hormone Replacem",carolina-clinic.com,,,yes,no_email,https://carolina-clinic.com,medspa,GLP-1 weight loss peptides,6
Carolina Hormone & Health,carolinahormoneandhealth.com,,,yes,no_email,https://carolinahormoneandhealth.com,medspa,"semaglutide, tirzepatide",11
"Cassie Lane Med Spa: Richmond, VA",cassielane.com,,,yes,no_email,https://cassielane.com,medspa,"semaglutide, tirzepatide",9
Castle Rock Medical Center,castlerockmedicalcenter.org,,,yes,no_email,https://castlerockmedicalcenter.org,medspa,"semaglutide, tirzepatide",4
Catalyst Medical Center + Clinical Spa,catalystmedicalcenter.com,wecare@catalystmedicalcenter.com,wecare@catalystmedicalcenter.com,yes,no_peptides,https://catalystmedicalcenter.com,medspa,,0
Clay Center Med Spa Reviews & Pricing,ccmcks.org,,,,no_email,https://ccmcks.org,vendor,,0
House of Aesthetix,cdn-ildpooh.nitrocdn.com,,,,no_email,https://cdn-ildpooh.nitrocdn.com,vendor,,0
Cosmetic Enhancement Center of New England,cecofne.com,,,yes,no_email,https://cecofne.com,medspa,"semaglutide, tirzepatide",6
"Cedar Park Women's Center, OB/GYN",cedarparkobgyn.com,,,,no_email,https://cedarparkobgyn.com,vendor,,0
Infuzed IV Bar,chambermaster.blob.core.windows.net,,,,unreachable,,,,
Chambers Center for Well-Being,chamberscenterforwellbeing.org,,,yes,no_email,https://chamberscenterforwellbeing.org,medspa,,0
Lazaderm,chandler.lazaderm.com,,,,unreachable,,,,
"Tracy L. Chellino N.P. In Adult Health Wellness, NP, Board Certified",chellinohealth.com,,,yes,no_email,https://chellinohealth.com,medspa,,5
Medicare GLP-1 Providers in Kentucky,chfs.ky.gov,,,yes,no_email,https://chfs.ky.gov,vendor,,0
Healthy Habits Wellness Clinic,chiro.healthyhabitswc.com,info@healthyhabitswc.com,info@healthyhabitswc.com,yes,already known,https://chiro.healthyhabitswc.com,medspa,"semaglutide, tirzepatide",7
"Advanced Women's Health & Surgery, OB/GYN",clevelandgyn.com,,,yes,no_email,https://clevelandgyn.com,medspa,"semaglutide, tirzepatide",6
The Aesthetics Lounge & Spa Clinton Township,clintontownship.theaestheticsloungeandspa.com,,,yes,no_email,https://clintontownship.theaestheticsloungeandspa.com,medspa,,0
Biofuse,cms.biofuse.net,,,,no_email,https://cms.biofuse.net,vendor,,0
Community Nursing Services,cns-cares.org,,,,unreachable,,,,
Flagler Wellness Center Reviews & Pricing,coastalintegrativehealthcare.com,,,yes,no_email,https://coastalintegrativehealthcare.com,vendor,semaglutide,4
Coastal Wellness IV Therapy Mobile/In-Office,coastalwellnessmobile.com,,,yes,no_email,https://coastalwellnessmobile.com,vendor,"semaglutide, tirzepatide, nad+, glutathione",9
"Dignity Health, Yavapai Regional Medical Group",commonspirit.org,mediainquiries@commonspirit.org,mediainquiries@commonspirit.org,yes,no_peptides,https://commonspirit.org,vendor,,0
Infusion Services,conehealth.com,,,,unreachable,,,,
Connections Wellness Center,connectionswellnesscenter.org,team@connectionswellnesscenter.com,team@connectionswellnesscenter.com,yes,no_peptides,,vendor,,0
ConvenientMD Urgent Care,convenientmd.com,primarycarebilling@convenientmd.com,primarycarebilling@convenientmd.com; convenientmdlab@convenientmd.com; billing@convenientmd.com; marketing@convenientmd.com; employerservices@convenientmd.com,yes,no_peptides,https://convenientmd.com,medspa,,0
Prevention Plus Clinic Reviews & Pricing,cortico.health,help@cortico.health,help@cortico.health; network@cortico.health,yes,no_peptides,https://cortico.health,medspa,,0
Cosmetic Medical Training,cosmeticmedicaltraining.com,,,,unreachable,,,,
"IV Therapy in South Windsor, CT",crystalvalleymedspa.com,,,yes,no_email,https://crystalvalleymedspa.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, nad+, mots-c",11
CVS MinuteClinic Chattanooga Weight Loss Reviews & Pricing,cvs.com,,,yes,no_email,https://cvs.com,medspa,GLP-1 weight loss peptides,3
"Comprehensive Women's Health, OB/GYN",cwhfl.com,,,yes,no_email,https://cwhfl.com,medspa,,1
"Comprehensive Women's OB/GYN, OB/GYN",cwobgyn.com,,,yes,no_email,https://cwobgyn.com,medspa,,0
Medicare GLP-1 Providers in Utah,daas.utah.gov,agingservices@utah.gov,agingservices@utah.gov; jackiesmith@utah.gov,yes,no_peptides,https://daas.utah.gov,vendor,,0
Medicare GLP-1 Providers in District of Columbia,dacl.dc.gov,dacl@dc.gov,dacl@dc.gov; transport.dc@dc.gov,yes,no_peptides,https://dacl.dc.gov,vendor,,0
"Dr. DeLeon's Woman's Health Care, MD",ddwhc.com,,,yes,no_email,https://ddwhc.com,medspa,GLP-1 weight loss peptides,4
Defy of Indiana Reviews & Pricing,defyofindiana.com,,,yes,no_email,https://defyofindiana.com,medspa,,4
"Desert Bloom Healthcare, Bioidentical Hormone Replacement for Women",desertbloomhealthcare.com,,,,no_email,,vendor,,0
Medicare GLP-1 Providers in Wisconsin,dhs.wisconsin.gov,dhsdmsltc@dhs.wisconsin.gov,dhsdmsltc@dhs.wisconsin.gov; dhsirisafh@dhs.wisconsin.gov; nathaniel.keeley@dhs.wisconsin.gov; dhsadhealth@dhs.wisconsin.gov; dhsdesbfsapinvoice@dhs.wisconsin.gov; jackson.keuler@dhs.wisconsin.gov; thomas.rylander@dhs.wisconsin.gov; dhsdqabalcentral@dhs.wisconsin.gov,yes,no_peptides,https://dhs.wisconsin.gov,medspa,,0
Distinctions Med Spa,distinctionsmedspa.com,info@distinctionsmedspa.com,info@distinctionsmedspa.com,yes,no_peptides,https://distinctionsmedspa.com,medspa,,0
Medicare GLP-1 Providers in Nebraska,doi.nebraska.gov,doi.webmaster@nebraska.gov,doi.webmaster@nebraska.gov; luke.stara@nebraska.gov; robin.edwards@nebraska.gov; jillian.boston@nebraska.gov; jennifer.rose@nebraska.gov; kristy.hadden@nebraska.gov; doi.fraudprevention@nebraska.gov; doi.shiip@nebraska.gov,yes,no_peptides,https://doi.nebraska.gov,vendor,,0
Dolce Lounge aesthetics+wellness,dolce-lounge.com,,,,unreachable,,,,
Medicare GLP-1 Providers in Montana,dphhs.mt.gov,,,yes,no_email,https://dphhs.mt.gov,vendor,,0
"Shamsah Amersi, MD, MD, FACOG",dramersi.com,,,yes,no_email,https://dramersi.com,medspa,GLP-1 weight loss peptides,4
"Amy Brenner, MD & Associates",dramybrenner.com,,,yes,no_email,https://dramybrenner.com,medspa,"semaglutide, bpc-157, tb-500, nad+, ghk-cu, kpv",13
"Conner Wellness Center, MD",drcarolineconner.com,,,yes,no_email,https://drcarolineconner.com,medspa,GLP-1 weight loss peptides,5
"Carolyn Candido, MD Reviews & Pricing",drcarolyncandido.com,,,yes,no_email,https://drcarolyncandido.com,medspa,"semaglutide, tirzepatide, liraglutide",7
"Carlos Cardenas, MD, MD",drcvip.com,,,yes,no_email,https://drcvip.com,medspa,,1
Dream Aesthetics Medspa,dreamhoustonmedspa.com,,,yes,no_email,https://dreamhoustonmedspa.com,medspa,"semaglutide, tirzepatide",2
Dr. Gregory Childrey Reviews & Pricing,drgregorychildrey.com,,,yes,no_email,https://drgregorychildrey.com,medspa,,2
Drift Float & Spa,driftgreenville.com,,,,unreachable,,,,
Drip Therapi Mobile IV Hydration and Wellness Center,driptherapi.com,info@driptherapi.com,info@driptherapi.com,,no_peptides,https://driptherapi.com,vendor,,0
"Jon T. Ricks, MD PA, MD",drjonricks.com,,,yes,no_email,https://drjonricks.com,medspa,,1
"Tassone Gynecology, MD, PhD",drshawntassone.com,,,yes,no_email,https://drshawntassone.com,medspa,"semaglutide, tirzepatide",8
Radiant Wellness,drspenny.com,,,,unreachable,,,,
Coachlight Clinic,dsmcoachlight.com,,,yes,no_email,https://dsmcoachlight.com,medspa,GLP-1 weight loss peptides,5
Duluth NAD+ Center,duluth.nad-iv-therapy.com,,,,unreachable,,,,
"Eastshore Healthcare, Hormone Replacement Therapy",eastshorehealthcare.com,,,yes,no_email,https://eastshorehealthcare.com,medspa,,3
Edson Aesthetics Reviews & Pricing,edsonaesthetics.com,,,yes,no_email,https://edsonaesthetics.com,medspa,GLP-1 weight loss peptides,3
Einstein Endocrinology Reviews & Pricing,einstein.edu,,,,no_email,https://einstein.edu,vendor,,0
Elase Medical Spa,elase.com,,,,no_email,https://elase.com,medspa,"tb-500, ipamorelin, sermorelin, pt-141, glutathione, 5-amino-1mq",7
Dr. K's Med Spa Reviews & Pricing,elemencemedspa.com,elemencemedspa@gmail.com,elemencemedspa@gmail.com,yes,already known,https://elemencemedspa.com/contact-us/,medspa,"semaglutide, tirzepatide",3
Leavenworth Wellness & TRT Reviews & Pricing,elemental-wellness.org,elemental-wellness@outlook.com,elemental-wellness@outlook.com,yes,no_peptides,https://elemental-wellness.org,medspa,,0
Elle Medical & Aesthetics,ellemedicalandaesthetics.com,ellemedicalclinic@gmail.com,ellemedicalclinic@gmail.com,yes,already known,https://ellemedicalandaesthetics.com,medspa,"nad+, glutathione",6
Emerald City Day Spa,emeraldcitydayspa.com,relax@emeraldcitydayspa.com,relax@emeraldcitydayspa.com,yes,no_peptides,https://emeraldcitydayspa.com,vendor,,0
Emily Rockwell Skin Clinic,emilyrockwellskin.com,info@emilyrockwellskin.com,info@emilyrockwellskin.com,yes,no_peptides,https://emilyrockwellskin.com,medspa,,0
"Empower Aesthetics & Wellness, LLC",empoweraesthetics.com,empower859@gmail.com,empower859@gmail.com,yes,no_peptides,https://empoweraesthetics.com,medspa,,0
Englewood Cosmetic Spa,englewoodcosmeticmedicalspa.com,,,,no_email,https://englewoodcosmeticmedicalspa.com,vendor,,0
Essential Cleansing Center,essentialcleansingcenter.com,essentialcleanse8@gmail.com,essentialcleanse8@gmail.com,yes,no_peptides,https://essentialcleansingcenter.com,vendor,,0
Spa at The Essex,essexresort.com,info@essexresort.com,info@essexresort.com,yes,no_peptides,https://essexresort.com,vendor,,0
EsthetixMD Spa & Laser Center,esthetixmd.com,exhale@esthetixmd.com,exhale@esthetixmd.com,yes,no_peptides,https://esthetixmd.com,medspa,,0
Evergreen Aesthetics,evergreenaestheticsjh.com,hello@evergreenaestheticsjh.com,hello@evergreenaestheticsjh.com,yes,no_peptides,https://evergreenaestheticsjh.com,medspa,,0
"Evergreen Women's Health, MD, MSCP",evergreenwomenshealth.com,,,yes,no_email,https://evergreenwomenshealth.com,medspa,,0
Evolve Med Spa,evolvemedspa.com,,,yes,no_email,https://evolvemedspa.com,medspa,,0
Evolve Weight Loss & Wellness,evolveweightlossclinic.com,,,,unreachable,,,,
Evri Aesthetics,evriaesthetics.com,,,yes,no_email,https://evriaesthetics.com,medspa,GLP-1 weight loss peptides,5
"Aesthetic, Facial & Oculoplastic Surgeons",eyeplastx.com,patientservices@eyeplastx.com,patientservices@eyeplastx.com,yes,no_peptides,https://eyeplastx.com,medspa,,0
Eyes on Skin Aesthetics,eyesonskin.com,glow@eyesonskin.com,glow@eyesonskin.com,yes,no_peptides,https://eyesonskin.com,medspa,,0
FINA MedSpa,finamedspa.com,finamedspahi@gmail.com,finamedspahi@gmail.com,yes,no_peptides,https://finamedspa.com,medspa,,0
NextDrip Mobile IV Therapy Expands Services With New Burbank Location,financialcontent.com,,,,no_email,https://financialcontent.com,vendor,,0
"Flawless Salon and Medical Spa, WHNP Co-owned",flawlessmedicalspa.com,,,,unreachable,,,,
Flawless Medical Spa,flawlessmedispa.com,,,,unreachable,,,,
The Floating Lotus,floatinglotusdayspa.com,relax@floatinglotusdayspa.com,relax@floatinglotusdayspa.com,yes,no_peptides,https://floatinglotusdayspa.com,vendor,,0
Flo & Glo IV Wellness Lounge (Gluckstadt),flongloivgluckstadt.com,info@flongloivgluckstadt.com,info@flongloivgluckstadt.com,yes,no_peptides,https://flongloivgluckstadt.com,vendor,,0
Flow IV & Wellness Weston,flowiv.co,,,yes,no_email,https://flowiv.co,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, nad+, ipamorelin",26
Flow Wellness Reviews & Pricing,flowwellness.com,,,yes,no_email,https://flowwellness.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, tesamorelin, ghk-cu",22
"Forest Wellness M.D., Physician-Led HRT for Women",forestwellnessmd.com,,,yes,no_email,https://forestwellnessmd.com,medspa,"tirzepatide, sermorelin",7
Fountains Day Spa,fountainsdayspa.com,,,,no_email,,vendor,,0
Fresh IV Drips-Mobile IV Therapy NYC,freshivdrips.com,,,,no_email,https://freshivdrips.com,medspa,,1
Full Potential HRT Clinic,fullpotentialmen.com,,,yes,no_email,https://fullpotentialmen.com,medspa,"semaglutide, tirzepatide, sermorelin, ghrp-2",10
Functional Medicine Maui,functionalmedicinemaui.com,,,yes,no_email,https://functionalmedicinemaui.com,vendor,,0
Gafnea Wellness Center & Aesthetics Spa,gafneahealthandwellness.com,,,yes,no_email,https://gafneahealthandwellness.com,medspa,"semaglutide, tirzepatide, nad+",6
Garden Retreat MedSpa: The Future of Anti-Aging,gardenretreat-pa.com,jonpinhorn.typedesign@gmail.com,jonpinhorn.typedesign@gmail.com; amkryukov@gmail.com,yes,no_peptides,https://gardenretreat-pa.com/contact-us,medspa,,0
"Garnet Wellness, FNP, MSCP",garnetwellness.com,info@garnetwellness.com,info@garnetwellness.com,yes,no_peptides,https://garnetwellness.com,medspa,,0
MUSC Health Infusion Services at West Ashley Medical Pavilion,getcare.muschealth.org,,,,unreachable,,,,
Glam Bar Medical Spa,glambarmedicalspa.com,,,yes,no_email,https://glambarmedicalspa.com,medspa,,0
GLANZ Endocrinology & Med Spa Reviews & Pricing,glanzendocrinology.com,,,yes,no_email,https://glanzendocrinology.com,medspa,,3
"Group IV, LLC",group-iv.com,rwalker@group-iv.com,rwalker@group-iv.com,yes,no_peptides,https://group-iv.com,vendor,,0
Harbor Town Day Spa & Wellness Center,harbortownspa.com,,,yes,no_email,https://harbortownspa.com,medspa,,0
