vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Align Body & Wellness,alignbodywellness.com,,,yes,no_email,https://alignbodywellness.com,medspa,"semaglutide, tirzepatide",6
Aligned Health,alignedhealthedina.com,,,,unreachable,,,,
Shades Valley Dermatology,alle.com,,,,no_email,,vendor,,0
Allen County Med Spa Reviews & Pricing,allencounty.org,,,,no_email,https://allencounty.org,vendor,,0
All Things Face Med Spa,allthingsfacemedspa.com,,,,unreachable,,,,
Allurant Medical Spa,allurantmedical.com,,,,no_email,,vendor,,0
Allure De Vie Day Spa & Med Spa,alluredeviespa.com,,,,no_email,,vendor,,0
Almost Heaven Mobile Hydration Reviews & Pricing,almostheavenhydration.net,ahh.wellness.wv@gmail.com,ahh.wellness.wv@gmail.com,yes,already known,https://almostheavenhydration.net,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, nad+, ipamorelin",21
Alora Wellness Spa,alorawellnessspa.com,,,yes,no_email,https://alorawellnessspa.com,medspa,,0
"Alpenglow Pain & Wellness in Anchorage, AK",alpenglowpain.com,,,yes,no_email,https://alpenglowpain.com,medspa,"nad+, glutathione",3
Alpha Care Medical Reviews & Pricing,alphahealthcareassociates.us,mquan84846@gmail.com,mquan84846@gmail.com,,no_peptides,https://alphahealthcareassociates.us,vendor,,0
Alpine Wellness (Reno),alpinewellnessnv.com,,,yes,no_email,https://alpinewellnessnv.com,medspa,GLP-1 weight loss peptides,3
Holistic Medical Center Of Hawaii,alternativemedicinehawaii.com,,,yes,no_email,https://alternativemedicinehawaii.com,medspa,,2
Billings Alternative Wellness,alternativewellnessmontana.com,,,yes,no_email,https://alternativewellnessmontana.com,medspa,,0
"Alternity Healthcare, LLC Reviews & Pricing",alternityhealthcare.com,admin@alternityhealthcare.com,admin@alternityhealthcare.com,,no_peptides,https://alternityhealthcare.com,vendor,,0
"Althea Infusion LLC in Yorba Linda, CA",altheainfusion.com,info@altheainfusion.com,info@altheainfusion.com,yes,no_peptides,https://altheainfusion.com,medspa,,0
Truyu Aesthetic Center,altru.org,careers@altru.org,careers@altru.org; contactus@altru.org; news@altru.org; physician@altru.org,yes,no_peptides,https://altru.org,medspa,,0
Altruistic Health PLLC Reviews & Pricing,altruistichealthandwellness.com,,,,no_email,https://altruistichealthandwellness.com/about,medspa,GLP-1 weight loss peptides,5
Amber Preston Aesthetics,amberprestonaesthetics.com,,,,no_email,https://amberprestonaesthetics.com,medspa,GLP-1 weight loss peptides,2
Aesthetistry Med Spa,amedspakc.com,,,,no_email,https://amedspakc.com,medspa,,0
AmeraCell Clinics,ameracell.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://ameracell.com,medspa,nad+,5
American Male Wellness,americanmalewellness.com,,,yes,no_email,https://americanmalewellness.com,medspa,nad+,6
Eureka Med Spa Reviews & Pricing,americareusa.net,,,yes,no_email,https://americareusa.net,medspa,,0
AmeriMed Infusion,amerimedinfusion.com,,,yes,no_email,https://amerimedinfusion.com,medspa,,0
Amerita Specialty Infusion Services,ameritaiv.com,,,yes,no_email,https://ameritaiv.com,medspa,,0
AMG Center For Regenerative Medicine & Aesthetics Reviews & Pricing,amgregenerativemedicine.com,,,yes,no_email,https://amgregenerativemedicine.com,medspa,GLP-1 weight loss peptides,7
Advanced Mobile IV (AMIV),amiv.com,info@amiv.com,info@amiv.com,yes,already known,https://amiv.com,medspa,"retatrutide, cagrilintide, bpc-157, tb-500, thymosin beta-4, thymosin alpha-1",43
A Moment's Peace Salon & Day Spa Reviews & Pricing,amomentspeace.com,guestservices@amomentspeace.com,guestservices@amomentspeace.com,yes,no_peptides,https://amomentspeace.com/contact,medspa,,0
Amore Medical,amoremedicalspa.com,,,yes,no_email,https://amoremedicalspa.com,medspa,,3
"Amoskeag Health in Manchester, NH",amoskeaghealth.org,,,yes,no_email,https://amoskeaghealth.org,medspa,,0
"The DRIPBaR Anchorage in Anchorage, AK",anchorage.thedripbar.com,,,,no_email,,vendor,,0
Anderson Longevity Clinic,andersonlongevityclinic.com,,,,no_email,https://andersonlongevityclinic.com,medspa,"sermorelin, pt-141",5
Andover Aesthetics Reviews & Pricing,andovermedicalclinic.com,info@andovermedicalclinic.com,info@andovermedicalclinic.com,yes,no_peptides,https://andovermedicalclinic.com,vendor,,0
An Even Vida Clinic & Hyperbaric Oxygen Therapy,anevenvida.com,aevclinic@protonmail.com,aevclinic@protonmail.com,yes,no_peptides,https://anevenvida.com,medspa,,0
A New You Reviews & Pricing,anewyou386.com,,,,no_email,https://anewyou386.com,vendor,,0
Anthony Johns Day Spa Salon & Boutique,anthonyjohnsdayspa.com,frontdesk@anthonyjohnsdayspa.com,frontdesk@anthonyjohnsdayspa.com,yes,no_peptides,https://anthonyjohnsdayspa.com,medspa,,0
Anti-Aging & Regenerative Associates Reviews & Pricing,anti-agingdocs.com,,,yes,no_email,https://anti-agingdocs.com,medspa,GLP-1 weight loss peptides,10
Anti-Aging Northwest,antiagingnorthwest.com,,,yes,no_email,https://antiagingnorthwest.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin, oxytocin",14
Oleg Frank MD PC,antiagingwellnessmd.com,,,yes,no_email,https://antiagingwellnessmd.com,medspa,GLP-1 weight loss peptides,4
APEX Anti Aging Solutions,apexantiagingsolutions.com,,,,unreachable,,,,
Apex Family Medicine Reviews & Pricing,apexfamilymed.com,,,yes,no_email,https://apexfamilymed.com,medspa,GLP-1 weight loss peptides,4
Apex Men’s Health Clinic,apexmensclinic.com,,,,no_email,,vendor,,0
A Fresh New Me,apmedicalvolusia.com,,,,no_email,,vendor,,0
Regenerate iV Bar & Aesthetics,app.joinmoxie.com,,,,no_email,https://app.joinmoxie.com,vendor,,0
Revive Primary Care,app.nexhealth.com,,,,no_email,https://app.nexhealth.com,vendor,,0
"Appalachian Hydration and Wellness in Lewisburg, WV",appalachianhydration.com,appalachianhydration@gmail.com,appalachianhydration@gmail.com,yes,already known,https://appalachianhydration.com,medspa,"nad+, glutathione",5
APPOISE,appoise.com,appoisesd@gmail.com,appoisesd@gmail.com,yes,no_peptides,https://appoise.com,vendor,,0
Pure MedSpa,apuremedspa.com,,,,unreachable,,,,
Regenerative Health 360 powered by Amnesty Health Group,aquavitality.com,,,yes,no_email,https://aquavitality.com,medspa,"semaglutide, nad+, sermorelin, aod-9604, tirzepatide",17
Aretée Therapeutic Wellness Spa,aretee-michigan-spa.com,,,,unreachable,,,,
ReGen Therapeutics,ariaspas.com,,,,unreachable,,,,
Arise Infusion Therapy Services,ariseinfusion.com,,,,no_email,,vendor,,0
Arkansas Progressive Medicine Reviews & Pricing,arkansasprogressivemedicine.net,,,,unreachable,,,,
Aromas Weston MedSpa Reviews & Pricing,aromaslaser.com,,,yes,no_email,https://aromaslaser.com,medspa,GLP-1 weight loss peptides,4
Artisan Beauté,artisanplasticsurgery.com,,,yes,no_email,https://artisanplasticsurgery.com,medspa,GLP-1 weight loss peptides,6
ARTisan Skin & Laser Center Reviews & Pricing,artisanskinandlaser.com,,,yes,no_email,https://artisanskinandlaser.com,medspa,,0
Artisan Vapor & CBD Burlington,artisanvaporcompany.com,artisanvaporonline@gmail.com,artisanvaporonline@gmail.com,yes,no_peptides,https://artisanvaporcompany.com,vendor,,0
BeautyMed Acupuncture &Therapy Inc.,artistrymedspa.co,,,,no_email,https://artistrymedspa.co,medspa,,0
Artistry Spa & Wellness,artistryspawellnessphiladelphia.zoca.com,artistryspanwellness@gmail.com,artistryspanwellness@gmail.com,yes,no_peptides,https://artistryspawellnessphiladelphia.zoca.com,medspa,,0
Dada Doll beauty spa,asakebyroyalty.com,,,,no_email,https://asakebyroyalty.com,medspa,,0
A Shade of Vintage Coloring Salon,ashadeofvintagecoloringsalon.com,ashadeofvintage@yahoo.com,ashadeofvintage@yahoo.com,yes,no_peptides,https://ashadeofvintagecoloringsalon.com,medspa,,0
Revive MedSpa,ashleybrunoaesthetics.com,ashleybrunoaesthetics@gmail.com,ashleybrunoaesthetics@gmail.com,yes,already known,https://ashleybrunoaesthetics.com,medspa,"semaglutide, tirzepatide",3
KraveSkin,asholisticbyvee.com,,,,unreachable,,,,
Westlake Dermatology & Cosmetic Surgery Reviews & Pricing,asianchamber.growthzoneapp.com,,,,no_email,https://asianchamber.growthzoneapp.com,vendor,,0
IV Hydration Therapy in Rutland VT,asignaturedayspa.com,,,yes,no_email,https://asignaturedayspa.com,vendor,,0
Aspen Vida Medi Spa Reviews & Pricing,aspenvidamedispa.com,info@aspenvidamedispa.com,info@aspenvidamedispa.com; zoemeininger@gmail.com,yes,no_peptides,https://aspenvidamedispa.com,medspa,,0
Aspen Wellness,aspenwellnessnow.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://aspenwellnessnow.com,medspa,,1
IV Drip Therapy,aspirevitality-ga.com,,,,unreachable,,,,
"IV and IM Therapy in Brandon, FL",assets.beyondbela.com,,,,unreachable,,,,
Sage River Wellness,assets.cdn.filesafe.space,,,,unreachable,,,,
Live Hydration Spa Madison,assets.locations.livehydrationspa.com,,,,unreachable,,,,
MaineHealth Cancer Care and IV Therapy Infusion,assets.mainehealth.io,,,,unreachable,,,,
"IV Therapy in Lake Oswego, OR",assets.petroffcenter.com,,,,unreachable,,,,
Infusion Center,assets.stamfordhealth.org,,,,no_email,https://assets.stamfordhealth.org,vendor,,0
IV-Hydration Info,assets.zyrosite.com,,,,unreachable,,,,
Associates in Plastic Surgery,associatesplasticsurgery.com,,,,no_email,,vendor,,0
Astoria Laser Clinic & Med Spa Reviews & Pricing,astorialaserclinic.com,info@astorialaserclinic.com,info@astorialaserclinic.com,yes,no_peptides,https://astorialaserclinic.com,medspa,,0
IV Therapy,astoriaskinroom.com,,,,no_email,https://astoriaskinroom.com,vendor,,0
"Gameday Men’s Health North Richland Hills, TX",at-thecore.com,core@at-thecore.com,core@at-thecore.com,yes,no_peptides,https://at-thecore.com,medspa,,0
"Hydration Room Opens in Culver City With IV Therapy, NAD+",athletechnews.com,josh@athletechnews.com,josh@athletechnews.com; edward@athletechnews.com; customerservice@athletechnews.com,,no_us_signal,https://athletechnews.com,vendor,GLP-1 weight loss peptides,2
Atlanta Medical Aesthetics Reviews & Pricing,atlantamedicalaesthetics.com,,,yes,no_email,https://atlantamedicalaesthetics.com,medspa,,1
"Atlanta Medical Day Spa & Surgery Center, LLC",atlantamedispa.com,info.djatkinsmd@gmail.com,info.djatkinsmd@gmail.com,yes,no_peptides,https://atlantamedispa.com,medspa,,0
Atlantic Holistic Health Center,atlanticholistichealthcenter.com,,,,no_email,https://atlanticholistichealthcenter.com,vendor,,0
Atlas Health Institute,atlashealthinstitute.com,atlaslasvegas@gmail.com,atlaslasvegas@gmail.com,yes,already known,https://atlashealthinstitute.com,medspa,GLP-1 weight loss peptides,6
Atlas Mens Health Clinic,atlasmenshealth.com,,,yes,no_email,https://atlasmenshealth.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, tesamorelin, mots-c",18
Atlas Method,atlasmethod.com,,,,no_email,https://atlasmethod.com,vendor,,0
Audra Day Spa & Salon,audradayspasalon.mysalononline.com,,,,no_email,https://audradayspasalon.mysalononline.com,vendor,,0
AuraMed Spa and Wellness,auramedspaandwellness.com,,,,no_email,https://auramedspaandwellness.com,medspa,,0
Aurora Medical Spa,auroramedicalspa.com,,,yes,no_email,https://auroramedicalspa.com,medspa,,0
"Sarah Viebrock, Nurse Injector, RN",austinplasticsurgeon.com,,,,no_email,https://austinplasticsurgeon.com,medspa,,0
Avalon Medical Spa,avalonmedicalspa.net,,,yes,no_email,https://avalonmedicalspa.net,medspa,,0
IV Therapy Los Gatos,avitamd.com,,,yes,no_email,https://avitamd.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",13
"Advanced Wellness Infusion Center, LLC in Wasilla, AK",awinfusioncenter.com,,,yes,no_email,https://awinfusioncenter.com,medspa,,0
Ayurva Medical Reviews & Pricing,ayurvamedical.com,,,,no_email,https://ayurvamedical.com,medspa,,0
"Infusion Management, Inc. in Phoenix, AZ",azivinfusion.com,info@azivinfusion.com,info@azivinfusion.com,yes,no_peptides,https://azivinfusion.com,medspa,,0
Azul Aesthetics Reviews & Pricing,azulaestheticsskincare.glossgenius.com,azulaesaz@gmail.com,azulaesaz@gmail.com,yes,no_peptides,https://azulaestheticsskincare.glossgenius.com,medspa,,0
Topeka Med Spa & Aesthetics Reviews & Pricing,azureaestheticsmedspa.com,,,,no_email,,vendor,,0
Method Health,b1586252.smushcdn.com,,,,unreachable,,,,
Venustas Immortalis,badgercryoclinic.com,,,,no_email,https://badgercryoclinic.com,vendor,,0
Bakersfield Weight and Wellness Reviews & Pricing,bakersfieldweightwellness.com,,,yes,no_email,https://bakersfieldweightwellness.com,medspa,GLP-1 weight loss peptides,3
Balanced Body Health and Wellness LLC,balancedbodymedical.com,,,,no_email,,vendor,,0
Zare MedSpa & Wellness,balancedhealthmbs.com,anapbm@gmail.com,anapbm@gmail.com; impallari@gmail.com; balancedhealthmbs@gmail.com,yes,already known,https://balancedhealthmbs.com,medspa,,1
Balanced Wellness Medical Spa-Kingsport Reviews & Pricing,balancedmedicalspa.com,,,yes,no_email,https://balancedmedicalspa.com,medspa,"semaglutide, tirzepatide",8
Balanced Soul Wellness,balancedsoulwellness.com,,,,no_email,,vendor,,0
Balance Found,balancefound.com,,,yes,no_email,https://balancefound.com,medspa,,3
Balance Hormone Center,balancehormonecenter.com,,,,no_email,,vendor,,0
Ageless Restoration,balancehormoneoklahoma.com,,,yes,no_email,https://balancehormoneoklahoma.com,medspa,sermorelin,4
Balance Point Total Body Wellness Reviews & Pricing,balancepointnj.com,,,,no_email,,vendor,,0
Ballantyne Plastic Surgery,ballantyneplasticsurgery.com,,,yes,no_email,https://ballantyneplasticsurgery.com,medspa,,0
Baptist Health Medical Group Bariatric Surgery And Weight Loss Reviews,baptisthealth.com,,,yes,no_email,https://baptisthealth.com,medspa,,0
Bare Aesthetics Dallas,bareaestheticsdallas.myaestheticrecord.com,,,,no_email,https://bareaestheticsdallas.myaestheticrecord.com,medspa,,0
Bare N Beautiful Reviews & Pricing,barenbeautiful.com,info@barenbeautiful.com,info@barenbeautiful.com,yes,no_peptides,https://barenbeautiful.com,medspa,,0
Rooted In Faith (Formerly Bare Skin),bareskindetroit.com,info@bareskindetroit.com,info@bareskindetroit.com,yes,no_peptides,https://bareskindetroit.com,medspa,,0
Bare Medical Spa + Laser Center,barevt.com,,,yes,no_email,https://barevt.com,medspa,semaglutide,5
IV Therapy,bayareaivtherapy.com,,,yes,no_email,https://bayareaivtherapy.com,medspa,"nad+, glutathione",6
IV Therapy,bayshoremedicalgroup.com,,,,no_email,https://bayshoremedicalgroup.com,vendor,,0
"Skincare By IClass in San Juan, PR",beacons.ai,,,,unreachable,,,,
The Shine Spa,beautifyagency.com,,,yes,no_email,https://beautifyagency.com,medspa,,0
Beauty at the Lake Reviews & Pricing,beautyatthelake.com,hello.friend@beautyatthelake.com,hello.friend@beautyatthelake.com,,no_peptides,https://beautyatthelake.com,medspa,,0
Beauty By Core,beautybycore.com,,,,no_email,https://beautybycore.com,vendor,,0
Nubias Kouture Aesthetics & Wellness,beautycollectivemke.com,,,,unreachable,,,,
BeBalanced Natural Hormone Weight Loss,bebalancedcenters.com,,,,no_email,,vendor,,0
beem Light Sauna Virginia Beach Town Center,beemlightsauna.com,,,,no_email,https://beemlightsauna.com,vendor,,0
Before-N-After,beforenafter.com,,,yes,no_email,https://beforenafter.com,medspa,,0
Skin Aesthetics LLC,behko.myaestheticrecord.com,,,,no_email,https://behko.myaestheticrecord.com,medspa,,0
The Indy Med Spa,beindy.com,,,yes,no_email,https://beindy.com,medspa,nad+,4
Belcourt Aesthetics,belcourtaesthetics.com,,,,no_email,,vendor,,0
Bella Derma Aesthetics Reviews & Pricing,belladermaskinclinic.com,,,yes,no_email,https://belladermaskinclinic.com,medspa,,0
Bellamah Aesthetics,bellamahaesthetics.com,info@bellamahaesthetics.com,info@bellamahaesthetics.com,yes,no_peptides,https://bellamahaesthetics.com,medspa,,0
Bella Skin Care Maui Reviews & Pricing,bellaskincaremaui.com,jenn@bellaskincaremaui.com,jenn@bellaskincaremaui.com; kalia.aguera@gmail.com; nicolemedispa@yahoo.com,yes,no_peptides,https://bellaskincaremaui.com,medspa,,0
Bella Vita Med Spa,bellavitawellnessinc.com,,,,no_email,https://bellavitawellnessinc.com,medspa,,0
Belle LaVie Reviews & Pricing,bellelaviesparks.com,,,,no_email,,vendor,,0
"Blue Lotus Health & Acupuncture, LLC",bellevietoday.com,,,yes,no_email,https://bellevietoday.com,medspa,"semaglutide, nad+",7
Bello Corpo Med Spa Reviews & Pricing,bellocorpomedspa.com,info@bellocorpomedspa.com,info@bellocorpomedspa.com,yes,no_peptides,https://bellocorpomedspa.com,medspa,,0
Bellus Medical Aesthetics and Integrative Wellness,bellusmedicalnd.com,,,,no_email,https://bellusmedicalnd.com,medspa,GLP-1 weight loss peptides,4
Bel Viso Medical Spa,belvisomedicalspa.com,,,yes,no_email,https://belvisomedicalspa.com,medspa,"semaglutide, tirzepatide",5
Beyond Wellness and Aesthetics,bepurewell.com,info@bepurewell.com,info@bepurewell.com,yes,no_peptides,https://bepurewell.com,medspa,,0
Renewed Wellness,berenewedwellness.com,,,yes,no_email,https://berenewedwellness.com,medspa,,1
"BES Natural Solutions, LLC",besnaturalsolution.com,info@besnaturalsolution.com,info@besnaturalsolution.com,,no_peptides,https://besnaturalsolution.com,vendor,,0
Best Lyfe Medical,bestlyfemedical.com,,,,no_email,https://bestlyfemedical.com,vendor,,0
Beth Weigh Weight Loss Crossville Reviews & Pricing,bestweighweightloss.com,bestweigh1@yahoo.com,bestweigh1@yahoo.com,yes,already known,https://bestweighweightloss.com,medspa,semaglutide,2
"Bethany Retirement Living in Fargo, ND",bethanynd.org,,,,no_email,,vendor,,0
Bethel Family Medicine Reviews & Pricing,bethelfamilymedicine.com,,,yes,no_email,https://bethelfamilymedicine.com,medspa,,1
Better Life Massage Reviews & Pricing,betterlifemassage.buildbeau.com,hz019533@gmail.com,hz019533@gmail.com,yes,no_peptides,https://betterlifemassage.buildbeau.com,vendor,,0
Serendipity Skin,bettsskin.com,,,yes,no_email,https://bettsskin.com,medspa,glutathione,1
"Bevara Med Spa in Portland, ME",bevaramedspa.com,,,,no_email,,vendor,,0
The DRIPBaR Beverly,beverly.thedripbar.com,,,,no_email,,vendor,,0
Be Well Health and Wellness Reviews & Pricing,bewellhealthwellness.com,,,yes,no_email,https://bewellhealthwellness.com,medspa,,3
Be Well Primary Care- Alliance,bewellprimarycare.com,,,,no_email,,vendor,,0
Beyond Beauty Med Spa & Clinic,beyondbeautymedspaclinic.com,,,,unreachable,,,,
Beyond Skin & Body Care Reviews & Pricing,beyondskincarelasvegas.com,,,yes,no_email,https://beyondskincarelasvegas.com,vendor,,0
Body For Life LLC,bflmemphis.com,,,yes,no_email,https://bflmemphis.com,medspa,"pt-141, semaglutide, tirzepatide, liraglutide",15
Bien Soigne,biensoigne.com,,,yes,no_email,https://biensoigne.com,medspa,,0
Biltmore Restorative Medicine Sexual Wellness and Aesthetics,biltmorerestorativemedicine.com,,,yes,no_email,https://biltmorerestorativemedicine.com,medspa,oxytocin,4
Dr. Neil Paulvin,biograph.com,info@biograph.com,info@biograph.com,yes,no_peptides,https://biograph.com,medspa,,0
Testosterone Replacement Therapy,biorestorehealth.com,,,yes,no_email,https://biorestorehealth.com,medspa,"semaglutide, tirzepatide",9
"Changes Medical Spa & Laser Center: Richard E. Jackson, MD Reviews & P",biote.com,,,yes,no_email,,vendor,,0
Beautified iv Med Spa Your fountain of Youth,bivmedspa.com,,,,no_email,https://bivmedspa.com,medspa,,0
"» IV with ME, Inc.",biz.directory,,,,no_email,https://biz.directory,vendor,,0
Blackbird Harmony Spa Reviews & Pricing,blackbirdharmonyspa.com,blackbirdharmonyspa@gmail.com,blackbirdharmonyspa@gmail.com,yes,no_peptides,https://blackbirdharmonyspa.com,vendor,,0
Black Creek Medical Consultants Reviews & Pricing,blackcreekmedicalconsultants.com,,,yes,no_email,https://blackcreekmedicalconsultants.com,medspa,,2
Bliss Wellness and Aesthetic Studios Reviews & Pricing,blisswellnessstudios.com,,,yes,no_email,https://blisswellnessstudios.com,medspa,,0
Riverside Testosterone Therapy,bloomington-nj.trtinfinityclinic.com,,,yes,no_email,https://bloomington-nj.trtinfinityclinic.com,medspa,,2
Local health professionals open wellness clinic focused on infusions,bloximages.newyork1.vip.townnews.com,,,,unreachable,,,,
Blue Haven Medical Spa,bluehavenmedicalspa.com,,,yes,no_email,https://bluehavenmedicalspa.com,medspa,,0
Blu Ice Med Spa Reviews & Pricing,bluicemedspas.com,,,,no_email,https://bluicemedspas.com,medspa,,0
Blush Medical Aesthetics & Wellness,blushsouthaven.com,,,,no_email,https://blushsouthaven.com,medspa,glutathione,1
About Us,bluvitamininfusionspllc.com,,,,unreachable,,,,
Bod'e Boost Reviews & Pricing,bodeboost.com,bodeboost@gmail.com,bodeboost@gmail.com,yes,no_peptides,https://bodeboost.com,medspa,,0
Body Boost,bodyboostidaho.com,,,yes,no_email,https://bodyboostidaho.com,vendor,,0
Body Kneads Massage & Wellness,bodykneadsmissoula.com,bodykneadsmissoula@gmail.com,bodykneadsmissoula@gmail.com,yes,no_peptides,https://bodykneadsmissoula.com,vendor,,0
BodyLogicMD Of Las Vegas,bodylogicmd.com,,,,no_email,https://bodylogicmd.com,vendor,,0
The BodyPlace of Maryland,bodyplacemd.com,,,yes,no_email,https://bodyplacemd.com/contact,vendor,GLP-1 weight loss peptides,3
Body Sculpting by TeTee LLC,bodysculptingbytetee.com,,,,unreachable,,,,
ENER DRIP IV INFUSION & MED SPA: Wellness and IV Therapy Services in .,boiseaveperiodontics.com,,,,unreachable,,,,
Bombay Salon & Spa,bombaysalonspa.com,,,yes,no_email,https://bombaysalonspa.com,medspa,,0
"Vitalize Health, LLC",book.daysmart.com,,,,no_email,https://book.daysmart.com,vendor,,0
The Massage Whisperer,book.pocketsuite.io,support@pocketsuite.io,support@pocketsuite.io,yes,no_peptides,https://book.pocketsuite.io,vendor,,0
Aesthetic House Reviews & Pricing,bookaesthetichouse.com,info@bookaesthetichouse.com,info@bookaesthetichouse.com,yes,no_peptides,https://bookaesthetichouse.com,medspa,,0
Mobile IV Systems LLC,bookcomp.com,jd@bookcomp.com,jd@bookcomp.com; production@bookcomp.com; nicholle@bookcomp.com,yes,no_peptides,https://bookcomp.com,vendor,,0
RN Wellness IV Hydration Therapy,booking.hydreight.com,,,,no_email,,vendor,,0
Schedule online with NJ Mobile IV on Booking.page,booking.page,,,,unreachable,,,,
Restore Hyper Wellness,booking.restore.com,,,,no_email,https://booking.restore.com,vendor,,0
Boomtown Aesthetics,boomtown.myaestheticrecord.com,,,,no_email,https://boomtown.myaestheticrecord.com,medspa,,0
"Boomtown Aesthetics in Anchorage, AK",boomtownaesthetics.com,boomtownaesthetics@gmail.com,boomtownaesthetics@gmail.com,yes,no_peptides,https://boomtownaesthetics.com,medspa,,0
"Boost Hydration & Wellness in Homewood, AL",boostmewelliv.com,boostmewelliv@gmail.com,boostmewelliv@gmail.com,yes,already known,https://boostmewelliv.com,medspa,"nad+, glutathione",3
Jin's Acupuncture & Herbal Medicine,boston.dexafit.com,boston@dexafit.com,boston@dexafit.com,yes,already known,https://boston.dexafit.com,medspa,GLP-1 weight loss peptides,2
"Boston Chair Massage, Inc.",bostonchairmassage.com,info@bostonchairmassage.com,info@bostonchairmassage.com,yes,no_peptides,https://bostonchairmassage.com,vendor,,0
Meesha Aesthetics Reviews & Pricing,botoxbymeesha.com,,,yes,no_email,https://botoxbymeesha.com,medspa,nad+,1
Botox Oahu Reviews & Pricing,botoxoahu.com,,,yes,no_email,https://botoxoahu.com,medspa,"semaglutide, tirzepatide, nad+",19
Boutique Day Spa,boutiquedayspa.com,info@boutiquedayspa.com,info@boutiquedayspa.com,yes,no_peptides,https://boutiquedayspa.com,medspa,,0
GLO skincare studio,boutiquewellnessnc.com,,,yes,no_email,https://boutiquewellnessnc.com,medspa,semaglutide,6
Breathe Bodywork and Beautification,breathebodyworkandbeautification.com,,,yes,no_email,https://breathebodyworkandbeautification.com,medspa,,0
Breathe. Physical Therapy & Wellness,breatheptw.com,,,,no_email,https://breatheptw.com,vendor,GLP-1 weight loss peptides,2
Brighton Wellness Spa,brightonwellnessspa.com,brightonwellnessspa@gmail.com,brightonwellnessspa@gmail.com; jennifer.jordan2@gmail.com,,no_peptides,https://brightonwellnessspa.com,vendor,,0
Brilliant Massage & Skin,brilliantmassageandskin.com,info@brilliantmassageandskin.com,69192f3e5b974e7a989d90bb66ecb474@brilliantmassageandskin.com; info@brilliantmassageandskin.com; inquiries@brilliantmassageandskin.com,yes,no_peptides,https://brilliantmassageandskin.com,vendor,,0
Brookhaven Med Spa Reviews & Pricing,brookhavenmedspa.com,,,yes,no_email,https://brookhavenmedspa.com,medspa,,0
IV Infusion Therapy,buhay.health,,,,no_email,https://buhay.health,vendor,,0
Burke Dermatology,burkedermatology.com,,,yes,no_email,https://burkedermatology.com,vendor,,0
"The DRIPBaR Burleson in Burleson, TX",burleson.thedripbar.com,,,,no_email,,vendor,,0
Baltimore-Washington Facial Plastic Surgery & Medical Spa: Thomas T. L,bwfacialplasticsurgery.com,info@bwfacialplasticsurgery.com,info@bwfacialplasticsurgery.com,yes,no_peptides,https://bwfacialplasticsurgery.com,medspa,,0
Center For Men's Health / C4MH,c4mh.com,,,,unreachable,,,,
"IV Infusion Therapy for Calabasas, CA",calabasasmedicinegroup.com,,,yes,no_email,https://calabasasmedicinegroup.com,medspa,,0
Schweiger Dermatology Group,californiaskininstitute.com,,,yes,no_email,https://californiaskininstitute.com,medspa,,0
Canova Aesthetics,canovaaesthetics.com,info@canovaaesthetics.com,info@canovaaesthetics.com,yes,no_peptides,https://canovaaesthetics.com,medspa,,0
Capital Health,capitalchirodsm.com,,,yes,no_email,https://capitalchirodsm.com/contact,medspa,,0
Capsule Reviews & Pricing,capsule.com,,,yes,no_email,https://capsule.com,medspa,,0
CARE Esthetics Reviews & Pricing,care-esthetics.com,info@care-esthetics.com,info@care-esthetics.com,yes,no_peptides,https://care-esthetics.com,medspa,,0
Carolina Face & Body Reviews & Pricing,carolinafaceandbody.com,carolinafaceandbody@gmail.com,carolinafaceandbody@gmail.com; contactcarolinafaceandbody@gmail.com,yes,already known,https://carolinafaceandbody.com,medspa,GLP-1 weight loss peptides,3
Carolina Facial Plastics (Queen),carolinafacialplasticsurgery.com,,,yes,no_email,https://carolinafacialplasticsurgery.com,medspa,,0
Carter Snell Skin Center,cartersnellskin.com,info@cartersnellskin.com,info@cartersnellskin.com,yes,no_peptides,https://cartersnellskin.com,medspa,,0
Serene MedSpa,casacontour.com,,,,unreachable,,,,
Casa de Salud Reviews & Pricing,casadesaludnv.com,,,,no_email,,vendor,,0
Cascade Medical Wellness & Aesthetics Reviews & Pricing,cascadewellnessca.com,,,,no_email,,vendor,,0
Catharsis IV,catharsisiv.com,,,yes,no_email,https://catharsisiv.com,medspa,nad+,2
Cactus Bloom Wellness & Aesthetics Reviews & Pricing,cbintegrative.com,jonpinhorn.typedesign@gmail.com,jonpinhorn.typedesign@gmail.com; amkryukov@gmail.com,yes,already known,https://cbintegrative.com/about-us,medspa,,1
IV Therapy & IM Nutrient Therapy,cdahealing.com,,,,no_email,,vendor,,0
Ripple IV: Mobile IV Therapy in Sacramento,cdn.filestackcontent.com,,,,unreachable,,,,
Cosmetic Enhancement Center of New England Reviews & Pricing,cecofne.com,,,yes,no_email,https://cecofne.com,medspa,"semaglutide, tirzepatide",6
Cedar Male Medical,cedarmale.com,,,yes,no_email,https://cedarmale.com,medspa,"semaglutide, tirzepatide",6
