vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
MDspa,mdspalv.com,info@mdspalv.com,info@mdspalv.com,yes,ok,https://mdspalv.com,medspa,"semaglutide, nad+",6
"Med 1 Aesthetics, Ann Arbor",med1aesthetics.com,info@med1aesthetics.com,info@med1aesthetics.com,yes,ok,https://med1aesthetics.com/contact,medspa,GLP-1 weight loss peptides,4
medAge Customized Medicine &amp; Aesthetics Asheville,medage.com,info@medage.com,info@medage.com,yes,ok,https://medage.com,medspa,"semaglutide, tirzepatide",10
"Medallion Weight Loss, Modesto",medallionweightloss.com,dietdoctor@medallionweightloss.com,dietdoctor@medallionweightloss.com,yes,ok,https://medallionweightloss.com,medspa,semaglutide,2
Medical Care Solutions Colorado Springs,medicalcaresolutionscolorado.com,ecporreca@medicalcaresolutionscolorado.com,ecporreca@medicalcaresolutionscolorado.com,yes,ok,https://medicalcaresolutionscolorado.com,medspa,"semaglutide, tirzepatide",5
Medical Health Solutions,medicalhealthsolutionsllc.com,gianni@medicalhealthsolutionsllc.com,gianni@medicalhealthsolutionsllc.com; newclient@medicalhealthsolutionsllc.com,yes,ok,https://medicalhealthsolutionsllc.com/contact,medspa,"semaglutide, tirzepatide",5
ALCHEME Medical Spa Del Mar,medspa-delmar.alchemehealth.com,info@alchemehealth.com,info@alchemehealth.com,yes,ok,https://medspa-delmar.alchemehealth.com,medspa,nad+,7
Mid Valley Medical Group,midvalleymedgroup.com,gary@midvalleymedgroup.com,gary@midvalleymedgroup.com,yes,ok,https://midvalleymedgroup.com,medspa,"semaglutide, tirzepatide",4
Mindful Wellness,mindfulwellness.com,contact@mindfulwellness.com,contact@mindfulwellness.com,yes,ok,https://mindfulwellness.com,vendor,"semaglutide, tirzepatide",8
Modern Age,modern-age.com,info@modern-age.com,info@modern-age.com,yes,ok,https://modern-age.com,medspa,"nad+, glutathione",7
Monarch Aesthetic Medicine,monarch-aesthetic.com,info@monarch-aesthetic.com,info@monarch-aesthetic.com,yes,ok,https://monarch-aesthetic.com,medspa,semaglutide,5
MVC Health,mvchealth.com,info@mvchealth.com,info@mvchealth.com; schanneymd@mvchealth.com,yes,ok,https://mvchealth.com,medspa,,3
Dr. David Nazarian MD,myconciergemd.com,info@myconciergemd.com,info@myconciergemd.com,yes,ok,https://myconciergemd.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+, glutathione",16
My Weight Loss Partner,myweightlosspartner.com,manager@myweightlosspartner.com,manager@myweightlosspartner.com,yes,ok,https://myweightlosspartner.com,medspa,"semaglutide, tirzepatide",5
Beach Cities Medical Weight Control,myweightlossplace.com,info@myweightlossplace.com,info@myweightlossplace.com,yes,ok,https://myweightlossplace.com,medspa,"semaglutide, tirzepatide, nad+",6
Nashville Weight Loss Solutions,nashvilleweightloss.com,choosetolose@nashvilleweightloss.com,choosetolose@nashvilleweightloss.com,yes,ok,https://nashvilleweightloss.com,medspa,"semaglutide, tirzepatide",4
Emerson Medical,natalyachalikmd.com,doctor@natalyachalikmd.com,doctor@natalyachalikmd.com,yes,ok,https://natalyachalikmd.com,medspa,semaglutide,7
Neomedicine Institute,neomedicineinstitute.com,hello@neomedicineinstitute.com,hello@neomedicineinstitute.com,yes,ok,https://neomedicineinstitute.com,medspa,,5
"New Horizons Med Spa, Chandler",newhorizonsmedspa.com,newhorizonsforwards@gmail.com,newhorizonsforwards@gmail.com,yes,ok,https://newhorizonsmedspa.com,medspa,semaglutide,3
"New Image Wellness, Centennial",newimagewellnessclinic.com,info@newimagewellnessclinic.com,info@newimagewellnessclinic.com,yes,ok,https://newimagewellnessclinic.com,medspa,"semaglutide, tirzepatide",3
New Wave Functional &amp; Aesthetic Medicine,newwavewa.com,info@newwavewa.com,info@newwavewa.com; newwavewa@gmail.com,yes,ok,https://newwavewa.com,medspa,,1
NexGen Health And Wellness,nexgenhnw.com,nexgenhealthclinic@gmail.com,nexgenhealthclinic@gmail.com,yes,ok,https://nexgenhnw.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+",14
Next Level Health &amp; Wellness,nextlevel-healthwellness.com,info@nextlevel-healthwellness.com,info@nextlevel-healthwellness.com,yes,ok,https://nextlevel-healthwellness.com,medspa,"semaglutide, tirzepatide",9
"Nu Image Aesthetics &#038; Wellness Institute, Elgin",nuimageinstitute.com,jessica@nuimageinstitute.com,jessica@nuimageinstitute.com; nuinfo@nuimageinstitute.com,yes,ok,https://nuimageinstitute.com,medspa,"semaglutide, tirzepatide",9
New York Weight Wellness,nyweightwellness.com,office@nyweightwellness.com,office@nyweightwellness.com,yes,ok,https://nyweightwellness.com,medspa,"semaglutide, tirzepatide",6
"Okojie Wellness, Chandler",okojiewellness.com,info@okojiewellness.com,info@okojiewellness.com,yes,ok,https://okojiewellness.com,medspa,"semaglutide, bpc-157, nad+, sermorelin, pt-141, ghk-cu",14
The Owl Diet,omahamedspa.com,nick.cordell@omahamedspa.com,omahamedspa@gmail.com; nick.cordell@omahamedspa.com; emily.bui@omahamedspa.com,yes,ok,https://omahamedspa.com,medspa,"semaglutide, tirzepatide, glutathione",8
"OM Medispa, Elgin",ommedispa.com,info@ommedispa.com,info@ommedispa.com,yes,ok,https://ommedispa.com,medspa,semaglutide,2
Restored Health Weight Loss,ongoweightloss.com,info@ongoweightloss.com,info@ongoweightloss.com,yes,ok,https://ongoweightloss.com,medspa,"semaglutide, tirzepatide, liraglutide",16
ONYX Wellness &amp; Aesthetics,onyxwa.com,info@onyxwa.com,info@onyxwa.com,yes,ok,https://onyxwa.com,medspa,"semaglutide, tirzepatide",4
"Onyxx Wellness &#038; Aesthetics, Clearwater",onyxxwa.com,contact@onyxxwa.com,contact@onyxxwa.com,yes,ok,https://onyxxwa.com,medspa,"semaglutide, tirzepatide, liraglutide, exenatide, dulaglutide",14
"Optimal Weight Loss and Wellness, High Point",optimalweightloss.clientsecure.me,np@optimalweightloss.org,np@optimalweightloss.org,yes,ok,https://optimalweightloss.clientsecure.me,medspa,,2
"Park Avenue Endocrinology and Nutrition, PLLC",parkavendo.com,info@parkavendo.com,info@parkavendo.com,yes,ok,https://parkavendo.com,medspa,tirzepatide,3
Parsley Health,parsleyhealth.com,care@parsleyhealth.com,enrollment@parsleyhealth.com; care@parsleyhealth.com; press@parsleyhealth.com; nyc@parsleyhealth.com; la@parsleyhealth.com; u003eenrollment@parsleyhealth.com; u003ecare@parsleyhealth.com; u003epress@parsleyhealth.com,yes,ok,https://parsleyhealth.com,medspa,GLP-1 weight loss peptides,2
Patients Medical,patientsmedical.com,info@patientsmedical.com,info@patientsmedical.com,yes,ok,https://patientsmedical.com,medspa,glutathione,4
Pazona MD,pazonamd.com,hello@pazonamd.com,hello@pazonamd.com,yes,ok,https://pazonamd.com,medspa,"semaglutide, tirzepatide",9
"Pellé Medical Spa, Manchester",pellemedicalspa.com,info@pellemedicalspa.com,info@pellemedicalspa.com,yes,ok,https://pellemedicalspa.com,medspa,GLP-1 weight loss peptides,5
PlushCare HQ,plushcare.com,info@plushcare.com,info@plushcare.com; press@plushcare.com; partnerships@plushcare.com; u003einfo@plushcare.com; u003epress@plushcare.com; u003epartnerships@plushcare.com,yes,ok,https://plushcare.com,medspa,"semaglutide, tirzepatide, liraglutide",11
Precision Health Alaska,precisionhealthalaska.com,office@precisionhealthalaska.com,office@precisionhealthalaska.com,yes,ok,https://precisionhealthalaska.com,medspa,"semaglutide, tirzepatide, tb-500, sermorelin, pt-141",9
"Precision MD Wellness and Weight Loss, Decatur",precisionmdwellness.com,info@precisionmdwellness.com,info@precisionmdwellness.com,yes,ok,https://precisionmdwellness.com,medspa,"semaglutide, tirzepatide",14
Primary Care 2 U,primarycare2uclinic.com,primarycare2u.frontdesk@gmail.com,primarycare2u.frontdesk@gmail.com,yes,ok,https://primarycare2uclinic.com,medspa,"semaglutide, tirzepatide",9
Prime Health HRT Solutions,primehealthhrt.com,support@primehealthhrt.com,support@primehealthhrt.com,yes,ok,,medspa,"semaglutide, tirzepatide, liraglutide, nad+, ipamorelin, sermorelin",14
"ProHealth Solutions, Clearwater",prohealthsolutionsfl.com,info@prohealthsolutionsfl.com,info@prohealthsolutionsfl.com,yes,ok,https://prohealthsolutionsfl.com,medspa,"semaglutide, tirzepatide, nad+",8
ReGen &amp; Aesthetics Concierge of Texas,ra-tx.com,info@ra-tx.com,info@ra-tx.com,yes,ok,https://ra-tx.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+",16
"Rebuil-T Testosterone and Weight Loss, Georgetown",rbthealth.com,hellenn@rbthealth.com,hellenn@rbthealth.com,yes,ok,https://rbthealth.com,medspa,"semaglutide, nad+, sermorelin",9
Recess Rx,recessrx.com,hello@recessrx.com,hello@recessrx.com,yes,ok,https://recessrx.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, thymosin beta-4",36
"Recharged IV Hydration Clinic, Wilmington",rechargedivhc.com,info@rechargedivhc.com,info@rechargedivhc.com,yes,ok,https://rechargedivhc.com,medspa,"semaglutide, nad+",4
Recrea Health &amp; Wellness,recreahealth.com,info@recreahealth.com,info@recreahealth.com,yes,ok,https://recreahealth.com,medspa,"semaglutide, tirzepatide",11
Redwood Medical,redwood-medical.com,info@redwood-medical.com,info@redwood-medical.com,yes,ok,https://redwood-medical.com,medspa,semaglutide,6
"Reenaes Healthy Choices, Inc",reenaeshealthychoices.com,info@reenaeshealthychoices.com,info@reenaeshealthychoices.com,yes,ok,https://reenaeshealthychoices.com,medspa,"semaglutide, tirzepatide",4
Refyne Wellness and Aesthetics,refyneneb.com,info@refyneneb.com,info@refyneneb.com,yes,ok,https://refyneneb.com,medspa,"semaglutide, tirzepatide",5
RejuvaMed,rejuvamedny.com,info@rejuvamedny.com,info@rejuvamedny.com,yes,ok,https://rejuvamedny.com,medspa,"semaglutide, tirzepatide",10
"Rejuv Aesthetics and Wellness, Carlsbad",rejuvcryo.com,rejuvcryo@gmail.com,rejuvcryo@gmail.com,yes,ok,https://rejuvcryo.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, thymosin alpha-1, nad+",27
RejuvLV Wellness &amp; Aesthetics,rejuvlv.com,info@rejuvlv.com,info@rejuvlv.com,yes,ok,https://rejuvlv.com,medspa,"nad+, glutathione",5
Remedy 605,remedy605.com,contact@remedy605.com,remedy605@outlook.com; contact@remedy605.com,yes,ok,https://remedy605.com/contact,medspa,"semaglutide, tirzepatide",6
"Revenge MD, Henderson",revengemd.com,vegas@revengemd.com,renoglowmd10605@gmail.com; vegas@revengemd.com; reno@revengemd.com,yes,ok,https://revengemd.com,medspa,semaglutide,10
Revival Midland,revivalmidland.com,admin@revivalmidland.com,admin@revivalmidland.com,yes,ok,https://revivalmidland.com,medspa,GLP-1 weight loss peptides,5
"Revive IV and Wellness, Billings",reviveivandwellness.com,hello@reviveivandwellness.com,hello@reviveivandwellness.com,yes,ok,https://reviveivandwellness.com,medspa,"nad+, glutathione",4
"Revive Drip Lounge, Laredo",reviveloungelaredo.com,revivedriplounge@gmail.com,revivedriplounge@gmail.com,yes,ok,https://reviveloungelaredo.com,medspa,semaglutide,4
Revivify Medical Spa PLLC,revivifymedicalspa.com,hello@revivifymedicalspa.com,hello@revivifymedicalspa.com,yes,ok,https://revivifymedicalspa.com,medspa,"semaglutide, tirzepatide",7
"Revolution Health, Henderson",revolutionhealthlv.com,revolutionhealthlv@gmail.com,revolutionhealthlv@gmail.com,yes,ok,https://revolutionhealthlv.com,medspa,"semaglutide, tirzepatide",12
RISE Healthcare Reimagined,risehealthaz.com,info@risehealthaz.com,info@risehealthaz.com,yes,ok,https://risehealthaz.com,medspa,"semaglutide, tirzepatide",10
Sacramento Center for Health &amp; Healing,sachealthandhealing.com,sachealthandhealing@gmail.com,sachealthandhealing@gmail.com,yes,ok,https://sachealthandhealing.com,medspa,,1
Sahara West Urgent and Primary Care,saharawesturgentcare.com,info@saharawesturgentcare.com,isaharawestsubs@gmail.com; info@saharawesturgentcare.com,yes,ok,https://saharawesturgentcare.com,medspa,GLP-1 weight loss peptides,3
"Salt Aesthetics Bar, Wilmington",saltaestheticsbar.com,hello@saltaestheticsbar.com,hello@saltaestheticsbar.com,yes,ok,https://saltaestheticsbar.com,medspa,semaglutide,8
Sana Vida Wellness Center,sanavidawellness.com,john@sanavidawellness.com,john@sanavidawellness.com,yes,ok,https://sanavidawellness.com,medspa,"semaglutide, tirzepatide, ipamorelin, sermorelin, cjc-1295, ghrp-2",13
"Schrock Medical Clinic, Lincoln",schrockmedical.com,kelseys@schrockmedical.com,kelseys@schrockmedical.com,yes,ok,https://schrockmedical.com,medspa,,1
"Scottsdale Weight Loss Center, Chandler",scottsdaleweightloss.com,info@scottsdaleweightloss.com,info@scottsdaleweightloss.com,yes,ok,https://scottsdaleweightloss.com,medspa,"semaglutide, tirzepatide",8
SeeFit Wellness,seefitwellness.com,info@seefitwellness.com,info@seefitwellness.com,yes,ok,https://seefitwellness.com,medspa,"semaglutide, tirzepatide",6
Semaglutide Online,semaglutide-online.com,info@semaglutide-online.com,info@semaglutide-online.com,yes,ok,https://semaglutide-online.com,medspa,"semaglutide, tirzepatide",11
Sinfully Beautiful,sinfully-beautiful.com,kerstin@sinfully-beautiful.com,kerstin@sinfully-beautiful.com,yes,ok,https://sinfully-beautiful.com,medspa,semaglutide,3
Skin Bar Austin,skinbartexas.com,info@skinbartexas.com,info@skinbartexas.com,yes,ok,https://skinbartexas.com,medspa,glutathione,8
Skin Glow Dermatology,skinglowdermatology.com,reception@skinglowdermatology.com,reception@skinglowdermatology.com,yes,ok,https://skinglowdermatology.com,medspa,"semaglutide, tirzepatide",11
Skin Loft,skinloft.com,inquiry@skinloft.com,inquiry@skinloft.com; booking@skinloft.com,yes,ok,https://skinloft.com,medspa,"semaglutide, tirzepatide",5
"Skinspirations, Clearwater",skinspirations.com,info@skinspirations.com,info@skinspirations.com,yes,ok,https://skinspirations.com/services,medspa,semaglutide,6
Skin Spirit Medical Aesthetics (Downtown),skinspirit.com,annapolis@skinspirit.com,annapolis@skinspirit.com; buckhead@skinspirit.com; dunwoody@skinspirit.com; austin@skinspirit.com; northaustin@skinspirit.com; westlakehills@skinspirit.com; bellevuesquare@skinspirit.com; beverlyhills@skinspirit.com,yes,ok,https://skinspirit.com,medspa,,1
"The Body Shoppe, Temecula",socalbodyshoppe.com,info@socalbodyshoppe.com,rick@socalbodyshoppe.com; info@socalbodyshoppe.com,yes,ok,https://socalbodyshoppe.com,medspa,GLP-1 weight loss peptides,6
"Semaglutide, Tirzepatide &amp; Phentermine Weight Loss",soleabrickellspa.com,info@soleabrickellspa.com,info@soleabrickellspa.com,yes,ok,https://soleabrickellspa.com,medspa,"semaglutide, tirzepatide, nad+",13
Sophia Skin Clinic,sophiaskinclinic.glossgenius.com,sophia@sophiaskinclinic.com,sophia@sophiaskinclinic.com,yes,ok,https://sophiaskinclinic.glossgenius.com,medspa,"semaglutide, tirzepatide",4
Sound Medical Weight Loss &amp; Aesthetics,soundmedicalweightloss.com,admin@soundmedicalweightloss.com,admin@soundmedicalweightloss.com,yes,ok,https://soundmedicalweightloss.com,medspa,"semaglutide, tirzepatide, liraglutide",12
Spark Health,sparkhealth.com,spark@sparkhealth.com,spark@sparkhealth.com,yes,ok,https://sparkhealth.com,medspa,"semaglutide, tirzepatide, glutathione",12
"St Pete Rejuvenate, St. Petersburg",stpeterejuvenate.com,wellness@stpeterejuvenate.com,wellness@stpeterejuvenate.com,yes,ok,https://stpeterejuvenate.com,medspa,semaglutide,4
Stronghold Health,stronghold-health.com,strongholdhealthclinic@gmail.com,strongholdhealthclinic@gmail.com,yes,ok,https://stronghold-health.com,medspa,,1
"Sun Valley Weight Management Clinic, Chandler",sunvalleywmc.com,sunvalleywmc@gmail.com,sunvalleywmc@gmail.com,yes,ok,https://sunvalleywmc.com,medspa,GLP-1 weight loss peptides,3
Transformations Center for Weight Loss (TCWL),tcwlmd.com,tweightlossinfo@gmail.com,tweightlossinfo@gmail.com,yes,ok,https://tcwlmd.com,medspa,"liraglutide, semaglutide, tirzepatide",10
Tennessee Men&#039;s Clinic,tennesseemensclinic.com,info@tennesseemensclinic.com,info@tennesseemensclinic.com,yes,ok,https://tennesseemensclinic.com,medspa,GLP-1 weight loss peptides,5
"Jab Lab, Murrieta",the-jab-lab.com,info@the-jab-lab.com,info@the-jab-lab.com,yes,ok,https://the-jab-lab.com,medspa,"tirzepatide, retatrutide, glutathione, semaglutide",9
The Bar Aesthetics &amp; Wellness,thebarmobile.net,dr.ellievale-saquieres@thebarmobile.net,thebarmobileivhydration@gmail.com; dr.ellievale-saquieres@thebarmobile.net; ellievale-saquieres@thebarmobile.net,yes,ok,https://thebarmobile.net,medspa,"semaglutide, tirzepatide, nad+, glutathione",15
"Dr. Don D. Fisher, DO",thebestprogram.net,info@thebestprogram.net,info@thebestprogram.net,yes,ok,https://thebestprogram.net/contact,medspa,"bpc-157, tb-500, thymosin beta-4, sermorelin, tesamorelin, cjc-1295",13
The Bodie Co,thebodie.co,contact@thebodie.co,contact@thebodie.co,yes,ok,https://thebodie.co,medspa,"bpc-157, tb-500, ipamorelin, sermorelin, cjc-1295",7
"The Connexus Clinic, Mobile",theconnexusclinic.com,blake@theconnexusclinic.com,blake@theconnexusclinic.com,yes,ok,https://theconnexusclinic.com,medspa,"semaglutide, tirzepatide",4
"The LAB Aesthetics &#038; Wellness, Spokane",thelabaw.com,info@thelabaw.com,info@thelabaw.com,yes,ok,https://thelabaw.com,medspa,semaglutide,3
The Look Med Spa,thelookmedspalv.com,info@thelookmedspalv.com,thelookmedspa@gmail.com; info@thelookmedspalv.com,yes,ok,https://thelookmedspalv.com,medspa,,1
The Practice,thepractice.co,info@thepractice.co,info@thepractice.co,yes,ok,https://thepractice.co,medspa,tirzepatide,4
The Remedy Room,theremedyroom.com,hello@theremedyroom.com,hello@theremedyroom.com; marketing@theremedyroom.com,yes,ok,https://theremedyroom.com,medspa,nad+,3
ThinfastMD,thinfastmd.com,info@thinfastmd.com,info@thinfastmd.com,yes,ok,https://thinfastmd.com,medspa,"semaglutide, tirzepatide",13
Total Body Aesthetics,totalbodyaesthetics.com,info@totalbodyaesthetics.com,info@totalbodyaesthetics.com,yes,ok,https://totalbodyaesthetics.com,medspa,"semaglutide, tirzepatide, nad+",16
"Total Medical &#038; Wellness, Glendale",totalmedicalaz.com,contact@totalmedicalaz.com,contact@totalmedicalaz.com,yes,ok,https://totalmedicalaz.com,medspa,"semaglutide, tirzepatide",11
"Total Vitality Medical Group, St. Petersburg",totalvitalitymedical.com,info@totalvitalitymedical.com,info@totalvitalitymedical.com; records@totalvitalitymedical.com,yes,ok,https://totalvitalitymedical.com,medspa,,2
Tirzepatide Weight Loss,trimtexan.com,thetrimtexan@gmail.com,thetrimtexan@gmail.com; %20thetrimtexan@gmail.com; toolsdevbdcalling@gmail.com,yes,ok,https://trimtexan.com,medspa,"semaglutide, tirzepatide",11
"True Test HRT, Oxnard",truetesthrt.com,info@truetesthrt.com,info@truetesthrt.com,yes,ok,https://truetesthrt.com,medspa,"semaglutide, nad+, glutathione",11
True Vitality MD,truevitalitymd.com,ccrispmd@truevitalitymd.com,ccrispmd@truevitalitymd.com,yes,ok,https://truevitalitymd.com,medspa,,1
TruForm Longevity Center,truformlongevity.com,info@truformlongevity.com,info@truformlongevity.com,yes,ok,https://truformlongevity.com,medspa,GLP-1 weight loss peptides,8
"Tutera Medical, Chandler",tuteramedical.com,info@tuteramedical.com,info@tuteramedical.com,yes,ok,https://tuteramedical.com,medspa,nad+,3
"Uniquely Fit Medical Weight Loss &#038; Wellness Center, Chula Vista",uniquelyfitmedicalweightloss.com,uniquelyfitmedicalweightloss@gmail.com,uniquelyfitmedicalweightloss@gmail.com,yes,ok,https://uniquelyfitmedicalweightloss.com,medspa,GLP-1 weight loss peptides,2
Unscripted Functional Aesthetic Medicine,unscriptedmedicine.com,info@unscriptedmedicine.com,info@unscriptedmedicine.com,yes,ok,https://unscriptedmedicine.com,medspa,"semaglutide, tirzepatide, glutathione",9
Middlebelt Medical Center / virtual weight management,virtualweightmanagement.com,office@virtualweightmanagement.com,office@virtualweightmanagement.com,yes,ok,https://virtualweightmanagement.com,medspa,GLP-1 weight loss peptides,4
Vital4men,vital4men.com,info@vital4men.com,info@vital4men.com,yes,ok,https://vital4men.com,medspa,"semaglutide, sermorelin",6
Vitality Health Group,vitalityhealthgroup.com,info@vitalityhealthgroup.com,booking@vitalityhealthgroup.com; info@vitalityhealthgroup.com,yes,ok,https://vitalityhealthgroup.com,medspa,"semaglutide, tirzepatide",9
"Vitalize Health, LLC",vitalizehealthne.com,info@vitalizehealthne.com,info@vitalizehealthne.com,yes,ok,https://vitalizehealthne.com,medspa,,4
"Vitalize Medical &#038; Aesthetics, Rochester",vitalizemedical.com,info@vitalizemedical.com,info@vitalizemedical.com,yes,ok,https://vitalizemedical.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, ipamorelin",24
VITAstir®,vitastir.com,info@vitastir.com,info@vitastir.com,yes,ok,https://vitastir.com,medspa,"semaglutide, tirzepatide, liraglutide, exenatide, nad+, glutathione",21
Vivara Med Spa &amp; Clinic,vivaraclinic.com,info@vivaraclinic.com,info@vivaraclinic.com,yes,ok,https://vivaraclinic.com,medspa,GLP-1 weight loss peptides,4
Viva Wellness,vivawellness.com,patientcare@vivawellness.com,patientcare@vivawellness.com,yes,ok,https://vivawellness.com,medspa,"semaglutide, tirzepatide, retatrutide, ipamorelin",16
"Vivid IV Health, Grand Rapids",vividivhealth.com,admin@vividivhealth.com,admin@vividivhealth.com,yes,ok,https://vividivhealth.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, nad+, ipamorelin",19
Semaglutide Weight Loss Shot,vvitarx.com,support@vvitarx.com,support@vvitarx.com; vincerelavita@gmail.com,yes,ok,https://vvitarx.com,medspa,"semaglutide, tirzepatide",13
"Waters Edge Med Clinic and Spa, St. Petersburg",watersedgemedicalclinic.com,admin@watersedgemedicalclinic.com,admin@watersedgemedicalclinic.com; drvida@watersedgemedicalclinic.com,yes,ok,https://watersedgemedicalclinic.com,medspa,nad+,5
"La Bella Vita Health and Wellness, Westminster",weightlosswestminster.com,labellavita8418@gmail.com,labellavita8418@gmail.com,yes,ok,https://weightlosswestminster.com,medspa,"semaglutide, tirzepatide, retatrutide",5
WellForm MD,wellformmd.com,reach@wellformmd.com,reach@wellformmd.com,yes,ok,https://wellformmd.com,medspa,"semaglutide, tirzepatide, retatrutide",8
Well Medical Arts,wellmedicalarts.com,info@wellmedicalarts.com.com,info@wellmedicalarts.com.com; info@wellmedicalarts.com,yes,ok,https://wellmedicalarts.com,medspa,"semaglutide, tirzepatide",3
"Wellness Diagnostics &#038; Medispa, Temecula",wellnessdiagnosticsmedispa.com,wellnessdiagnosticsmedspa@gmail.com,wellnessdiagnosticsmedspa@gmail.com,yes,ok,https://wellnessdiagnosticsmedispa.com,medspa,semaglutide,3
Westlake Aesthetics &amp; Wellness,westlakeaestheticswellness.com,info@westlakeaestheticswellness.com,info@westlakeaestheticswellness.com,yes,ok,https://westlakeaestheticswellness.com,medspa,"nad+, glutathione",7
"White Lotus Aesthetics &#038; Wellness, Gresham",whitelotusmedaesthetics.com,whitelotusmedicalaesthetics@gmail.com,whitelotusmedicalaesthetics@gmail.com,yes,ok,https://whitelotusmedaesthetics.com,medspa,GLP-1 weight loss peptides,5
Dr. Mantor&#39;s Wrinkle and Weight Solutions,wrinkleandweight.com,drginamantor@gmail.com,drginamantor@gmail.com,yes,ok,https://wrinkleandweight.com,medspa,"semaglutide, tirzepatide, liraglutide, glutathione",13
ZYP Medical,zypmed.com,info@zypmed.com,info@zypmed.com,yes,ok,https://zypmed.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, nad+, ipamorelin",19
"1513 Wellness &#038; Weight Loss, Columbus",1513wellness.com,,,,no_email,,vendor,,0
1Stop Clinic,1stopclinic.com,,,yes,no_email,https://1stopclinic.com,medspa,semaglutide,7
4Ever Young Med Spa &amp; Wellness Center,4everyoungantiaging.com,,,yes,no_email,https://4everyoungantiaging.com,medspa,"semaglutide, tirzepatide",7
"Abrams Aesthetics &#038; Hair Restoration, Henderson",abramsaesthetics.com,info@abramsaesthetics.com,info@abramsaesthetics.com,,no_us_signal,https://abramsaesthetics.com,medspa,nad+,2
Activation Clinic,activationclinic.com,,,yes,no_email,https://activationclinic.com,medspa,"thymosin beta-4, sermorelin",4
Advanced Aesthetics The Med Spa (Rainbow),advancedaestheticslv.com,,,yes,no_email,https://advancedaestheticslv.com,medspa,semaglutide,4
"Advanced Image Med Spa, Glendale",advancedimagemedspa.com,,,yes,no_email,https://advancedimagemedspa.com,medspa,,3
"Advanced Laser and Skin Tacoma, Tacoma",advancedlaserandskin.com,,,yes,no_email,https://advancedlaserandskin.com/contact-us,medspa,GLP-1 weight loss peptides,3
"Advanced Medical Weight Loss and Wellness Center, Henderson",advancedmedicallv.com,,,,no_email,,vendor,,0
"Aesthetica Montgomery, Montgomery",aestheticamontgomery.com,,,yes,no_email,https://aestheticamontgomery.com,medspa,semaglutide,6
Aesthetic Revolution Las Vegas,aestheticrevolutionlv.com,,,yes,no_email,https://aestheticrevolutionlv.com,medspa,,2
"Aesthetics &#038; Weightloss, Mobile",aestheticsandweightloss.com,,,yes,no_email,https://aestheticsandweightloss.com/contact,medspa,GLP-1 weight loss peptides,2
"Aesthetics Med Spa, Lansing",aestheticslansing.com,,,yes,no_email,https://aestheticslansing.com,medspa,GLP-1 weight loss peptides,2
Aesthetic Solutions NY,aestheticsolutionsny.com,,,yes,no_email,https://aestheticsolutionsny.com,medspa,"semaglutide, tirzepatide, glutathione",5
Ageless Men&#039;s Health (Southwest),agelessmenshealth.com,,,,unreachable,,,,
Ageless Solutions Nashville,agelesssolutionsnashville.com,,,yes,no_email,https://agelesssolutionsnashville.com,medspa,GLP-1 weight loss peptides,3
Ameduri Health Services,ahslasvegas.com,info@ahslasvegas.com,info@ahslasvegas.com,yes,no_peptides,https://ahslasvegas.com,medspa,,0
"Alabama One Weight Loss Clinic, Mobile",alabama1weightloss.com,,,yes,no_email,https://alabama1weightloss.com,medspa,,0
"Alchemy Aesthetics &#038; Wellness, Spokane",alchemyspokane.com,,,,unreachable,,,,
Alda Medical Weight Loss Group,aldamedicalgroup.com,,,yes,no_email,https://aldamedicalgroup.com,medspa,"semaglutide, tirzepatide",6
Aligned Health,alignedhealthedina.com,,,,unreachable,,,,
"AL•IV•E Hydration Injections, Rochester",alive-hydration.com,,,,unreachable,,,,
"All-American Weight Loss and Wellness, Fayetteville",allamericanweightloss.com,,,yes,no_email,https://allamericanweightloss.com,medspa,GLP-1 weight loss peptides,6
Total Nutrition Billings &amp; weight loss,allstar-nutrition.com,,,yes,no_email,https://allstar-nutrition.com,vendor,,0
Allure Esthetic,allureesthetic.com,,,yes,no_email,https://allureesthetic.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin, glutathione",11
"Allure Laser &#038; Day Spa, Round Rock",allurelaserdayspa.com,,,yes,no_email,https://allurelaserdayspa.com,medspa,semaglutide,1
Alma Rx Clinic,almarxclinic.com,info@almarxclinic.com,info@almarxclinic.com,,no_us_signal,https://almarxclinic.com,medspa,GLP-1 weight loss peptides,6
AlphaGenics TRT &amp; Weight Loss,alphagenicshealth.com,,,,no_email,,vendor,,0
"Altaire Clinic, Fargo",altaireclinic.com,,,,no_email,,vendor,,0
"Alabama Surgical Associates, Huntsville",alweightlosscenter.com,,,yes,no_email,https://alweightlosscenter.com,medspa,GLP-1 weight loss peptides,2
"Creek Stone Integrated Medical &#038; Spa, Amarillo",amarillochiropractor.com,,,yes,no_email,https://amarillochiropractor.com,medspa,"nad+, glutathione",7
