vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
"Revive MD, Wellness & Rejuvenation",revivemdco.com,info@revivemdco.com,info@revivemdco.com,yes,ok,https://revivemdco.com,medspa,"semaglutide, tirzepatide, mots-c",13
"IV Therapy in Franklin, TN",rewindmedicalsolutions.com,rewindmedicalsolutions@gmail.com,rewindmedicalsolutions@gmail.com,yes,ok,https://rewindmedicalsolutions.com,medspa,GLP-1 weight loss peptides,6
Riverside Spine & Physical Medicine BHRT Reviews & Pricing,riversidespineandphysmed.com,riversidespinephysmed@gmail.com,riversidespinephysmed@gmail.com,yes,ok,https://riversidespineandphysmed.com,medspa,GLP-1 weight loss peptides,6
Routine Health & Hormone,routinehealth.com,hello@routinehealth.com,hello@routinehealth.com,yes,ok,https://routinehealth.com,medspa,GLP-1 weight loss peptides,7
Rural Revival Medical Spa,rural-revival.com,info@rural-revival.com,info@ruralrevival.com; info@rural-revival.com,yes,ok,https://rural-revival.com,medspa,"semaglutide, tirzepatide",6
Salt and Stone Wellness,saltandstonewellnessslc.com,hello@saltandstonewellnessslc.com,hello@saltandstonewellnessslc.com,yes,ok,https://saltandstonewellnessslc.com,medspa,glutathione,3
SaltMD Wellness,saltmdwellness.com,lead@saltmdwellness.com,lead@saltmdwellness.com,yes,ok,https://saltmdwellness.com,vendor,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",9
Selah Aesthetics and Wellness,selahaw.com,info@selahaw.com,info@selahaw.com,yes,ok,https://selahaw.com,medspa,GLP-1 weight loss peptides,5
"Sesame Care, Healthcare Marketplace",sesamecare.com,support@sesamecare.com,support@sesamecare.com,yes,ok,https://sesamecare.com,medspa,"semaglutide, tirzepatide, liraglutide",13
"Signature Wellness, BHRT & Integrative",signaturewellness.org,questions@signaturewellness.org,questions@signaturewellness.org,yes,ok,https://signaturewellness.org,medspa,,2
Simple IV,simpleiv.com,info@simpleiv.com,info@simpleiv.com,yes,ok,https://simpleiv.com,medspa,glutathione,3
Skin City Lab,skincitylab.com,info@skincitylab.com,info@skincitylab.com; skincitylab@gmail.com,yes,ok,https://skincitylab.com,medspa,"nad+, glutathione",2
EMperfected Beauty,skinrnstxk.com,skinrnstxk@gmail.com,skinrnstxk@gmail.com,yes,ok,https://skinrnstxk.com,medspa,semaglutide,2
SkinSpirit Reviews & Pricing,skinspirit.com,annapolis@skinspirit.com,annapolis@skinspirit.com; buckhead@skinspirit.com; dunwoody@skinspirit.com; austin@skinspirit.com; northaustin@skinspirit.com; westlakehills@skinspirit.com; bellevuesquare@skinspirit.com; beverlyhills@skinspirit.com,yes,ok,https://skinspirit.com,medspa,,1
"SlimNow MD, LLC",slimnowmd.net,doctor@slimnowmd.com,doctor@slimnowmd.com,yes,ok,https://slimnowmd.net,medspa,"semaglutide, tirzepatide",15
Sophrosyne Health & Wellness,sophrosyneaesthetics.com,msingletonnp@sophrosyneaesthetics.com,msingletonnp@sophrosyneaesthetics.com,yes,ok,https://sophrosyneaesthetics.com,medspa,"semaglutide, tirzepatide, glutathione",8
Soul Alchemy IV Hydration and Wellness,soulalchemyivhydrationandwellness.com,info@soulalchemyivhydrationandwellness.com,info@soulalchemyivhydrationandwellness.com,yes,ok,https://soulalchemyivhydrationandwellness.com,medspa,"nad+, glutathione",4
"Southern Skin City Medical Spa, Hormones & Wellness Reviews & Pricing",southernskincity.com,southernskincity@yahoo.com,southernskincity@yahoo.com,yes,ok,https://southernskincity.com,medspa,,4
"Saint Louis Medical Weight Loss, LLC",stlmwl.com,stlouismwl@gmail.com,stlouismwl@gmail.com,yes,ok,https://stlmwl.com,medspa,"semaglutide, tirzepatide",7
"Synergy Medical Center, BHRT & Integrative",synergymedicalcenter.com,info@synergymedicalcenter.com,info@synergymedicalcenter.com,yes,ok,https://synergymedicalcenter.com,medspa,,1
TF Med Spa,tfmedspa.com,infotfmedspa@gmail.com,infotfmedspa@gmail.com,yes,ok,https://tfmedspa.com,medspa,,2
The Higher Care Clinic,thc2.com,appointments@thc2.com,appointments@thc2.com,yes,ok,https://thc2.com,medspa,,1
The Apothecary Bio-Identical Hormone Reviews & Pricing,theapathecary.com,theapathecary@gmail.com,theapathecary@gmail.com,yes,ok,https://theapathecary.com,medspa,,1
The Bar Aesthetics & Wellness,thebeautybarqc.com,info@thebeautybarqc.com,info@thebeautybarqc.com,yes,ok,https://thebeautybarqc.com,medspa,GLP-1 weight loss peptides,5
"The HRT Club, HRT Membership Service",thehrtclub.com,info@thehrtclub.com,info@thehrtclub.com; legal@thehrtclub.com,yes,ok,https://thehrtclub.com,medspa,,2
The Look Med Spa,thelookmedspalv.com,info@thelookmedspalv.com,thelookmedspa@gmail.com; info@thelookmedspalv.com,yes,ok,https://thelookmedspalv.com/contact-us/,medspa,,1
The One Spa Chicago,theonespachicago.com,info@theonespachicago.com,info@theonespachicago.com,yes,ok,https://theonespachicago.com,medspa,nad+,4
"The Riegel Center, Board Certified OB/GYN",theriegelcenter.com,info@theriegelcenter.com,info@theriegelcenter.com,yes,ok,https://theriegelcenter.com,medspa,,4
The Skin Company Med Spa Reviews & Pricing,theskincompanyok.com,millionjanet@yahoo.com,millionjanet@yahoo.com,yes,ok,https://theskincompanyok.com,medspa,,1
The Standard Med Spa Reviews & Pricing,thestandardmedspacle.com,hello@thestandardmedspacle.com,hello@thestandardmedspacle.com,yes,ok,https://thestandardmedspacle.com,medspa,"nad+, glutathione",4
Thrive Family and Aesthetics,thrivefortsmith.com,thrive@thrivefortsmith.com,thrive@thrivefortsmith.com,yes,ok,https://thrivefortsmith.com,medspa,,1
"Tier1 Health & Wellness, Hormone Optimization",tier1hw.com,podcast@tier1hw.com,podcast@tier1hw.com; wellness@tier1hw.com,yes,ok,https://tier1hw.com,medspa,,6
TLC Family Wellness,tlcfamilywellness.com,admin@tlcfamilywellness.com,admin@tlcfamilywellness.com,yes,ok,https://tlcfamilywellness.com,medspa,,2
Tonka IV,tonkaiv.com,info@tonkaiv.com,tonkaivtherapy@gmail.com; info@tonkaiv.com,yes,ok,https://tonkaiv.com,medspa,,1
Top Deck Medical Aesthetics and Wellness,topdeckmt.com,topdeckmontana@gmail.com,topdeckmontana@gmail.com,yes,ok,https://topdeckmt.com,medspa,,2
Total Health Pros Reviews & Pricing,totalhealthpros.com,chiromedpt@gmail.com,chiromedpt@gmail.com,yes,ok,https://totalhealthpros.com,vendor,,2
Touch of Beauty Medi spa In Bellevue,touchofbeautymedispa.com,info@touchofbeautymedispa.com,katie.conley@touchofbeautymedispa.com; info@touchofbeautymedispa.com,yes,ok,https://touchofbeautymedispa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",8
Trés Jolie Medical Spa,tresjoliemedispa.com,info@tresjoliemedispa.com,info@tresjoliemedispa.com,yes,ok,https://tresjoliemedispa.com,medspa,"semaglutide, tirzepatide",4
"Trinity Health Montana, Individualized HRT",trinityhealthmt.com,info@trinityhealthmt.com,info@trinityhealthmt.com,yes,ok,https://trinityhealthmt.com,medspa,,3
TrueBALANCE Weight & Hormone Clinic Reviews & Pricing,truebalancewhc.com,smaazam@truebalancewhc.com,smaazam@truebalancewhc.com,yes,ok,https://truebalancewhc.com,medspa,"semaglutide, tirzepatide, cagrilintide, bpc-157, tb-500, ipamorelin",26
Vibrant Med Spa,vibrantnwa.com,bevibrant@vibrantnwa.com,bevibrant@vibrantnwa.com,yes,ok,https://vibrantnwa.com,medspa,,1
VIP AESTHETICS AND MEN'S HEALTH BY VIP MEDICAL,vipaestheticsla.com,info@vipaestheticsla.com,info@vipaestheticsla.com,yes,ok,https://vipaestheticsla.com,medspa,semaglutide,5
"Visana Health, Whole-Person Women's Health",visanahealth.com,contact@visanahealth.com,contact@visanahealth.com; care@visanahealth.com; marketing@visanahealth.com; sales@visanahealth.com,yes,ok,https://visanahealth.com,medspa,,2
Vitality IV Drip,vitalityivdrip.com,info@vitalityivdrip.com,info@vitalityivdrip.com,yes,ok,https://vitalityivdrip.com,medspa,"nad+, glutathione",9
VitaSuite IV and Ketamine Therapy,vitasuiteiv.com,info@vitasuiteiv.com,info@vitasuiteiv.com,yes,ok,https://vitasuiteiv.com,medspa,"nad+, glutathione",3
"IV Therapy in Cranford & Clifton, NJ",vivahealthgrp.com,alexander930@gmail.com,alexander930@gmail.com,yes,ok,https://vivahealthgrp.com,medspa,,2
Viva Lux MedSpa,vlmedspa.com,vivaluxmedspa@gmail.com,vivaluxmedspa@gmail.com,yes,ok,https://vlmedspa.com,medspa,GLP-1 weight loss peptides,2
Wellness & Beyond Medispa,wellnessbeyondmedispa.com,beautiful@wellnessbeyondmedispa.com,beautiful@wellnessbeyondmedispa.com,yes,ok,https://wellnessbeyondmedispa.com,medspa,"semaglutide, tirzepatide, nad+",9
Wellness Vitalized -TRT- Weight Loss,wellnessvitalized.com,info@wellnessvitalized.com,info@wellnessvitalized.com,yes,ok,https://wellnessvitalized.com,medspa,semaglutide,7
"Women's Health Arizona, OB/GYN",womenshealthaz.com,info@womenshealthaz.com,info@womenshealthaz.com,yes,ok,https://womenshealthaz.com,medspa,,1
Wycoff Wellness Reviews & Pricing,wycoffwellness.com,cwycoff@wycoffwellness.com,cwycoff@wycoffwellness.com,yes,ok,https://wycoffwellness.com,medspa,"nad+, glutathione",3
Vital Flow Hydration & Wellness Charleston,020684edbbf5c630ea89-665e6c47c7d8a33155a2da66825008eb.ssl.cf2.rackcdn.com,,,,unreachable,,,,
4 Elements Wellness Center,4elementswellnesscenter.com,,,,no_email,,vendor,,0
4Ever Young Med Spa & Wellness Center,4everyoungantiaging.com,,,yes,no_email,https://4everyoungantiaging.com,medspa,"semaglutide, tirzepatide",7
5 Star Medical Spa,5starmedicalinc.com,,,,no_email,,vendor,,0
918 IV,918iv.com,,,,no_email,,vendor,,0
AB Hormone,abhormonetherapy.com,,,,no_email,,vendor,kpv,1
"Advanced Wellness and Weight Loss, Hormone Pellet Therapy",advancedwellnessandrejuvenation.com,,,,no_email,,vendor,,0
"Advanced Women's Care Pittsburgh, Menopause HRT",advancedwomenscareofpgh.com,,,yes,no_email,https://advancedwomenscareofpgh.com,medspa,GLP-1 weight loss peptides,2
Advanced Med Spa,advancemedfargo.com,,,,no_email,,vendor,,0
Aervita Integrative Medicine + Hyperbarics,aervita.practicebetter.io,,,,no_email,,vendor,,0
Aesthetica Clinique LLC Reviews & Pricing,aestheticaclinique.com,info@aestheticaclinique.com,info@aestheticaclinique.com,yes,no_peptides,https://aestheticaclinique.com,medspa,,0
Aesthetic Haven Health & Beauty,aesthetichaven22.com,aesthetichaven22@gmail.com,aesthetichaven22@gmail.com,,no_us_signal,https://aesthetichaven22.com,medspa,"semaglutide, tirzepatide",4
Affiniti Day Spa And Salon,affinitidayspaandsalon.com,affinitidayspaandsalon@gmail.com,affinitidayspaandsalon@gmail.com,yes,no_peptides,https://affinitidayspaandsalon.com,vendor,,0
Affinity Wellness 4 Life Reviews & Pricing,affinitywellness4life.com,,,yes,no_email,https://affinitywellness4life.com,medspa,"semaglutide, tirzepatide, kisspeptin",15
Afterglow Aesthetics,afterglow-aesthetic.square.site,afterglow.pnw@gmail.com,afterglow.pnw@gmail.com,,no_peptides,,vendor,,0
Agape Medical Spa & Weight Loss Center,agapemedical.com,,,yes,no_email,https://agapemedical.com,medspa,,0
Agape' Medical Spa,agapemedicalspachatt.com,agapemedspa1@gmail.com,agapemedspa1@gmail.com,yes,no_peptides,https://agapemedicalspachatt.com,medspa,,0
Agapex,agapex.com,,,yes,no_email,https://agapex.com,medspa,"semaglutide, tirzepatide, sermorelin, oxytocin",13
Age Better Miami (serves Miami Gardens) Reviews & Pricing,agebettermiami.com,,,,no_email,,vendor,,0
"Dr. Randolph's Ageless & Wellness, Bioidentical HRT Pioneer",agelessandwellness.com,,,yes,no_email,https://agelessandwellness.com,medspa,,0
"Ageless Arkansas, Bioidentical HRT Specialist",agelessarkansas.com,,,yes,no_email,https://agelessarkansas.com,medspa,"tirzepatide, bpc-157, ipamorelin, semaglutide",12
Ageless Men's Health,agelessmenshealth.com,,,,unreachable,,,,
"Ageless Women's Health, Women-Only HRT Clinics",agelesswomenshealth.com,,,,no_email,https://agelesswomenshealth.com,medspa,semaglutide,6
Age Management Optimal Wellness Center,agemanagementoptimalwellness.com,,,yes,no_email,https://agemanagementoptimalwellness.com,medspa,GLP-1 weight loss peptides,6
Age Well ATL,agewellatl.net,,,yes,no_email,https://agewellatl.net,medspa,"nad+, ipamorelin, tesamorelin, cjc-1295, melanotan ii, melanotan i",18
Aisthetikos MedSpa,aisthetikosbykjn.com,aisthetikos28@gmail.com,aisthetikos28@gmail.com,yes,no_peptides,https://aisthetikosbykjn.com,medspa,,0
Aletheia Integrative Medical,aletheia.md,,,yes,no_email,https://aletheia.md,medspa,,4
"Aligned Modern Health, Integrative BHRT",alignedmodernhealth.com,,,yes,no_email,https://alignedmodernhealth.com,medspa,,4
"Allara Health, Chronic Hormonal Conditions Telehealth",allarahealth.com,,,,no_email,https://allarahealth.com,medspa,,0
Allure Body Studio,allurebodystudio.com,allurebsmedspa@gmail.com,allurebsmedspa@gmail.com,yes,already known,https://allurebodystudio.com,medspa,"semaglutide, tirzepatide",5
Allure Medical Spa,allurewyo.com,,,,unreachable,,,,
Alora Wellness Spa Reviews & Pricing,alorawellnessspa.com,,,yes,no_email,https://alorawellnessspa.com,medspa,,0
"Alpine Wellness, HRT & BHRT",alpinewellnessnv.com,,,yes,no_email,https://alpinewellnessnv.com,medspa,GLP-1 weight loss peptides,3
"Altaire Clinic, Women's Hormone Therapy",altaireclinic.com,,,,no_email,,vendor,,0
Amara Rejuve Medical Spa And Laser Reviews & Pricing,amararejuve.com,amararejuve@gmail.com,amararejuve@gmail.com,,no_us_signal,https://amararejuve.com,medspa,GLP-1 weight loss peptides,2
Amethyst Wellness Reviews & Pricing,amethystwellness.com,,,yes,no_email,https://amethystwellness.com,medspa,"semaglutide, bpc-157, sermorelin, pt-141, glutathione",13
Amore Medical,amoremedicalspa.com,,,yes,no_email,https://amoremedicalspa.com,medspa,,3
Anderson Longevity Clinic,andersonlongevityclinic.com,,,,no_email,https://andersonlongevityclinic.com,medspa,"sermorelin, pt-141",5
"Anna Barbieri MD, Menopause Specialist",annabarbieri-md.com,hello@annabarbieri-md.com,hello@annabarbieri-md.com,yes,no_peptides,https://annabarbieri-md.com,medspa,,0
Great Hydration & Wellness,app.joinmoxie.com,,,,no_email,https://app.joinmoxie.com,vendor,,0
Aqua Medical Spa Reviews & Pricing,aquamedicalspa.com,,,yes,no_email,https://aquamedicalspa.com,medspa,,1
Boutique Med Spa,aquariusiv.com,,,yes,no_email,https://aquariusiv.com,medspa,"bpc-157, tb-500, nad+, ipamorelin, sermorelin, cjc-1295",19
Arena Care and Wellness Reviews & Pricing,arenacare.org,,,,no_email,https://arenacare.org,medspa,GLP-1 weight loss peptides,3
Armor Beauty Spa Reviews & Pricing,armorbeauty.com,,,yes,no_email,https://armorbeauty.com,medspa,,0
Artistry Medspa,artistrymedspa.co,,,,no_email,https://artistrymedspa.co,medspa,,0
LIVE Hydration Spa Sunset Hills,assets.locations.livehydrationspa.com,,,,unreachable,,,,
Clinic Lymphatique at Atlas Epigenetics,atlasepigenetics.com,,,,unreachable,,,,
Aura Aesthetics Studio Reviews & Pricing,auraaesthetics.net,,,yes,no_email,https://auraaesthetics.net,medspa,glutathione,1
Aura Bella Medical Spa,aurabellamedspa.com,,,,unreachable,,,,
Aura Medical Wellness,auramedicalwellness.com,auramedicalwellness@gmail.com,auramedicalwellness@gmail.com,yes,already known,https://auramedicalwellness.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",5
Aura spa,auraspa.net,,,,no_email,https://auraspa.net,medspa,nad+,3
Austin Aesthetic Atelier,austinaestheticatelier.com,hi@austinaestheticatelier.com,hi@austinaestheticatelier.com,yes,no_peptides,https://austinaestheticatelier.com,medspa,,0
Austin Ketamine Clinic,austinketamineclinic.com,admin@austinketamineclinic.com,admin@austinketamineclinic.com,yes,no_peptides,https://austinketamineclinic.com,medspa,,0
Austin Luxury Medspa,austinluxurymedspa.com,,,yes,no_email,https://austinluxurymedspa.com,medspa,"semaglutide, tirzepatide",4
Avera Home Infusion Pharmacy,avera.org,,,,unreachable,,,,
"The Avery Center, Women's Healthcare",averyobgyn.com,,,yes,no_email,https://averyobgyn.com,medspa,,0
AVIE! MedSpa and Laser Center,aviemedspa.com,,,,no_email,,vendor,,0
"IV Vitamin Therapy In Hammonton, NJ And And South Jersey",awaken-nj.com,,,yes,no_email,https://awaken-nj.com,medspa,,1
Arizona Prohealth,azprohealth.com,info@azprohealth.com,info@azprohealth.com,yes,no_peptides,https://azprohealth.com,medspa,,0
Badger State Hydrate & Badger Glow,badgerstatehydrate.com,badgerstatehydrate@gmail.com,badgerstatehydrate@gmail.com,yes,already known,https://badgerstatehydrate.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",15
"Balanced Body Health & Wellness, Certified BHRT",balancedbodymedical.com,,,,no_email,,vendor,,0
"Balanced Medical Solutions, Hormone Specialist",balancedmedicalsolutions.com,,,yes,no_email,https://balancedmedicalsolutions.com,medspa,"bpc-157, tb-500, thymosin beta-4, nad+, ipamorelin, sermorelin",30
"Balance Hormone Oklahoma, HRT Specialist",balancehormoneoklahoma.com,,,yes,no_email,https://balancehormoneoklahoma.com,medspa,sermorelin,4
"OptiHealth Institute Baltimore, Hormone Treatment",baltimoreantiaging.com,,,yes,no_email,https://baltimoreantiaging.com,medspa,semaglutide,8
Banner,bannerhealth.com,,,yes,no_email,https://bannerhealth.com,medspa,,0
Bare Medical Spa + Laser Center,barevt.com,,,yes,no_email,https://barevt.com,medspa,semaglutide,5
St. Pete Aesthetics & Med Spa Reviews & Pricing,baymedhair.com,,,yes,no_email,https://baymedhair.com,medspa,"semaglutide, tirzepatide, bpc-157, thymosin beta-4, nad+, ipamorelin",18
IV Therapy in Sandy Springs,bbsandysprings.com,,,yes,no_email,https://bbsandysprings.com,medspa,"semaglutide, tirzepatide, nad+",14
Beauties Med Spa,beautiesmedspa.com,medspa.beauties@gmail.com,medspa.beauties@gmail.com,,no_peptides,https://beautiesmedspa.com,medspa,,0
Beautiful Med Spa,beautifulmedspa.com,kristina@beautifulmedspa.com,kristina@beautifulmedspa.com,yes,no_peptides,https://beautifulmedspa.com,medspa,,0
Balanced Hormone & Weight Loss Telehealth Reviews & Pricing,bebalancedcenters.com,,,,no_email,,vendor,,0
BellaDerma,belladermaok.com,,,yes,no_email,https://belladermaok.com,medspa,GLP-1 weight loss peptides,6
Bella Donna Medispa,belladonnamedispa.com,,,yes,no_email,https://belladonnamedispa.com,medspa,,0
Bella Rose Medispa,bellarosemedispa.com,,,yes,no_email,https://bellarosemedispa.com,medspa,,1
Belliná Amé MedSpa,bellinaamemedspa.com,info@bellinaamemedspa.com,info@bellinaamemedspa.com,yes,no_peptides,https://bellinaamemedspa.com,medspa,,0
"Belmar Pharma Solutions, National BHRT Compounding Pharmacy",belmarpharmasolutions.com,,,yes,no_email,https://belmarpharmasolutions.com,medspa,oxytocin,4
Benessere Clinic,benesserewy.com,,,yes,no_email,https://benesserewy.com,medspa,GLP-1 weight loss peptides,5
BeSlimMD Weight Loss,beslimflorida.com,,,yes,no_email,https://beslimflorida.com,medspa,"semaglutide, tirzepatide, nad+",4
Bevara Med Spa,bevaramedspa.com,,,,no_email,,vendor,,0
Be Well Memory and Infusion,bewellmemoryandinfusion.com,info@bewellmemoryandinfusion.com,info@bewellmemoryandinfusion.com,yes,no_peptides,https://bewellmemoryandinfusion.com,medspa,,0
Birmingham ID & Infusion,bhminfusion.com,,,yes,no_email,https://bhminfusion.com,medspa,,0
Biltmore Restorative Medicine Sexual Wellness and Aesthetics,biltmorerestorativemedicine.com,,,yes,no_email,https://biltmorerestorativemedicine.com/contact-us,medspa,GLP-1 weight loss peptides,4
BioDesign Men's Clinic of Orlando,biodesignmen.com,,,yes,no_email,https://biodesignmen.com,medspa,GLP-1 weight loss peptides,5
Bioidentical Medical Solutions,bioidenticalmedicalsolutions.com,,,yes,no_email,https://bioidenticalmedicalsolutions.com,medspa,,3
"Matthew Stanizzi, MD- BioRestore NH",biorestorenh.com,,,,no_email,,vendor,,0
"BioTE Medical, Hormone Pellet Therapy Network",biote.com,,,yes,no_email,,vendor,,0
"Birmingham Menopause Clinic, Menopause Specialist",birminghammenopauseclinic.com,enquiries@birminghammenopauseclinic.com,enquiries@birminghammenopauseclinic.com,,no_us_signal,https://birminghammenopauseclinic.com,medspa,,2
Bliss Medical Spa,blissmedicalspaokc.com,,,yes,no_email,https://blissmedicalspaokc.com,medspa,,1
Blue Iris Day Spa & Salon,blueirisspa.com,blueirisspa@gmail.com,blueirisspa@gmail.com,yes,no_peptides,https://blueirisspa.com,medspa,,0
BLUE Med Center & Spa,bluemedcenter.com,,,yes,no_email,https://bluemedcenter.com,vendor,,0
BlueWater Wellness and Med Spa,bluewaterwellnesscenter.com,,,yes,no_email,https://bluewaterwellnesscenter.com,medspa,"bpc-157, nad+, sermorelin, glutathione",7
Body Anew Medical Spa Reviews & Pricing,bodyanewaesthetics.com,bodyanew@icloud.com,bodyanew@icloud.com,yes,no_peptides,https://bodyanewaesthetics.com,medspa,,0
BodylogicMD of Vermont,bodylogicmd.com,,,,no_email,https://bodylogicmd.com,vendor,,0
Body RX Anti-Aging Reviews & Pricing,bodyrxantiaging.com,,,,no_email,,vendor,,0
Aisla Aesthetics,book.prospyrmed.com,,,,unreachable,,,,
IV Boss Wellness,booking.hydreight.com,,,,no_email,,vendor,,0
Drip Alchemy NYC,booking.mangomint.com,,,,no_email,https://booking.mangomint.com,vendor,,0
Restore Hyper Wellness,booking.restore.com,,,,no_email,https://booking.restore.com,vendor,,0
Born Again Aesthetics Reviews & Pricing,bornagainaesthetics.glossgenius.com,bdegeorgepmtsn053@gmail.com,bdegeorgepmtsn053@gmail.com,yes,no_peptides,https://bornagainaesthetics.glossgenius.com,medspa,,0
Brazilian Wax Studio Reviews & Pricing,brazilianwaxstudio.com,,,,no_email,https://brazilianwaxstudio.com,vendor,,0
Brit Kelson Wellness Coaching,britkelson.com,,,,unreachable,,,,
Broken Arrow NAD+ Center,broken-arrow.nad-iv-therapy.com,,,,unreachable,,,,
Brookhaven MedSpa- Facial Aesthetics,brookhavenmedspa.com,,,,no_email,https://brookhavenmedspa.com,vendor,,0
IV Therapy in Brookline,brookline.dreamspamedical.com,appointments@dreamspamedical.com,appointments@dreamspamedical.com,yes,no_peptides,https://brookline.dreamspamedical.com,medspa,,0
Between the Lines Aesthetics PLLC,btlaestheticsnh.com,,,,no_email,https://btlaestheticsnh.com,medspa,,0
Monroe MedSpa Reviews & Pricing,buffalo.monroemedspa.com,,,yes,no_email,https://buffalo.monroemedspa.com,medspa,semaglutide,4
Calming Influence,calminfluence.com,,,yes,no_email,https://calminfluence.com,medspa,,0
Calm Aesthetics,calmnm.com,impallari@gmail.com,impallari@gmail.com; jonpinhorn.typedesign@gmail.com; amkryukov@gmail.com,yes,no_peptides,https://calmnm.com,medspa,,0
CaloSpa® Rejuvenation Center,calospa.com,,,yes,no_email,https://calospa.com,medspa,,0
IV Therapy in Canton,canton.dreamspamedical.com,appointments@dreamspamedical.com,appointments@dreamspamedical.com,yes,no_peptides,https://canton.dreamspamedical.com,medspa,,0
Preventive Cardiology and Integrative Weight Loss LLC Reviews & Pricin,cardiometabolicrx.com,info@cardiometabolicrx.com,info@cardiometabolicrx.com,yes,no_peptides,https://cardiometabolicrx.com,medspa,,0
"Carolina Hormone & Health, BHRT",carolinahormoneandhealth.com,,,yes,no_email,https://carolinahormoneandhealth.com,medspa,"semaglutide, tirzepatide",11
"Cassie Lane Med Spa: Richmond, VA",cassielane.com,,,yes,no_email,https://cassielane.com,medspa,"semaglutide, tirzepatide",9
Alive IV and Wellness,cdn-ilalhfj.nitrocdn.com,,,,no_email,https://cdn-ilalhfj.nitrocdn.com,vendor,,0
Magnolia Aesthetics and Wellness,cdn.cmsfly.com,,,,unreachable,,,,
The Spa at Encore Las Vegas,cdn.wynnresorts.com,,,,no_email,https://cdn.wynnresorts.com,vendor,,0
"IV Hydration Therapy in Forest Hills, NY",centurymedicalservices.com,,,,unreachable,,,,
Champalou Spa Reviews & Pricing,champalouspa.com,jenilee@champalouspa.com,jenilee@champalouspa.com,yes,no_peptides,https://champalouspa.com,medspa,,0
Chapelle Medical Aesthetics Reviews & Pricing,chapellemedicalaesthetics.com,chapellemedical@gmail.com,chapellemedical@gmail.com,yes,already known,https://chapellemedicalaesthetics.com,medspa,glutathione,3
Euro Med Spa Chattanooga Reviews & Pricing,chattanoogalipo.com,,,yes,no_email,https://chattanoogalipo.com,medspa,semaglutide,3
"Chavez Medical Group, HRT & Wellness",chavezmedicalgroup.com,,,,unreachable,,,,
Caring Health Center And Medical Spa Reviews & Pricing,chclas.com,frontdesk@chclas.com,backoffice@chclas.com; frontdesk@chclas.com; admin@chclas.com; drserru@chclas.com,yes,no_peptides,https://chclas.com,medspa,,0
Rocky Mountain Weight Loss,cheyenneregional.org,,,yes,no_email,https://cheyenneregional.org,medspa,GLP-1 weight loss peptides,2
"Chicago OB/GYN HRT, OB/GYN HRT",chicagoobgyn.com,,,,no_email,,vendor,,0
ChristianaCare Eugene du Pont Preventive Medicine and Rehabilitation I,christianacare.org,,,,no_email,https://christianacare.org,medspa,,0
Cloud 9 Wellness Kenosha,cloud9wellness.fit,,,,no_email,https://cloud9wellness.fit,medspa,,0
Cloud County Med Spa Reviews & Pricing,cloudcountyks.org,,,yes,no_email,https://cloudcountyks.org,vendor,,0
"Georgia Center for Menopausal Medicine, Menopause Specialist",coastalcare.com,,,,unreachable,,,,
Collagen Bar NYC,collagenbar.nyc,,,yes,no_email,https://collagenbar.nyc,medspa,nad+,5
Comprehensive Mens and Womens Health,comprehensivemwh.com,,,yes,no_email,https://comprehensivemwh.com,medspa,,2
"Contemporary Women's Care, OB/GYN",contemporarywomenscare.net,,,yes,no_email,https://contemporarywomenscare.net,medspa,,1
Contour Medical Aesthetics,contouraestheticsnv.com,contouraestheticsnv@gmail.com,contouraestheticsnv@gmail.com,yes,no_peptides,https://contouraestheticsnv.com,medspa,,0
Copper Queens Med Spa,copperqueensmedspa.com,,,,unreachable,,,,
Lakeland Comprehensive Weight Loss Center,corewellhealth.org,priceestimate@corewellhealth.org,priceestimate@corewellhealth.org,yes,no_peptides,https://corewellhealth.org,medspa,,0
"Cornerstone Clinic for Women, Hormone Therapy",cornerstoneclinicforwomen.com,,,yes,no_email,https://cornerstoneclinicforwomen.com,medspa,,1
"Corpus Christi Women's Clinic, Board Certified OB-GYN",corpuschristiwomensclinic.com,,,yes,no_email,https://corpuschristiwomensclinic.com,medspa,,1
The Laser Room Med Spa,cosmeticlaserroom.com,,,yes,no_email,https://cosmeticlaserroom.com,medspa,,0
Costcare Aesthetics,costcare.com,,,,no_email,,vendor,,0
"Connecticut Hormone Therapy, Personalized HRT",cthormonetherapy.com,,,,no_email,,vendor,,0
CU Medicine Obstetrics and Gynecology Highlands Ranch Reviews & Pricin,cumedicine.us,,,yes,no_email,https://cumedicine.us,medspa,,2
"Capital Women's Care Silver Spring, OB/GYN HRT",cwcare64.net,,,,unreachable,,,,
"Cheyenne Women's Clinic, OB/GYN HRT",cwcob.com,,,yes,no_email,https://cwcob.com,medspa,,1
"IV Therapy in Clearwater, FL",datocms-assets.com,,,,unreachable,,,,
Wyandotte Med Spa Reviews & Pricing,davita.com,,,,no_email,https://davita.com,medspa,,0
IV Therapy & Nutrient Shots,delmarim.com,,,yes,no_email,https://delmarim.com,medspa,glutathione,7
Delta Laser & Medical Spa,deltalaserspa.com,,,,unreachable,,,,
