vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Your Wellness Connection,aspirehealthkc.com,,,yes,no_email,https://aspirehealthkc.com,medspa,,0
Right Spot Wellness,assets.cdn.filesafe.space,,,,unreachable,,,,
"IV Therapy in Seattle, WA",assets.numeaesthetics.com,,,,unreachable,,,,
Renew Integrative Health,assets.renewinthealth.org,,,,unreachable,,,,
"IV DRIP Therapy and Mineral Therapy Winter Haven, FL",assets.zyrosite.com,,,,unreachable,,,,
Astasha's Aesthetics,astashasaesthetics.com,astasha@astashasaesthetics.com,astasha@astashasaesthetics.com,yes,no_peptides,https://astashasaesthetics.com,medspa,,0
Atlanta Mobile Aesthetics and IV Hydration Therapy Virtual,atlmobileaesthetics.com,,,yes,no_email,https://atlmobileaesthetics.com,medspa,GLP-1 weight loss peptides,5
Atossa Medical Spa,atossamedspa.com,atossamedspa@gmail.com,atossamedspa@gmail.com,yes,no_peptides,https://atossamedspa.com,medspa,,0
Augusta Facial Aesthetics,augustafa.com,,,yes,no_email,https://augustafa.com,medspa,,0
Aura Aesthetics,aura-aesthetics777.square.site,auraaesthetics777@outlook.com,auraaesthetics777@outlook.com,,no_peptides,https://aura-aesthetics777.square.site,medspa,,0
On The Go Aesthetics,auraaestheticsct.glossgenius.com,auraaestheticsct@gmail.com,auraaestheticsct@gmail.com,yes,no_peptides,https://auraaestheticsct.glossgenius.com,medspa,,0
Iv Infusions,aurummedispa.com,,,,unreachable,,,,
Austin Skin & Wellness,austinskinandwellness.com,,,yes,no_email,https://austinskinandwellness.com,medspa,GLP-1 weight loss peptides,2
Avesta Ketamine and Wellness Washington DC,avestaketaminewellness.com,,,yes,no_email,https://avestaketaminewellness.com,medspa,glutathione,1
Faces of Arkansas: The Face of Intravenous Infusion Therapy for ...,aymag.com,,,,no_email,,vendor,,0
Aqua Zen IV Lounge,azil.myaestheticrecord.com,,,,no_email,https://azil.myaestheticrecord.com,vendor,,0
Azure Day Spa,azuredayspa.net,azuredayspacarly@gmail.com,azuredayspacarly@gmail.com,yes,no_peptides,https://azuredayspa.net,medspa,,0
New Leaf Wellness,balancehormonecenter.com,,,,no_email,,vendor,,0
Bare Skin,bareskintn.com,info@bareskintn.com,info@bareskintn.com,yes,no_peptides,https://bareskintn.com,medspa,,0
BodyBrite Baton Rouge,batonrougebodybriteusa.com,,,,no_email,,vendor,,0
Coco Luxurious Retreat,beacons.ai,,,,unreachable,,,,
Beautiful One Aesthetics,beautifuloneaesthetics.com,,,yes,no_email,https://beautifuloneaesthetics.com,vendor,,0
Scottsdale Ridge MedSpa,beautifulskinaz.com,,,,unreachable,,,,
Ageless Men's Health,beautymarkwc.com,,,,no_email,,vendor,,0
IV Therapy,bedford-ma.thedripbar.com,,,,no_email,,vendor,,0
beem® Light Sauna Nashville-Green Hills,beemlightsauna.com,,,,no_email,https://beemlightsauna.com,vendor,,0
Lucy Spa,bellaluxemedicalspa.com,,,,no_email,,vendor,,0
Belle Meade AMP Nashville– Addiction Medicine & Psychiatry,bellemeadeamp.com,info@bellemeadeamp.com,bellemeadeamp@gmail.com; info@bellemeadeamp.com,yes,no_peptides,https://bellemeadeamp.com,medspa,,0
Lifestyle Medicine Maine,bellesoulaesthetics.com,,,,no_email,,vendor,,0
Belle Vie MedSpa Hamburg,belleviemedspa.net,,,yes,no_email,https://belleviemedspa.net,medspa,"semaglutide, tirzepatide, nad+",6
Lexington Bioidentical Hormones,bellevietoday.com,,,yes,no_email,https://bellevietoday.com,medspa,"semaglutide, nad+",7
Bellissimo Spa and Wellness,bellissimospaandwellness.com,,,,unreachable,,,,
Benefis Medical Aesthetics,benefis.org,,,,unreachable,,,,
Berry Bella Medspa,berrybella.net,,,,unreachable,,,,
Berry Hill Beauty,berryhillbeauty.com,hello@berryhillbeauty.com,hello@berryhillbeauty.com; concierge@berryhillbeauty.com,yes,no_peptides,https://berryhillbeauty.com,vendor,,0
Beverlys Med Spa,beverlysmedspa.com,,,,no_email,https://beverlysmedspa.com/about,medspa,,0
Fase Nova,beyondsmilesdentalspa.com,,,yes,no_email,https://beyondsmilesdentalspa.com,medspa,,0
Tribeca Spa of Tranquility,biograph.com,info@biograph.com,info@biograph.com,yes,no_peptides,https://biograph.com,medspa,,0
Biologix Mobile Wellness,biologixmobilewellness.com,,,,no_email,,vendor,,0
Birmingham Wellness Massage,birminghamwellnessmassage.com,,,yes,no_email,https://birminghamwellnessmassage.com,medspa,,0
Black Hills Salt Cave,blackhillssaltcave.com,blackhillssaltcave@gmail.com,blackhillssaltcave@gmail.com,yes,no_peptides,https://blackhillssaltcave.com,vendor,,0
"IV Therapy in Palm Harbor, FL: Feel Better NOW",blclinics.com,,,yes,no_email,https://blclinics.com,vendor,,0
Bloom Aesthetics by Zelda,bloombyzelda.com,,,yes,no_email,https://bloombyzelda.com,medspa,GLP-1 weight loss peptides,2
Bloom Health & Wellness Kansas City,bloomhealthkc.com,,,,no_email,,vendor,,0
Bluebonnet Laser Aesthetics,bluebonnetlaser.com,,,,no_email,,vendor,,0
Blue Water Spa Brier Creek,bluewaterspa.com,,,,no_email,,vendor,,0
Custom IV Drips in Woodbury,bluicemedspa.com,,,yes,no_email,https://bluicemedspa.com,medspa,,0
IV Therapy,blumcenterforhealth.com,,,yes,no_email,https://blumcenterforhealth.com,medspa,"semaglutide, tirzepatide",7
Blush Beauty Bar,blushbeautybarnwa.com,,,,unreachable,,,,
Body+Beauty Lab,bodyandbeautylab.com,,,yes,no_email,https://bodyandbeautylab.com,medspa,"bpc-157, thymosin alpha-1, nad+, ipamorelin, sermorelin, tesamorelin",28
Revitalize IV Solutions & MedSpa,booking.mangomint.com,,,,no_email,https://booking.mangomint.com,vendor,,0
BOON Holistic Aesthetics,boonholisticaesthetics.com,,,,unreachable,,,,
Borland Groover Southside Infusion Center,borlandgroover.com,,,yes,no_email,https://borlandgroover.com,medspa,,0
STEMCELL Technologies,boston.dexafit.com,boston@dexafit.com,boston@dexafit.com,yes,already known,https://boston.dexafit.com,medspa,GLP-1 weight loss peptides,2
European Touch Spa,botanicalbeautyvt.com,kristaevincent@hotmail.com,kristaevincent@hotmail.com,yes,no_peptides,https://botanicalbeautyvt.com,vendor,,0
CAREolina Wellness and Infusion Center,boutiquewellnessnc.com,,,yes,no_email,https://boutiquewellnessnc.com,medspa,semaglutide,6
The Spa at The Broadmoor,broadmoor.com,info@broadmoor.com,info@broadmoor.com,yes,no_peptides,https://broadmoor.com,vendor,,0
Pura Derma Therapies Ventura Beauty and Wellness Spa,calivingweightloss.com,,,,no_email,,vendor,,0
CaloSpa® Rejuvenation Center,calospa.com,,,yes,no_email,https://calospa.com,medspa,,0
Smithville Med Spa,calystaproemr.com,,,,unreachable,,,,
Canyon River Spa & Salon,canyonriverspa.com,info@canyonriverspa.com,info@canyonriverspa.com,yes,no_peptides,https://canyonriverspa.com,medspa,,0
Integrated Spa & Wellness,capitalchirodsm.com,,,yes,no_email,https://capitalchirodsm.com,medspa,,0
Capital City Wellness & Aesthetics,capitalcityclinic.com,,,yes,no_email,https://capitalcityclinic.com,medspa,"semaglutide, tirzepatide, glutathione",15
Caravail's Day Spa,caravailsdayspa.com,,,,no_email,,vendor,,0
CARE Esthetics,care-esthetics.com,info@care-esthetics.com,info@care-esthetics.com,yes,no_peptides,https://care-esthetics.com,medspa,,0
IV Therapy,careestheticsredbank.com,,,,no_email,https://careestheticsredbank.com,vendor,,0
Casa Blanca Esthetics,casablancaesthetics.com,,,,no_email,https://casablancaesthetics.com,medspa,,0
Passport Health,cdn.passporthealthusa.com,,,,no_email,https://cdn.passporthealthusa.com,vendor,,0
5 ⭐ Drip Drive Las Cruces in Las Cruces,cdntrust.s3.us-east-2.amazonaws.com,,,yes,no_email,,vendor,,0
Cendant Stem Cell Center,cendanthealth.com,,,yes,no_email,https://cendanthealth.com,medspa,,1
Center Aesthetic & Dermatology,centeraesthetic.com,lynn@centeraesthetic.com,lynn@centeraesthetic.com; drkarcher@centeraesthetic.com,yes,no_peptides,https://centeraesthetic.com,medspa,,0
OsteoStrong,centers.osteostrong.me,,,,no_email,https://centers.osteostrong.me,vendor,,0
Vitalive Health and Wellness,chambermaster.blob.core.windows.net,,,,unreachable,,,,
Changes City Spa,changesaregood.com,info@changesaregood.com,info@changesaregood.com,yes,no_peptides,https://changesaregood.com,medspa,,0
Kaya Esthetic,cherry-blossom-aesthetics.square.site,,,,no_email,,vendor,,0
Pinellas Med Clinic,chillnoutclearwater.com,info@chillnoutclearwater.com,info@chillnoutclearwater.com,yes,no_peptides,https://chillnoutclearwater.com,vendor,,0
Chose-N-Elegance,chose-n-elegancespa.com,,,yes,no_email,https://chose-n-elegancespa.com,vendor,,0
Christina Clinic,christinaclinic.com,info@christinaclinic.com,christinaclinic1@gmail.com; info@christinaclinic.com,yes,no_peptides,https://christinaclinic.com,medspa,,0
CHS MedSpa,chsmedspa.com,decaturhormones@gmail.com,decaturhormones@gmail.com; aragoncarecenters1@gmail.com,yes,already known,https://chsmedspa.com,medspa,"semaglutide, tirzepatide",7
Clarity Medical Spa,claritymedicalspa.com,,,yes,no_email,https://claritymedicalspa.com/contact-us,medspa,glutathione,5
Pleasant Dreams Spa,claritywellnessspa.com,,,,unreachable,,,,
Spavia Day Spa Clark Commons,clarknj.spaviadayspa.com,,,yes,no_email,https://clarknj.spaviadayspa.com,vendor,,0
Clayton Med Spa,claytonmedspa.com,,,,unreachable,,,,
Red Light Kailua,clientportal.tantrack.com,,,,no_email,,medspa,,0
CoCo Art & Spa,cocoartspa.com,hello@cocoartspa.com,hello@cocoartspa.com,yes,no_peptides,https://cocoartspa.com,vendor,,0
Community Medical Center,communitymed.org,,,yes,no_email,https://communitymed.org,medspa,,0
Complete Rural Medicine-Lincoln NE,completeruralmedicine.com,,,yes,no_email,https://completeruralmedicine.com,medspa,GLP-1 weight loss peptides,2
Contour Spa Hawaii,contourspahawaii.com,,,,unreachable,,,,
Cortina Dermatology and Aesthetics,cortinaderm.com,info@cortinaderm.com,info@cortinaderm.com,yes,no_peptides,https://cortinaderm.com,medspa,,0
Cosmetic Solutions Laser and Skin Care Center,cosmeticsolutionslaser.com,,,yes,no_email,https://cosmeticsolutionslaser.com,medspa,GLP-1 weight loss peptides,7
IV Therapy in Portland,cosmetiqmedicine.com,cosmetiqmedicine@gmail.com,cosmetiqmedicine@gmail.com,yes,already known,https://cosmetiqmedicine.com,medspa,"tirzepatide, nad+, ghk-cu, glutathione",7
Cottage Aroma Bella Day Spa,cottagearomabella.com,,,yes,no_email,https://cottagearomabella.com,medspa,,0
Crafted Beauty,craftedbeauty.com,info@craftedbeauty.com,info@craftedbeauty.com,yes,no_peptides,https://craftedbeauty.com,medspa,,0
"SERENITY Functional & Integrative Medicine, LLC",crhormonehealth.com,,,yes,no_email,https://crhormonehealth.com,medspa,,4
"Complexion Resuscitation Injectables, LLC",crinjectables.as.me,,,,no_email,https://crinjectables.as.me,vendor,,0
Cryotherapy & MedSpa,cryotherapyandmedspa.com,,,,unreachable,,,,
Regenerative Solutions,cryowave.net,,,,no_email,https://cryowave.net,vendor,,0
Crystal Aesthetics and Wellness Med Spa,crystalaestheticsandwellness.com,crystalaesthetics@yahoo.com,crystalaesthetics@yahoo.com,yes,already known,https://crystalaestheticsandwellness.com,medspa,"semaglutide, tirzepatide",4
IV Therapy in Connecticut,ctpainsolutions.com,,,yes,no_email,https://ctpainsolutions.com,medspa,,2
Advanced TRT Clinic,cupertinomedicallaser.com,,,,no_email,,vendor,,0
Dakota Herb LLC,dakota-herb.com,,,yes,no_email,https://dakota-herb.com,medspa,,0
LUMEN Optimal Wellness,dashboard.boulevard.io,,,,unreachable,,,,
Serotonin Centers Med Spa Winter Park,datocms-assets.com,,,,unreachable,,,,
Defined Skin Spa,definedgr.com,,,,unreachable,,,,
De La Belle Wellness & Spa,delabelle.net,,,yes,no_email,https://delabelle.net,medspa,nad+,6
Dermanova MedSpa,dermanovaspa.com,,,yes,no_email,https://dermanovaspa.com,medspa,,1
Derma Lab,dermawellclinic.com,,,,no_email,https://dermawellclinic.com,vendor,,0
Dew You Skin,dewyouskinwy.com,,,,no_email,,vendor,,0
IV Vitamin Therapy,dhrtv.myaestheticrecord.com,,,,no_email,https://dhrtv.myaestheticrecord.com,medspa,,0
Body Sculpting Spa LLC,dimensionalwellnesscenter.com,info@dimensionalwellnesscenter.com,info@dimensionalwellnesscenter.com,yes,no_peptides,https://dimensionalwellnesscenter.com,medspa,,0
Boise Cryotherapy/Active Health & Wellness,doc.vortala.com,,,,no_email,,vendor,,0
IV Therapy Benefits,douglasj.com,,,,no_email,,vendor,,0
Downtown City Spa,downtowncityspa.com,downtownskincare@yahoo.com,downtownskincare@yahoo.com,yes,already known,https://downtowncityspa.com,medspa,"semaglutide, tirzepatide, glutathione",6
IV Therapy Iowa City,drandrewsplasticsurgery.com,,,yes,no_email,https://drandrewsplasticsurgery.com,medspa,nad+,4
IV Hydration Therapy Near Solana Beach & North County San Diego,drdrsd.com,,,yes,no_email,https://drdrsd.com,medspa,,0
Shoots Salon & Spa,dreamhouse601.com,,,,no_email,,vendor,,0
Planet Beach,drgruenn.com,,,yes,no_email,https://drgruenn.com,medspa,GLP-1 weight loss peptides,3
Drip & Derm Luxe,dripdermluxe.com,,,yes,no_email,https://dripdermluxe.com,medspa,"nad+, glutathione",5
"Drip Drop Health & Wellness, PLLC",dripdrophealthy.com,dripdrophealthy@gmail.com,dripdrophealthy@gmail.com; dripdrophealthynwa@gmail.com,yes,already known,https://dripdrophealthy.com,medspa,nad+,8
Portland Maine Mobile IV Hydration and Weight Loss,dripdropinn.com,,,,no_email,https://dripdropinn.com,vendor,,0
Drip Hydration,driphydration.com,,,,unreachable,,,,
Drip Refresh Mobile IV Therapy,driprefreshmobileiv.com,info@driprefreshmobileiv.com,info@driprefreshmobileiv.com,,no_us_signal,https://driprefreshmobileiv.com,medspa,"semaglutide, nad+, glutathione",5
DripWell Health and Wellness,dripwell.us,,,yes,no_email,https://dripwell.us,medspa,"nad+, glutathione",4
Cryo-Therapy Northboro,drpoulos.com,,,yes,no_email,https://drpoulos.com,medspa,,0
Create Whole Body Health,drweng.com,advancedmedicine24@gmail.com,advancedmedicine24@gmail.com,yes,already known,https://drweng.com,medspa,"semaglutide, tirzepatide",5
NHD Regenerative Medicine,eagleregenerativemedicine.com,,,yes,no_email,https://eagleregenerativemedicine.com,medspa,,2
Earley Esthetics and Med Spa,earleyesthetics.com,,,yes,no_email,https://earleyesthetics.com,medspa,,0
So Healthy Spa,easkincare.com,easkincare@gmail.com,easkincare@gmail.com,yes,already known,https://easkincare.com,medspa,"semaglutide, nad+, glutathione",4
Eco Centric,ecocentricbeauty.com,,,yes,no_email,https://ecocentricbeauty.com,vendor,,0
UCSF Infusion Center,edge.sitecorecloud.io,,,,no_email,https://edge.sitecorecloud.io,vendor,,0
Elevate at Alaska Women's Health,elevateaestheticsalaska.com,,,yes,no_email,https://elevateaestheticsalaska.com,medspa,,0
Elevated Aesthetics PLLC,elevatedaestheticsllc.com,skinhealth10.km@gmail.com,skinhealth10.km@gmail.com,,no_peptides,https://elevatedaestheticsllc.com,medspa,,0
OP Skin Studio,elevatemedispa.com,info@elevatemedispa.com,info@elevatemedispa.com,yes,no_peptides,https://elevatemedispa.com,medspa,,0
Elite Asian Massage,eliteasianmassagemi.com,eliteasianmassagemi@gmail.com,eliteasianmassagemi@gmail.com,yes,no_peptides,https://eliteasianmassagemi.com,vendor,,0
Elite IV Hydration,eliteivhydration.com,,,,no_email,,vendor,,0
Elite Medicine,elitemedicineohio.com,,,yes,no_email,https://elitemedicineohio.com,medspa,"semaglutide, nad+, glutathione",7
IV Hydration & Vitamin Therapy,elysionhealth.md-hq.com,,,yes,no_email,https://elysionhealth.md-hq.com,medspa,GLP-1 weight loss peptides,3
Embrace Wellness Clinic,embracewellnessclinic.com,connect.embracewellness@gmail.com,connect.embracewellness@gmail.com; embraceinfusions@gmail.com,yes,already known,https://embracewellnessclinic.com,medspa,"nad+, glutathione",6
Spa,emilyesthetics.glossgenius.com,emilyesthetician8@gmail.com,emilyesthetician8@gmail.com,yes,no_peptides,https://emilyesthetics.glossgenius.com,medspa,,0
Emmazing Esthetics,emmazingesthetics.glossgenius.com,,,yes,no_email,https://emmazingesthetics.glossgenius.com,vendor,,0
An English Touch Day Spa,englishtouchspa.com,,,yes,no_email,https://englishtouchspa.com,medspa,,0
Enhanced Beauty,enhancedbeautyyy.glossgenius.com,enhancedbysherry@gmail.com,enhancedbysherry@gmail.com,yes,no_peptides,https://enhancedbeautyyy.glossgenius.com,medspa,,0
Enhance MD Body Hair & Skin Clinic,enhancemdbodyhairandskin.com,,,yes,no_email,https://enhancemdbodyhairandskin.com,medspa,semaglutide,1
The Ark Medspa,ennu.co,,,yes,no_email,https://ennu.co,medspa,,0
Eastern Oklahoma Wellness Center,eowc.net,,,yes,no_email,https://eowc.net,medspa,"semaglutide, bpc-157, tb-500, thymosin beta-4, thymosin alpha-1, ipamorelin",11
WholeHealth Chicago,equinox.com,concierge@equinox.com,concierge@equinox.com; pr@equinox.com; cancellations@equinox.com,yes,no_peptides,https://equinox.com,vendor,,0
Essential Massage,essentialmassagegillette.com,office@essentialmassagegillette.com,maryshoulderscmt@gmail.com; office@essentialmassagegillette.com,yes,no_peptides,https://essentialmassagegillette.com,vendor,,0
Esthetics With Love Salon and Spa,estheticswithlove.com,estheticswithlovebylisa@gmail.com,estheticswithlovebylisa@gmail.com,yes,no_peptides,https://estheticswithlove.com,vendor,,0
Eternal Dream Day Spa,eternaldreamspabozeman.com,,,,unreachable,,,,
Vancouver Wellness Studio: Waterfront Spa,etherealaestheticsllc.com,,,,unreachable,,,,
Infusion Therapy (IV Infusion) in Rhode Island,etue8xggb2c.exactdn.com,,,,no_email,,vendor,,0
EverLiv IV Therapy,everlivmia.com,,,yes,no_email,https://everlivmia.com,medspa,"nad+, glutathione",3
Ivory Wellness,evexipel.com,,,,unreachable,,,,
Evoke Esthetics Medspa,evokeesthetics.com,,,,no_email,,vendor,,0
Dr. G Anti Aging Practice,evolvemedspa.com,,,yes,no_email,https://evolvemedspa.com,medspa,,0
Eternal Youth Medical Spa,eymsnm.com,,,yes,no_email,https://eymsnm.com,medspa,,2
Face & Body Medical Aesthetics,faceandbody.net,,,yes,no_email,https://faceandbody.net,medspa,nad+,5
Face & Body MedSpa,faceandbodyspa.com,,,yes,no_email,https://faceandbodyspa.com,medspa,semaglutide,3
Faces STL,facesstl.com,,,yes,no_email,https://facesstl.com,medspa,,1
FEM Beauty VT,fembeautyvt.com,,,yes,no_email,https://fembeautyvt.com,vendor,,0
Luxe Day Spa & Salon,femmemedandspa.com,,,yes,no_email,https://femmemedandspa.com,medspa,,1
IV Therapy and Wellness Care,firstchoicecarecollierville.com,,,yes,no_email,https://firstchoicecarecollierville.com,medspa,,1
First Step Health & Wellness,firststep.weightlossbookinghub.com,,,,unreachable,,,,
FitLab Hawaii LLC,fitlabhawaii.com,,,yes,no_email,https://fitlabhawaii.com,medspa,,3
Northwest Stem Cell,flagcdn.com,,,,no_email,https://flagcdn.com,vendor,,0
Flawless Med Spa,flawlessmedspa.myaestheticrecord.com,,,,no_email,https://flawlessmedspa.myaestheticrecord.com,medspa,,0
FlexCare Infusion Centers,flexcareinfusion.com,,,,no_email,https://flexcareinfusion.com/contact-us,medspa,,0
Float Huntsville,floathuntsville.com,hello@floathuntsville.com,floathuntsville@gmail.com; hello@floathuntsville.com,yes,no_peptides,https://floathuntsville.com,vendor,,0
Contact Us,florencetherapy.com,florencetherapy@gmail.com,florencetherapy@gmail.com,yes,no_peptides,https://florencetherapy.com,medspa,,0
Med Spa & Medical Weight Loss,fluidivdriplounge.com,fluidivdriplounge@gmail.com,fluidivdriplounge@gmail.com,yes,already known,https://fluidivdriplounge.com,medspa,GLP-1 weight loss peptides,5
Fluid Water Therapy,fluidwatertherapy.com,info@fluidwatertherapy.com,info@fluidwatertherapy.com,yes,no_peptides,https://fluidwatertherapy.com,medspa,,0
FoRM Health,formhealthpdx.com,,,yes,no_email,https://formhealthpdx.com,medspa,,3
Hydrate IV Bar,fortcollins.hydrateivbar.com,,,,no_email,,vendor,,0
Spa at Four Seasons Hotel St. Louis,fourseasons.com,,,,unreachable,,,,
Elegant Day Spa,foursistersvt.com,info@foursistersvt.com,info@foursistersvt.com,yes,no_peptides,https://foursistersvt.com,medspa,,0
Happy Health and Wellness Clinic,framerusercontent.com,,,,no_email,https://framerusercontent.com,vendor,GLP-1 weight loss peptides,2
VitaGlowMD Wellness & Skin Clinic,fresha.com,,,,no_email,https://fresha.com,medspa,,0
Fresh Face Esthetix,freshfacesthetix.com,freshfacemuaa@gmail.com,freshfacemuaa@gmail.com,,no_peptides,https://freshfacesthetix.com,vendor,,0
Future Psych Solutions,futurepsychsolutions.com,,,yes,no_email,https://futurepsychsolutions.com,medspa,,0
Fyzical Therapy & Balance Centers,fyzical.com,,,,no_email,https://fyzical.com,medspa,,0
Infusion Therapy,gbmc.org,,,yes,no_email,https://gbmc.org,medspa,,0
Geaux Cryo Sculpting Spa,geauxcryo.com,,,,unreachable,,,,
Genesis Lifestyle Medicine,genesislifestylemedicine.com,,,,unreachable,,,,
Bo-Tox’D,getbotoxd.com,getbotoxd@gmail.com,getbotoxd@gmail.com,yes,already known,https://getbotoxd.com,medspa,nad+,6
Plump Cosmetics & Injectables,getplump.com,info@getplump.com,info@getplump.com,yes,no_peptides,https://getplump.com,medspa,,0
The Colorado Center for Health and Longevity,getvitawellness.com,,,yes,no_email,https://getvitawellness.com,medspa,"semaglutide, tirzepatide, glutathione",11
GIV Wellness,givwellness.co,,,,no_email,,vendor,,0
Insight Healthcare,glamourmemedspa.com,info@glamourmemedspa.com,glamourmemedspa@gmail.com; info@glamourmemedspa.com; %20info@glamourmemedspa.com,yes,no_peptides,https://glamourmemedspa.com,medspa,,0
Glitz Spa Bar,glitzspabar.com,glitzspabar@yahoo.com,glitzspabar@yahoo.com; litzspabar@yahoo.com; glitzluxuryspabar@yahoo.com; spabar@yahoo.com,yes,no_peptides,https://glitzspabar.com,vendor,,0
Glitzy MD Denver Weight Loss,glitzylashes.com,,,yes,no_email,https://glitzylashes.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",13
GLO30 St Louis Central West End,glo30.com,franchise@glo30.com,franchise@glo30.com,,no_us_signal,https://glo30.com,medspa,kpv,2
Glow Med Spa,glowmedspalumberton.com,,,,no_email,,vendor,,0
Glow Medical Spa,glowspacr.com,,,,unreachable,,,,
Vitamin & Nutrient IV Infusions,go.booker.com,,,,no_email,https://go.booker.com,vendor,,0
Vida-Flo,govidaflo.com,,,yes,no_email,https://govidaflo.com,medspa,nad+,3
Platte Valley Skin Clinic,gprmc.com,,,,unreachable,,,,
"Greater Nebraska Dermatology Clinic: Daniel Mosel, MD, FAAD",greaternedermatology.com,,,yes,no_email,https://greaternedermatology.com,medspa,,0
Hand & Stone Massage and Facial Spa,handandstone.com,,,,no_email,https://handandstone.com,medspa,,0
Harmony Aesthetics Center of Colorado Springs,harmonyaestheticscenter.com,,,yes,no_email,https://harmonyaestheticscenter.com,medspa,GLP-1 weight loss peptides,3
IV Vitamin Therapy,harmonymedicalspa.com,,,,no_email,,vendor,,0
David Yew MD: Botox Filler Specialists,hawaiibotox.com,,,yes,no_email,https://hawaiibotox.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin beta-4, nad+",21
Perspective Health,hbotforsale.com,,,,no_email,https://hbotforsale.com,vendor,,0
"Healix Health: IV Hydration Therapy in Youngsville, NC",healixhealthclinics.com,,,,no_email,,vendor,,0
Level Up Wellness,healthylivingll.com,,,,unreachable,,,,
Healthy Renewal Spa,healthyrenewalspa.com,,,,unreachable,,,,
Heavenly Beauty Spa,heavenlybeautyspawinooski.com,kristintantrulongan@yahoo.com,kristintantrulongan@yahoo.com,yes,no_peptides,https://heavenlybeautyspawinooski.com,vendor,,0
Heavenly Spa Aesthetic Center,heavenlymedcenter.com,,,,no_email,https://heavenlymedcenter.com,vendor,,0
Hehr Aesthetics,hehraesthetics.com,,,yes,no_email,https://hehraesthetics.com,medspa,,0
HELLOMED Urgent Care,hello-med.com,jwhs@hello-med.com,jwhs@hello-med.com,yes,no_peptides,https://hello-med.com,medspa,,0
Her Med Spa,her-medspa.com,,,yes,no_email,https://her-medspa.com,medspa,,0
The Hidden Spa,hiddenspalyman.com,,,yes,no_email,https://hiddenspalyman.com,medspa,,0
Hive Recovery Collective,hiverecovery.com,,,,no_email,https://hiverecovery.com,vendor,,0
Hoda Aesthetics,hoda-aesthetics.com,,,,unreachable,,,,
Holden Timeless Beauty San Diego,holdentimelessbeauty.com,,,yes,no_email,https://holdentimelessbeauty.com,medspa,,0
Honolulu Spa And Wellness,honoluluspaandwellness.com,aloha@honoluluspaandwellness.com,aloha@honoluluspaandwellness.com,yes,no_peptides,https://honoluluspaandwellness.com,medspa,,0
Horizon Med Spa and Wellness,horizonmedspaandwellness.com,info@horizonmedspaandwellness.com,info@horizonmedspaandwellness.com,,no_peptides,https://horizonmedspaandwellness.com/contact,medspa,,0
Union St Hydration Bar,hqrsu.myaestheticrecord.com,,,,no_email,https://hqrsu.myaestheticrecord.com,vendor,,0
The Infusion Spa,hstwy.myaestheticrecord.com,,,,no_email,https://hstwy.myaestheticrecord.com,vendor,,0
"Human Longevity, Inc.",humanlongevity.com,clientservices@humanlongevity.com,clientservices@humanlongevity.com,yes,no_peptides,https://humanlongevity.com,medspa,,0
Humble Hydration & Wellness,humblehydration.com,,,yes,no_email,https://humblehydration.com,medspa,"bpc-157, tb-500, sermorelin, mots-c, ghk-cu, aod-9604",8
Hunnicomb of Wellness & Beauty,hunnicombwellnessofbeauty.org,,,,unreachable,,,,
The DRIPBaR Huntington Beach,huntington-beach.thedripbar.com,,,,no_email,,vendor,,0
Hydralive Therapy Tampa,hydralivetherapy.com,,,yes,no_email,https://hydralivetherapy.com,medspa,"nad+, ipamorelin, sermorelin, tesamorelin, mots-c, ghk-cu",13
HydraMed Mobile IV Therapy,hydramed.com,,,,no_email,,vendor,,0
Hydrate Medical,hydratemedical.com,,,,no_email,,vendor,,0
Hydrate Me Medspa,hydratememedspa.com,,,yes,no_email,https://hydratememedspa.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",12
Hydrology Wellness,hydrologywellness.com,,,yes,no_email,,vendor,kpv,2
vitamin injections injectable vitamins iv therapy Troy,i.vimeocdn.com,,,,no_email,,vendor,,0
IB Drippin Mobile IV,ibdrippinmobileivhydration.now.site,support@now.site,support@now.site,,no_peptides,https://ibdrippinmobileivhydration.now.site,vendor,,0
I Care Wellness,icare-wellness.com,,,yes,no_email,https://icare-wellness.com,medspa,glutathione,3
Icebox Cryotherapy Columbia,iceboxtherapy.com,,,,no_email,https://iceboxtherapy.com,vendor,GLP-1 weight loss peptides,3
Iconic Aesthetics Nebraska,iconicaestheticsnebraska.com,iconicaestheticsnebraska@gmail.com,iconicaestheticsnebraska@gmail.com,yes,already known,https://iconicaestheticsnebraska.com,medspa,"semaglutide, tirzepatide",5
The Spa At Atrium,icryo.com,,,yes,no_email,https://icryo.com,medspa,nad+,6
"Alpine Wellness Clinic, PLLC",idahoregenerativemedicine.com,,,yes,no_email,https://idahoregenerativemedicine.com,medspa,,4
IV Therapy,idahoregenmed.intakeq.com,,,,no_email,https://idahoregenmed.intakeq.com,medspa,,0
Ideal Image Tulsa,idealimage.com,,,,no_email,https://idealimage.com,vendor,,0
Ihloff Salon & Day Spa,ihloffspa.com,,,yes,no_email,https://ihloffspa.com,medspa,,0
NuVital Infusion & Wellness,ik.imagekit.io,,,,unreachable,,,,
