vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Dr Syverain Weight Loss Clinic,800thin.com,,,,no_email,https://800thin.com,vendor,,0
Destination Nursing Aesthetics,a360mke.com,,,yes,no_email,https://a360mke.com,medspa,,0
Aaa body works and spa body contouring,aaabodyworksandspa.com,,,yes,no_email,https://aaabodyworksandspa.com,medspa,,0
Aaliyah's Calming Spa,aaliyahscalmingspa.com,,,,no_email,,vendor,,0
Ageless Aesthetics Med Spa,aamedspa.com,,,,no_email,,vendor,,0
A Bless Beauty Medspa and Clinic,ablessbeauty.com,,,,no_email,,vendor,,0
Adore Aesthetix,adoremedspa.com,,,,no_email,,vendor,,0
Advanced Aesthetics,advancedaesthetics.com,,,yes,no_email,https://advancedaesthetics.com,medspa,"semaglutide, tirzepatide, nad+",4
True Health And Wellness PLLC,advancedlasernc.com,,,yes,no_email,https://advancedlasernc.com,medspa,GLP-1 weight loss peptides,2
Alter Ego Aesthetics,advancemedfargo.com,,,,unreachable,,,,
Aesthetic Med Spa,aestheticmedspa.us,,,,unreachable,,,,
Glow Aesthetics,aestheticouture.com,info@aestheticouture.com,acmedspa@gmail.com; info@aestheticouture.com,yes,no_peptides,https://aestheticouture.com,medspa,,0
Aesthetic Solutions,aestheticsolutionsks.com,,,yes,no_email,https://aestheticsolutionsks.com,medspa,GLP-1 weight loss peptides,4
Mahvish Medical Spa,afcurgentcareeastwichita.com,,,,no_email,,vendor,,0
Elevate Recovery Lounge,afreshnewme.com,,,yes,no_email,https://afreshnewme.com,medspa,,2
Botox Cheyenne,agelessmedical307.com,info@agelessmedical307.com,info@agelessmedical307.com,yes,no_peptides,https://agelessmedical307.com,medspa,,0
Ageless MedSpa,agelessmedspa.com,,,,no_email,,vendor,,0
Core IV Therapy,agelessmenshealth.com,,,,unreachable,,,,
Ageless Skin Rejuvenation,agelessskinrejuvenation.com,,,,no_email,,vendor,,0
Ageless Women's Health,agelesswomenshealth.com,,,,no_email,https://agelesswomenshealth.com,medspa,semaglutide,6
Sculpted515,ajkpt.myaestheticrecord.com,,,,no_email,https://ajkpt.myaestheticrecord.com,vendor,,0
Akari,akaribeauty.com,booking@akaribeauty.com,booking@akaribeauty.com,yes,no_peptides,https://akaribeauty.com,vendor,,0
Alchemy Beauty lounge LLC,alchemy406.glossgenius.com,alchemybeauty406@gmail.com,alchemybeauty406@gmail.com,yes,no_peptides,https://alchemy406.glossgenius.com,vendor,,0
Medical Spa,alfamedspa.com,,,yes,no_email,https://alfamedspa.com,medspa,GLP-1 weight loss peptides,3
Allure Aesthetics & Medical Spa,allureaestheticsmedicalspa.com,,,,no_email,https://allureaestheticsmedicalspa.com,medspa,,0
Alluvion Aesthetics,alluvionaesthetics.com,info@alluvionaesthetics.com,sarah@alluvionaesthetics.com; info@alluvionaesthetics.com,yes,no_peptides,https://alluvionaesthetics.com,medspa,,0
Allvera Body Wrap & Wellness Spa,allvera.com,info@allvera.com,info@allvera.com,yes,no_peptides,https://allvera.com,medspa,,0
Allyu Spa,allyuspa.com,info@allyuspa.com,info@allyuspa.com; membership@allyuspa.com,yes,no_peptides,https://allyuspa.com,vendor,,0
Aloha Aesthetics MD,aloha-aestheticsmd.com,,,yes,no_email,https://aloha-aestheticsmd.com,medspa,,2
Aloha Sauna & Spa,alohasauna.com,juliakim0704@yahoo.com,juliakim0704@yahoo.com,yes,no_peptides,https://alohasauna.com,vendor,,0
Aluma Aesthetic Medicine,alumapdx.com,hello@alumapdx.com,hello@alumapdx.com,yes,no_peptides,https://alumapdx.com,medspa,,0
Amazing Hands Day Spa,amazinghandsdayspa.com,,,yes,no_email,https://amazinghandsdayspa.com,vendor,,0
Prime IV Hydration & Wellness,amoura.skin,,,yes,no_email,https://amoura.skin,medspa,,0
Ananya Spa,ananyaspaseattle.com,guestservices@ananyaspaseattle.com,guestservices@ananyaspaseattle.com,yes,no_peptides,https://ananyaspaseattle.com,vendor,,0
ANNAZUR Organic SPA,annazur.com,,,yes,no_email,https://annazur.com,medspa,,0
HL Med Spa,antiagingwellnessmd.com,,,yes,no_email,https://antiagingwellnessmd.com,medspa,GLP-1 weight loss peptides,4
Antidote Aesthetics,antidoteaesthetics.com,,,yes,no_email,https://antidoteaesthetics.com,medspa,GLP-1 weight loss peptides,2
aNu Aesthetics & Optimal Wellness,anuaesthetics.com,info@anuaesthetics.com,info@anuaesthetics.com,,no_peptides,https://anuaesthetics.com,medspa,,0
Art of Injectables,aoipdx.com,,,,no_email,https://aoipdx.com,medspa,,0
Apex Medical Spa,apexmedicalspa.com,contact@apexmedicalspa.com,contact@apexmedicalspa.com,yes,no_peptides,https://apexmedicalspa.com,medspa,,0
Apple Blossom Esthetics,appleblossomesthetics.com,appleblossomspa.vt@gmail.com,appleblossomspa.vt@gmail.com,yes,no_peptides,https://appleblossomesthetics.com,medspa,,0
Aqua Spa,aquaspa-inc.com,,,yes,no_email,https://aquaspa-inc.com,medspa,,0
Legends Health And Wellness,aquavitality.com,,,yes,no_email,https://aquavitality.com,medspa,"semaglutide, nad+, sermorelin, aod-9604, tirzepatide",17
Arcan Aesthetics®,arcanmedaesthetics.com,,,,unreachable,,,,
Float Seattle (Renton Landing),arcticelevation.com,info@arcticelevation.com,info@arcticelevation.com,,no_us_signal,https://arcticelevation.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",5
Sierra Botanica & Collaborative Medicine,ariaspas.com,,,,unreachable,,,,
Ariya Aesthetics,ariyamedspa.com,impallari@gmail.com,impallari@gmail.com; ariyamedspa@gmail.com,yes,already known,https://ariyamedspa.com/about,medspa,"semaglutide, tirzepatide",5
Arkansas Aesthetics,arkansas-aesthetics.com,,,,unreachable,,,,
Salina Spa & Massage,artistrymedspa.co,,,,no_email,https://artistrymedspa.co,medspa,,0
KT'Z Beauty Browz Spa Clinic,asholisticbyvee.com,,,,unreachable,,,,
Integrative CAP Health Practices LLC,atlantaintegrativeandinternalmedicine.com,,,,no_email,,vendor,,0
Atlanta MediSpa & Surgery Center,atlantamedispa.com,info.djatkinsmd@gmail.com,info.djatkinsmd@gmail.com,yes,no_peptides,https://atlantamedispa.com,medspa,,0
Attain Medspa,attainmedspa.com,,,yes,no_email,https://attainmedspa.com,medspa,,1
"Aurora DeJuliis, MD European Medical Spa",auroradejuliismd.com,,,yes,no_email,https://auroradejuliismd.com,medspa,GLP-1 weight loss peptides,3
AYA Medical Spa Buckhead,ayaskin.com,,,yes,no_email,https://ayaskin.com,medspa,,0
A Younger You Medical Spa,ayoungeryou.com,,,yes,no_email,https://ayoungeryou.com,medspa,semaglutide,5
AZ Beauty NP,azbeautynp.com,,,,unreachable,,,,
Iowa IV Mills Civic,balancehormonecenter.com,,,,no_email,,vendor,,0
Bare Beauty Medspa & Skincare,barebeautyskin.com,,,,unreachable,,,,
Rooted In Faith (Formerly Bare Skin),bareskindetroit.com,info@bareskindetroit.com,info@bareskindetroit.com,yes,no_peptides,https://bareskindetroit.com,medspa,,0
"Jamie Clayton Spano, Medical Esthetician",barevt.com,,,yes,no_email,https://barevt.com,medspa,semaglutide,5
Basalt Day Spa,basaltdayspa.com,,,yes,no_email,https://basaltdayspa.com,vendor,,0
Bask on Main,baskonmain.net,,,yes,no_email,https://baskonmain.net,medspa,,0
BC2 Skin,bc2skin.square.site,shopbc2@gmail.com,shopbc2@gmail.com,,no_peptides,https://bc2skin.square.site,vendor,,0
Beam skin studio,beamskinstudio.com,hello@beamskinstudio.com,hello@beamskinstudio.com,yes,no_peptides,https://beamskinstudio.com,medspa,,0
Beauty Theory,beautytheoryjax.com,info@beautytheoryjax.com,info@beautytheoryjax.com,yes,no_peptides,https://beautytheoryjax.com,medspa,,0
"The Other 23 (Medical Spa & Wellness Center) Camp Hill, PA",bebalancedcenters.com,,,,no_email,,vendor,,0
Braincore of the Carolinas,beemlightsauna.com,,,,no_email,https://beemlightsauna.com,vendor,,0
Bella Aesthetica Medical Spa,bellaaestheticamedicalspa.com,,,yes,no_email,https://bellaaestheticamedicalspa.com,medspa,"semaglutide, tirzepatide",7
DexaFit Boston,bellaaestheticsma.com,bellaaestheticsclinic@gmail.com,bellaaestheticsclinic@gmail.com,,no_peptides,https://bellaaestheticsma.com,medspa,,0
Bella Cosa Med Spa,bellacosaspa.com,,,,no_email,https://bellacosaspa.com/contact-us,medspa,,0
Chiropractic Health & Acupuncture Clinic,belladermaok.com,,,yes,no_email,https://belladermaok.com,medspa,GLP-1 weight loss peptides,6
Mending Roots Wellness,bellamedspaonline.com,,,yes,no_email,https://bellamedspaonline.com,medspa,,0
Belle Rose Aesthetics,belleroseaesthetics.net,info@belleroseaesthetics.com,info@belleroseaesthetics.com,yes,no_peptides,https://belleroseaesthetics.net,medspa,,0
Rimi Med & Aesthetics,bellevietoday.com,,,yes,no_email,https://bellevietoday.com,medspa,"semaglutide, nad+",7
"Bellissimo Esthetics-Sugaring, Microdermabrasion,Facials",bellissimoesty.glossgenius.com,bellissimoesty@gmail.com,bellissimoesty@gmail.com,yes,no_peptides,https://bellissimoesty.glossgenius.com,medspa,,0
"REVIFY MD in Augusta, GA",berevify.com,,,,unreachable,,,,
Bergstrom Aesthetics,bergstromaesthetics.com,info@bergstromaesthetics.com,info@bergstromaesthetics.com,yes,no_peptides,https://bergstromaesthetics.com,medspa,,0
Happy Hands Aesthetics,bestfillersla.com,info@bestfillersla.com,info@bestfillersla.com,yes,no_peptides,https://bestfillersla.com,medspa,,0
Be Tru Beauty Spa,betrubeautyspa.com,contact@betrubeautyspa.com,contact@betrubeautyspa.com,yes,no_peptides,https://betrubeautyspa.com,medspa,,0
"Better Beauty and Wellness, LLC",betterbeautyandwellness.com,betterbeautyandwellnessllc@gmail.com,betterbeautyandwellnessllc@gmail.com,yes,already known,https://betterbeautyandwellness.com,medspa,"semaglutide, tirzepatide",5
Betty's Bath & Day Spa,bettysbath.com,,,yes,no_email,https://bettysbath.com,vendor,,0
MIXT IV Spa,beyoutymedspa.com,beyoutymedspa@gmail.com,beyoutymedspa@gmail.com,yes,already known,https://beyoutymedspa.com,medspa,"semaglutide, nad+, glutathione",9
BeYu llc,beyullc.com,,,yes,no_email,https://beyullc.com,vendor,,0
The Massage Company,billingsmassagetherapists.com,info@billingsmassagetherapists.com,info@billingsmassagetherapists.com,yes,no_peptides,https://billingsmassagetherapists.com,medspa,,0
Biogena,biogena.com,,,,no_email,https://biogena.com,medspa,,0
"StemSave, Inc.",biograph.com,info@biograph.com,info@biograph.com,yes,no_peptides,https://biograph.com,medspa,,0
Black Swan Holistic Head Spa,blackswanholisticheadspa.com,,,yes,no_email,https://blackswanholisticheadspa.com,vendor,,0
Bloom Aesthetics,bloomaestheticsspa.com,karlahenao08@gmail.com,karlahenao08@gmail.com,yes,no_peptides,https://bloomaestheticsspa.com,medspa,,0
Bloom Skin Spa,bloomskinspamke.com,amee@bloomskinspamke.com,amee@bloomskinspamke.com,yes,no_peptides,https://bloomskinspamke.com,medspa,,0
Blue Halo Med Spa,bluehalomedspa.com,,,yes,no_email,https://bluehalomedspa.com,medspa,,1
Blue Sun Esthetics,bluesun.skin,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://bluesun.skin,medspa,,0
JECT,blumcenterforhealth.com,,,yes,no_email,https://blumcenterforhealth.com,medspa,"semaglutide, tirzepatide",7
Blush Aesthetics,blushnwo.com,,,yes,no_email,https://blushnwo.com,medspa,GLP-1 weight loss peptides,6
Bodies & Faces Day Spa,bodiesandfaces.com,,,,no_email,https://bodiesandfaces.com,vendor,,0
Body Brilliance Med Spa,bodybrilliancemedspa.com,,,,unreachable,,,,
Body By Design Charleston,bodybydesigncharleston.com,,,yes,no_email,https://bodybydesigncharleston.com,medspa,,0
Body Rock Sculpting Med Spa,bodyrockmedspa.com,heather@bodyrockmedspa.com,heather@bodyrockmedspa.com,yes,no_peptides,https://bodyrockmedspa.com,medspa,,0
J&j-medspaLLC,book.heygoldie.com,,,,no_email,https://book.heygoldie.com,vendor,,0
Deluxe Medical Spa,bookibrowdeluxe.as.me,,,,unreachable,,,,
Pinch Med Spa Seattle,bookpinch.com,,,yes,no_email,https://bookpinch.com,medspa,,0
BIOTI Medical Spa,bookskinalchemy.com,,,,unreachable,,,,
Boss Gal Beauty Bar,bossgalbeautybar.com,booking@bossgalbeautybar.com,booking@bossgalbeautybar.com,yes,no_peptides,https://bossgalbeautybar.com,medspa,,0
Botanical Bodywork & Beauty,botanicalbeautyvt.com,kristaevincent@hotmail.com,kristaevincent@hotmail.com,yes,no_peptides,https://botanicalbeautyvt.com,vendor,,0
Restoration MedSpa,boutiquewellnessnc.com,,,yes,no_email,https://boutiquewellnessnc.com,medspa,semaglutide,6
Balanced Prairie Wellness Collective,bpwcollective.com,bpwcollective@gmail.com,bpwcollective@gmail.com,yes,no_peptides,https://bpwcollective.com,vendor,,0
Breathe It In Salt Rooms,breatheitinsaltrooms.com,,,,no_email,https://breatheitinsaltrooms.com,vendor,,0
Balance Health Center,brecksville.zivel.com,brecksville@zivel.com,brecksville@zivel.com; zivelbrecksville@gmail.com,yes,no_peptides,https://brecksville.zivel.com,medspa,,0
"Bright Diamond Medical Spa and Wellness: Joy Gary, MD",brightdiamondmedical.com,,,,no_email,https://brightdiamondmedical.com,medspa,,0
Bright Esthetics & Body Wellness,brightestheticsandbodywellness.com,,,yes,no_email,https://brightestheticsandbodywellness.com,medspa,semaglutide,1
Brilliant Massage & Skin,brilliantmassageandskin.com,info@brilliantmassageandskin.com,inquiries@brilliantmassageandskin.com; 69192f3e5b974e7a989d90bb66ecb474@brilliantmassageandskin.com; info@brilliantmassageandskin.com,yes,no_peptides,https://brilliantmassageandskin.com/pages/contact,vendor,,0
Dream Spa Medical,brookline.dreamspamedical.com,appointments@dreamspamedical.com,appointments@dreamspamedical.com,yes,no_peptides,https://brookline.dreamspamedical.com,medspa,,0
Ageless in the Triad Med Spa,bryanmw.com,officestaff@bryanmw.com,officestaff@bryanmw.com; daniel@bryanmw.com,yes,no_peptides,https://bryanmw.com,medspa,,0
Butter Day Spa,butterdayspa.com,,,yes,no_email,https://butterdayspa.com,medspa,,0
Calm & Glowing Spa,calmandglowingspa.com,calmandglowingspa@gmail.com,calmandglowingspa@gmail.com,yes,no_peptides,https://calmandglowingspa.com,vendor,,0
CaloSpa® Rejuvenation Center,calospa.com,,,yes,no_email,https://calospa.com,medspa,,0
Dream Spa Medical,canton.dreamspamedical.com,appointments@dreamspamedical.com,appointments@dreamspamedical.com,yes,no_peptides,https://canton.dreamspamedical.com,medspa,,0
Serenity Spa & Facials Des Moines,capitalchirodsm.com,,,yes,no_email,https://capitalchirodsm.com,medspa,,0
Carizzma Beauty Bar,carizzmabooths.glossgenius.com,sunhavenco23@gmail.com,sunhavenco23@gmail.com,yes,no_peptides,https://carizzmabooths.glossgenius.com,vendor,,0
"New Vision Med Spa in Columbia, SC",carolinamedspa.com,,,,no_email,,vendor,,0
Carolyn's Day Spa,carolynsdayspa.com,,,yes,no_email,https://carolynsdayspa.com,vendor,,0
Carson Aesthetics Wellness Spa,carsonaesthetics.com,info@carsonaesthetics.com,info@carsonaesthetics.com; nicole@carsonaesthetics.com,yes,no_peptides,https://carsonaesthetics.com,medspa,,0
Riva MEDSPA,casacontour.com,,,,no_email,https://casacontour.com,vendor,,0
Cosmetic Enhancement Center of New England Falmouth,cecofne.com,,,yes,no_email,https://cecofne.com,medspa,"semaglutide, tirzepatide",6
Cedar Grove Aesthetics,cedargroveaesthetics.com,clientcare@cedargroveaesthetics.com,clientcare@cedargroveaesthetics.com; nclientcare@cedargroveaesthetics.com,yes,no_peptides,https://cedargroveaesthetics.com,medspa,,0
Celsius,celsiusmedspa.com,,,yes,no_email,https://celsiusmedspa.com,medspa,semaglutide,1
Center For Aesthetic Medicine,centerforaestheticmedicine.com,,,yes,no_email,https://centerforaestheticmedicine.com,medspa,,0
Center for Regenerative Health Med Spa,centerforregenerativehealth.com,,,,no_email,,vendor,,0
Aesthetica Medspa and Wellness,centers.osteostrong.me,,,,no_email,https://centers.osteostrong.me,vendor,,0
Champagne Ghost Spa,champagneghost.com,,,,no_email,,vendor,,0
Castro Integrative Medicine of Charlottesville,charlottesville-downtown-mall.thedripbar.com,,,,no_email,,vendor,,0
Charm House Spa and Bodywork,charm-house-spa-and-bodywork.square.site,,,,no_email,https://charm-house-spa-and-bodywork.square.site,vendor,,0
Charm City Skin,charmcityskin.com,charmcityskinwellness@gmail.com,charmcityskinwellness@gmail.com,yes,no_peptides,https://charmcityskin.com,vendor,,0
"Omaha Health Therapy Center: Sarah A. Kracht, APRN, BC-FNP in Omaha, N",chelationomaha.com,omahahealththerapycenter@hotmail.com,omahahealththerapycenter@hotmail.com,yes,already known,https://chelationomaha.com,medspa,"nad+, glutathione",5
Grossgold Longevity and Wellness Spa,chillnoutclearwater.com,info@chillnoutclearwater.com,info@chillnoutclearwater.com,yes,no_peptides,https://chillnoutclearwater.com,vendor,,0
Chill Spa,chillspa.com,,,yes,no_email,https://chillspa.com,medspa,,0
Optimize Wellness & Aesthetics,chooseoptimizewellness.com,,,yes,no_email,https://chooseoptimizewellness.com,medspa,nad+,4
Chris Medical Aesthetics at Dolcè Villa,chrismedicalaesthetics.com,hello@chrismedicalaesthetics.com,hello@chrismedicalaesthetics.com; chrismedicalesty@gmail.com,yes,no_peptides,https://chrismedicalaesthetics.com,medspa,,0
Chrysalis Wellness Spa LLC,chrysaliswellnessspa.com,,,,no_email,https://chrysaliswellnessspa.com,vendor,,0
Cinema Wellness Lymphatic Drainage MLD,cinemawellness.com,info@cinemawellness.com,info@cinemawellness.com,yes,no_peptides,https://cinemawellness.com,medspa,,0
Citiwellness,citiwellnesswilmington.com,,,yes,no_email,https://citiwellnesswilmington.com,medspa,,2
CKE SKINCARE,ckeskincare.com,,,yes,no_email,https://ckeskincare.com,vendor,GLP-1 weight loss peptides,2
Clair De Lune Aesthetics & Wellness,clairdelunemedspa.com,,,yes,no_email,https://clairdelunemedspa.com,medspa,,1
Clara Medical Spa,claramedicalspa.com,claramedicalspa@gmail.com,claramedicalspa@gmail.com,yes,no_peptides,https://claramedicalspa.com,medspa,,0
Clare Women's Wellness + Aesthetics,clarebeautywellness.com,,,,no_email,,vendor,,0
Clarity Medical Aesthetics,clarityct.com,,,,unreachable,,,,
Clarity Medical Spa,claritymedicalspa.com,,,yes,no_email,https://claritymedicalspa.com/contact,medspa,glutathione,5
Clarity Skin,clarityskinfargo.com,,,,unreachable,,,,
Classic Beauty Aesthetics & Wellness dba Med Spa 31:25,classicbeautysd.com,classicbeautysd@gmail.com,classicbeautysd@gmail.com,yes,no_peptides,https://classicbeautysd.com,medspa,,0
Clean Beauty Wellness Spa,cleanbeautywellness.com,,,,no_email,https://cleanbeautywellness.com,vendor,,0
Clean Skin Aesthetics,cleanskinaesthetics.beauty,cleanskinaestheticshtx@gmail.com,cleanskinaestheticshtx@gmail.com,yes,no_peptides,https://cleanskinaesthetics.beauty,medspa,,0
Clean Skin Clear Vibe Spa,cleanskinclearvibespa.com,care_cleanskin@hotmail.com,care_cleanskin@hotmail.com,yes,no_peptides,https://cleanskinclearvibespa.com,medspa,,0
Clear and Sexy Skin Med Spa,clearandsexyskin.com,,,yes,no_email,https://clearandsexyskin.com,medspa,,0
Clear Medical,clearmd.com,,,yes,no_email,https://clearmd.com,medspa,,0
Cleopatra Medical Aesthetics,cleopatra-lasercenter.com,,,,no_email,,vendor,,0
CLEO Skin + Laser (Edina),cleoskinandlaser.com,hello@cleoskinandlaser.com,hello@cleoskinandlaser.com,yes,no_peptides,https://cleoskinandlaser.com,vendor,,0
CPSI MedSpa,clevelandplasticsurgeryinstitute.com,,,,no_email,,vendor,,0
Cleveland Primecare Medspa,clevelandprimecaremedspa.com,,,yes,no_email,https://clevelandprimecaremedspa.com,medspa,,0
"Clinica Beauty Aesthetics by Erica, RN (formerly Nectar Aesthetics and",clinicabeautyaesthetics.glossgenius.com,,,,no_email,https://clinicabeautyaesthetics.glossgenius.com,medspa,GLP-1 weight loss peptides,2
Clinic Wellness Med Spa,clinicwellness.org,,,,unreachable,,,,
Cloud Nine Clinic,cloud9clinic.com,megan.larson01@gmail.com,megan.larson01@gmail.com; cloud9clinic@gmail.com,yes,no_peptides,https://cloud9clinic.com,medspa,,0
Cloud 9 Salon & Day Spa,cloud9salonanddayspa.com,info@cloud9salonanddayspa.com,info@cloud9salonanddayspa.com; weddings@cloud9salonanddayspa.com,yes,no_peptides,https://cloud9salonanddayspa.com,medspa,,0
Coastal Dermatology & Medspa,coastaldermatologyjax.com,,,yes,no_email,https://coastaldermatologyjax.com,medspa,,0
Coastal Derm MediSpa,coastaldermmedispa.com,,,,unreachable,,,,
Coastal Medical & Cosmetic Dermatology,coastaldermonline.com,,,yes,no_email,https://coastaldermonline.com,medspa,,0
Coastal Medical Aesthetics,coastalmedi.com,,,,no_email,https://coastalmedi.com,medspa,,0
Coastal Vitality Co.,coastalvitalityco.com,heidi@coastalvitalityco.com,heidi@coastalvitalityco.com,yes,no_peptides,https://coastalvitalityco.com,medspa,,0
Coco Med Spa,cocomedspa.com,,,yes,no_email,https://cocomedspa.com,medspa,,1
Coco Aesthetics Medspa,cocomedspa.glossgenius.com,,,yes,no_email,https://cocomedspa.glossgenius.com,medspa,,0
Cole Facial Clinic and Skin Care,colefacialclinic.com,,,yes,no_email,https://colefacialclinic.com,medspa,,0
Collab MedSpa,collabmedspa.com,,,yes,no_email,https://collabmedspa.com,medspa,,0
Collagen Bar NYC Microneedling and Body Contouring,collagenbar.nyc,,,yes,no_email,https://collagenbar.nyc,medspa,nad+,5
Collective Beauty Med Spa,collectivebeautymedspa.com,,,,unreachable,,,,
Collective Beauty Salon & Med Spa,collectivebeautysalonspa.com,pamperme@collectivebeautysalonspa.com,pamperme@collectivebeautysalonspa.com,,no_us_signal,https://collectivebeautysalonspa.com,medspa,GLP-1 weight loss peptides,2
Comprehensive Dermatology Center of Pasadena,compdermcenter.com,,,yes,no_email,https://compdermcenter.com,medspa,,0
Complete Care Medical Spa,completecaremedicalspa.com,completecaremedicalspa@gmail.com,completecaremedicalspa@gmail.com,yes,no_peptides,https://completecaremedicalspa.com,medspa,,0
Concept MedSpa + Wellness,conceptmedicalspa.com,,,yes,no_email,https://conceptmedicalspa.com,medspa,nad+,4
Concept Medspa by Nurse Ariany,conceptmedspa.com,,,,unreachable,,,,
Concierge Aesthetics®,conciergeaesthetics.com,,,,no_email,,vendor,,0
Concierge Cosmetics & Aesthetics,conciergecosmeticsandaesthetics.com,conciergecosmeticsjax@gmail.com,conciergecosmeticsjax@gmail.com,yes,no_peptides,https://conciergecosmeticsandaesthetics.com,medspa,,0
Concordia Star Medical Aesthetics,concordiastarmedaesthetics.com,,,,unreachable,,,,
Concord MedSpa,concordmedspa.com,,,yes,no_email,https://concordmedspa.com,medspa,,0
CONFIDENTLY Med Spa,confidentlymedspa.com,,,yes,no_email,https://confidentlymedspa.com,medspa,semaglutide,4
CONTŌR,contorstudio.com,info@contorstudio.com,info@contorstudio.com,,no_peptides,https://contorstudio.com,medspa,,0
Contour Collection,contourcollection.com,hello@contourcollection.com,hello@contourcollection.com,,no_peptides,https://contourcollection.com,medspa,,0
Elevation Med Spa,conwayobgyn.com,,,yes,no_email,https://conwayobgyn.com,medspa,,0
Conway Med Spa,conwaywomensmedspa.com,,,yes,no_email,https://conwaywomensmedspa.com,medspa,,0
Cool Blue Image,coolblueimage.com,coolblueimage@gmail.com,coolblueimage@gmail.com,yes,already known,https://coolblueimage.com,medspa,semaglutide,2
Copper Well Retreat,copperwellretreat.com,info@copperwellretreat.com,info@copperwellretreat.com,yes,no_peptides,https://copperwellretreat.com,vendor,,0
CORE Wellness & Recovery,corewellnessandrecovery.com,,,yes,no_email,https://corewellnessandrecovery.com,medspa,"nad+, glutathione",4
Corpo Excellente Medical Spa,corpoexcellente.com,,,,unreachable,,,,
CosMEDIX & Cryo MedSpa,cosmedixandcryomedspa.com,,,,unreachable,,,,
CosmetiCare Plastic Surgery Newport Beach & Med Spa,cosmeticare.com,,,yes,no_email,https://cosmeticare.com,medspa,,2
Cosmetic Injectables Center Medspa,cosmeticinjectables.com,,,,no_email,https://cosmeticinjectables.com,medspa,,0
Cosmetic Laser Professionals MED SPA,cosmeticlaserprofessionals.com,,,yes,no_email,https://cosmeticlaserprofessionals.com,medspa,nad+,3
Cosmetic Solutions Laser and Skin Care Center,cosmeticsolutionslaser.com,,,yes,no_email,https://cosmeticsolutionslaser.com,medspa,GLP-1 weight loss peptides,7
Cosmetiq Med Spa,cosmetiqmedicine.com,cosmetiqmedicine@gmail.com,cosmetiqmedicine@gmail.com,yes,already known,https://cosmetiqmedicine.com,medspa,"tirzepatide, nad+, ghk-cu, glutathione",7
Cosmetique Aesthetics and Surgical Center,cosmetiqueaesthetics.com,,,yes,no_email,https://cosmetiqueaesthetics.com,medspa,GLP-1 weight loss peptides,6
Couture Aesthetics,couture-aesthetics.com,,,,no_email,https://couture-aesthetics.com,medspa,,0
Cowgirl Jo's Beauty Co.,cowgirl-jos-beauty-co.square.site,,,,no_email,https://cowgirl-jos-beauty-co.square.site,vendor,,0
CoxHealth Med Spa,coxhealth.com,,,yes,no_email,https://coxhealth.com,medspa,,0
Crafted Aesthetics,craftedaestheticsmt.com,craftedacademy@gmail.com,craftedacademy@gmail.com,yes,already known,https://craftedaestheticsmt.com,medspa,semaglutide,4
Crafted Skin Clinic,craftedskinclinic.com,craftedskinclinicmn@outlook.com,craftedskinclinicmn@outlook.com,yes,no_peptides,https://craftedskinclinic.com,medspa,,0
"The DRIPBaR Cranford in Cranford, NJ",cranford-nj.thedripbar.com,,,,no_email,,vendor,,0
Creative Facial Aesthetics,creativefacialaesthetics.com,,,yes,no_email,https://creativefacialaesthetics.com,medspa,,0
Clear Sky Medical,crhormonehealth.com,,,yes,no_email,https://crhormonehealth.com,medspa,,4
Crossroads Spa,crossroadsspa.com,rupe.stacey@yahoo.com,rupe.stacey@yahoo.com,yes,no_peptides,https://crossroadsspa.com,vendor,,0
Crown Medical Aesthetics + Wellness,crownmedicalaesthetics.com,,,,no_email,,vendor,,0
Crown Med Spa,crownmedspas.com,,,,no_email,,vendor,,0
Dr. Jillian Finker,cryocurecenter.com,info@cryocurecenter.com,info@cryocurecenter.com,yes,no_peptides,https://cryocurecenter.com,medspa,,0
Cosmetic Skin & Laser Center,cslcbeauty.com,,,yes,no_email,https://cslcbeauty.com,medspa,nad+,4
Cupertino Medical Laser Center,cupertinomedicallaser.com,,,,no_email,,vendor,,0
Cura Med Spa,cura-medspa.com,,,yes,no_email,https://cura-medspa.com,medspa,GLP-1 weight loss peptides,9
Cura Skin Therapeutics,curaskinvt.com,curaskinvt@gmail.com,curaskinvt@gmail.com; curaskivt@gmail.com,yes,no_peptides,https://curaskinvt.com,vendor,,0
Curated Medical,curatedmed.com,info@curatedmed.com,info@curatedmed.com; hello@curatedmed.com,yes,no_peptides,https://curatedmed.com,medspa,,0
CURE Wellness Center,curedaily.com,,,yes,no_email,https://curedaily.com,vendor,"nad+, glutathione",4
Baltimore Bodies Medspa,curemedspaandwellness.com,,,,no_email,,vendor,,0
Cure Med Spa Mystic,curemedspamystic.com,,,yes,no_email,https://curemedspamystic.com,medspa,"nad+, glutathione",4
CUR Wellness Clinic,curwellnessclinic.com,,,yes,no_email,https://curwellnessclinic.com,medspa,nad+,4
Custom Beauty Med Studio,custombeautymedstudio.com,info@custombeautymedstudio.com,info@custombeautymedstudio.com,yes,no_peptides,https://custombeautymedstudio.com,medspa,,0
Cutella Medical Spa,cutellamedspa.com,,,yes,no_email,https://cutellamedspa.com,medspa,"tirzepatide, sermorelin",9
