vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Gameday Men's Health Eagle ID,activehealthnwellness.com,,,yes,no_email,https://activehealthnwellness.com,medspa,,0
ActIV Hydration and Wellness,activhydrationandwellness.com,,,yes,no_email,https://activhydrationandwellness.com,medspa,"semaglutide, nad+, glutathione",5
Acu Massage,acumassage.glossgenius.com,acumassage123@gmail.com,acumassage123@gmail.com,yes,no_peptides,https://acumassage.glossgenius.com,medspa,,0
Franco Wellness & Aesthetics,adanfranco.co,adanfranco.co@gmail.com,adanfranco.co@gmail.com,yes,already known,https://adanfranco.co/contact,medspa,,1
Advanced Aesthetics,advancedaestheticslv.com,,,yes,no_email,https://advancedaestheticslv.com,medspa,semaglutide,4
Advanced Dermal Health & Aesthetics,advanceddermalhealth.com,,,yes,no_email,https://advanceddermalhealth.com,medspa,nad+,2
Advanced Medspa IV lounge & Oxygen bar,advancedmedfargo.com,,,,no_email,,vendor,,0
"IV Vitamin & Mineral Therapy in Jackson, TN",advancedrehabjackson.com,,,yes,no_email,https://advancedrehabjackson.com,medspa,,2
"Revive Medical Spa, LLC Rogers",advancedskinmd.com,,,yes,no_email,https://advancedskinmd.com,medspa,,0
Advanced Wellness Spa,advancedwellspa.com,,,,no_email,https://advancedwellspa.com,medspa,,0
AdventHealth Infusion Center,adventhealth.com,,,yes,no_email,https://adventhealth.com,medspa,GLP-1 weight loss peptides,2
A&E MED SPA LLC,aemedspa.net,,,yes,no_email,https://aemedspa.net,medspa,,0
Aesthetica Med Spa of San Diego,aestheticamedspasd.com,aestheticamedspasd@gmail.com,aestheticamedspasd@gmail.com,yes,already known,https://aestheticamedspasd.com,medspa,"bpc-157, sermorelin, epithalon, pt-141, ghk-cu, glutathione",9
Aesthetic Boutique Medspa,aestheticboutiquemedspa.com,,,,no_email,https://aestheticboutiquemedspa.com,vendor,,0
Snatched Aesthetic Wellness,aestheticclinicaustin.com,,,yes,no_email,https://aestheticclinicaustin.com,medspa,nad+,1
Scalp Micro Pro Clinic,aestheticouture.com,info@aestheticouture.com,acmedspa@gmail.com; info@aestheticouture.com,yes,no_peptides,https://aestheticouture.com,medspa,,0
Aesthetics & Weightloss,aestheticsandweightloss.com,,,yes,no_email,https://aestheticsandweightloss.com,medspa,GLP-1 weight loss peptides,2
IV Hydration Therapy Kissimmee FL,aestheticsbyjennifer.com,info@aestheticsbyjennifer.com,info@aestheticsbyjennifer.com,yes,no_peptides,https://aestheticsbyjennifer.com/contact,medspa,,0
SPA Aesthetics,aestheticsbyspa.com,,,yes,no_email,https://aestheticsbyspa.com,medspa,,0
AESTHX,aesthx.com,,,yes,no_email,https://aesthx.com,medspa,,0
AfterGlo Skincare,aftergloskincare.com,,,yes,no_email,https://aftergloskincare.com,medspa,,0
Ageless Medical Aesthetics,agelessinspired.com,agelessmedicalinfo@gmail.com,agelessmedicalinfo@gmail.com,yes,already known,https://agelessinspired.com,medspa,"semaglutide, nad+, sermorelin",9
Ageless Medical Spa,agelesslaser.com,,,yes,no_email,https://agelesslaser.com,medspa,,0
Ageless Men's Health,agelessmenshealth.com,,,,unreachable,,,,
Ageless Mi MedSpa,agelessmimedspa.com,,,yes,no_email,https://agelessmimedspa.com,medspa,,0
Ageless Medical Spa,agelesspa.com,,,,unreachable,,,,
Ageless Women’s Health,agelesswomenshealth.com,,,,no_email,https://agelesswomenshealth.com,medspa,semaglutide,6
Eva's Esthetica Day Spa,ajkpt.myaestheticrecord.com,,,,no_email,https://ajkpt.myaestheticrecord.com,vendor,,0
The DRIPBaR Alamo Heights,alamo-heights.thedripbar.com,,,,no_email,,vendor,,0
Espérance Spa,alchimie-spa.com,contact@alchimie-spa.com,contact@alchimie-spa.com; academy@alchimie-spa.com,,no_peptides,https://alchimie-spa.com,vendor,,0
Alex Alexa Medispa,alexalexa.com,,,,no_email,,vendor,,0
G Balance Med Spa,alfamedspa.com,,,yes,no_email,https://alfamedspa.com,medspa,GLP-1 weight loss peptides,3
Alicia Med Spa,aliciamedspa.com,,,,no_email,https://aliciamedspa.com,vendor,,0
"All About U Aesthetics, LLC",allaboutuaesthetics.com,,,yes,no_email,https://allaboutuaesthetics.com,medspa,,0
Vida Aesthetics and Wellness,allmyvida.com,info@allmyvida.com,info@allmyvida.com,,no_peptides,https://allmyvida.com,medspa,,0
Alloura Med Spa,allouramedspa.com,info@allouramedspa.com,info@allouramedspa.com,yes,no_peptides,https://allouramedspa.com,medspa,,0
All Revive Wellness,allrevivehealthandwellness.com,,,yes,no_email,https://allrevivehealthandwellness.com,vendor,,0
IV Infusions in Ohio,allswellwellness.com,,,,no_email,https://allswellwellness.com/about-us,vendor,,0
Allure Aesthetics & Medical Spa,allureaestheticsmedicalspa.com,,,,no_email,https://allureaestheticsmedicalspa.com,medspa,,0
Allure Aesthetics,allureaestheticssd.square.site,allureaesllc@gmail.com,allureaesllc@gmail.com,,no_peptides,,vendor,,0
Allure Med Spa,alluremedicalofmaine.com,info@alluremedicalofmaine.com,info@alluremedicalofmaine.com,yes,no_peptides,https://alluremedicalofmaine.com,medspa,,0
Skinspirit,almontespa.com,info@almontespa.com,info@almontespa.com,yes,no_peptides,https://almontespa.com,vendor,,0
ALOderma Med Spa,alodermaspa.com,,,,unreachable,,,,
"Premium IV Therapy in Marietta, GA",amachimedspa.com,,,,no_email,,vendor,,0
Foster Serenity,amandafoster1.glossgenius.com,fosterserenityllc@gmail.com,fosterserenityllc@gmail.com,yes,no_peptides,https://amandafoster1.glossgenius.com,vendor,,0
Silhouette Skin & Body Spa,amazingfaceky.com,amazingfaceky@gmail.com,amazingfaceky@gmail.com,yes,no_peptides,https://amazingfaceky.com,medspa,,0
Amber Wellness Group,amberwellnessgroup.com,,,,no_email,,vendor,,0
Vitamin IV Therapy,amibareskin.com,,,yes,no_email,https://amibareskin.com,medspa,,1
Massage One,amtamembers.com,support@amtamembers.com,support@amtamembers.com,yes,no_peptides,https://amtamembers.com,vendor,,0
BionwoRx,andersonlongevityclinic.com,,,,no_email,https://andersonlongevityclinic.com,medspa,"sermorelin, pt-141",5
Angel Rose Aesthetics & Wellness,angelroseaestheticsandwellness.com,,,,no_email,,vendor,,0
Silver Door Holistic Spa Angie Blunk. ND,angieblunknd.com,,,,unreachable,,,,
Dr. Anna MD & MedSpa,annamd.com,info@annamd.com,info@annamd.com,yes,no_peptides,https://annamd.com,medspa,,0
Evolution Health and Wellness,anti-agingdocs.com,,,yes,no_email,https://anti-agingdocs.com,medspa,GLP-1 weight loss peptides,10
BeAti Acupuncture Wellness Clinic,antiagingwellnessmd.com,,,yes,no_email,https://antiagingwellnessmd.com,medspa,GLP-1 weight loss peptides,4
IV Therapy,api.leadconnectorhq.com,,,,no_email,,vendor,,0
Internal Med Spa,app.glossgenius.com,,,,no_email,https://app.glossgenius.com,vendor,,0
Aesthetics Lab,app.joinmoxie.com,,,,no_email,https://app.joinmoxie.com,vendor,,0
Ivy Infusions & Med Spa,app.remedly.com,,,,no_email,https://app.remedly.com/contact-us,vendor,,0
Iowa HBOT,appointments.mychirotouch.com,,,,no_email,https://appointments.mychirotouch.com,vendor,,0
"IV Therapy in Franklin, TN",aprestigeaesthetics.com,,,,no_email,,vendor,,0
Associated Plastic Surgeons & Med Spa,apskc.com,socialmanagedkc4@gmail.com,socialmanagedkc4@gmail.com,yes,no_peptides,https://apskc.com,medspa,,0
Lowcountry Male Clinic,aquavitality.com,,,yes,no_email,https://aquavitality.com,medspa,"semaglutide, nad+, sermorelin, aod-9604, tirzepatide",17
Perspire Sauna Studio,ariaspas.com,,,,unreachable,,,,
Ari Blanc Medical Spa,ariblancmedicalspa.com,,,yes,no_email,https://ariblancmedicalspa.com,medspa,,0
Arlee Massage Clinic,arleemassage.com,,,yes,no_email,https://arleemassage.com,medspa,,0
Arnica Acupuncture and Wellness,arnicajh.com,vita@arnicajh.com,vita@arnicajh.com,yes,no_peptides,https://arnicajh.com,medspa,,0
Salt & Light Wellness Center of Cabot,arrefreshwellness.com,,,,unreachable,,,,
Art & Beauty Salon,art-beauty-102435.square.site,,,,no_email,,vendor,,0
Advanced Skin and Body Solutions,asbs.com,,,,unreachable,,,,
Ascending Wellness Massage Therapy,ascendingwellnessmassage.com,,,,no_email,,vendor,,0
Forest Massage Spa,asianmassageor.com,,,yes,no_email,https://asianmassageor.com,vendor,,0
Aspen Medical Aesthetics & Laser Clinic,aspenmedispa.com,,,,unreachable,,,,
LifeWorks Integrative Health,aspirehealthkc.com,,,yes,no_email,https://aspirehealthkc.com,medspa,,0
Aspire Plastic Surgery and Medical Spa,aspireplasticsurgery.com,reach@aspireplasticsurgery.com,reach@aspireplasticsurgery.com,yes,no_peptides,https://aspireplasticsurgery.com,medspa,,0
IV Drip Therapy,aspirevitality.com,,,,unreachable,,,,
"IV Therapy in Montgomery, AL",assets.auroramedspaclinic.com,,,,unreachable,,,,
"Mobile IV Therapy Services in Burleson County, Texas",assets.cdn.filesafe.space,,,,unreachable,,,,
"IV Vitamin Therapy in Butte, MT",assets.flawlessmedicalspa.com,,,,unreachable,,,,
"IV Hydration, Injectables, and Peptides in Roseville, CA",assets.geminihealthandwellness.com,,,,unreachable,,,,
Mobile IV Service in Pittsburgh,assets.letsbatch.io,,,,unreachable,,,,
LIVE Hydration Spa Cary,assets.locations.livehydrationspa.com,,,,unreachable,,,,
"MaineHealth Cancer Care, Blood Disorders and IV Therapy",assets.mainehealth.io,,,,unreachable,,,,
The Drip Mobile IV,assets.marketspread.com,,,,unreachable,,,,
Live Hydration,assets.simpleviewinc.com,,,,unreachable,,,,
The Spa at MPS,assets.thespaatmps.com,,,,unreachable,,,,
About Us,assets.zyrosite.com,,,,unreachable,,,,
Asteria Spa,asteriaspa.com,,,,no_email,https://asteriaspa.com,medspa,,0
Augusta Massage and Facial Studio,augustamassagetherapist.com,,,,unreachable,,,,
Aura Holistic & Metaphysical Wellness + Crystal Shop,auraholisticwellness.com,info@auraholisticwellness.com,info@auraholisticwellness.com,yes,no_peptides,https://auraholisticwellness.com,vendor,,0
Aurora Medical Spa,auroramedicalspa.com,,,yes,no_email,https://auroramedicalspa.com,medspa,,0
Avail Aesthetics,availaesthetics.com,info@availaesthetics.com,info@availaesthetics.com,yes,no_peptides,https://availaesthetics.com,medspa,,0
Avery’s Health and Wellness,averysmedspa.org,averysmedspa@hotmail.com,averysmedspa@hotmail.com,yes,already known,https://averysmedspa.org,medspa,GLP-1 weight loss peptides,3
Avita Health and Wellness: Michigan's Leading IV Therapy Service,avitahw.com,,,yes,no_email,https://avitahw.com,medspa,GLP-1 weight loss peptides,4
Avivage Massage,avivagemassage.com,,,yes,no_email,https://avivagemassage.com,medspa,,0
Awaken For Wellness + SweatWorks Studio,awakenforwellness.com,info@awakenforwellness.com,info@awakenforwellness.com,yes,no_peptides,https://awakenforwellness.com,medspa,,0
A Wellness Day Spa,awellnessdayspa.com,,,yes,no_email,https://awellnessdayspa.com,vendor,mots-c,1
Axis Salon Studio of Des Moines.,axishair.com,,,yes,no_email,https://axishair.com,vendor,,0
IV Therapy Houston,b286892.smushcdn.com,,,,unreachable,,,,
Badger State Hydrate & Badger Glow,badgerstatehydrate.com,badgerstatehydrate@gmail.com,badgerstatehydrate@gmail.com,yes,already known,https://badgerstatehydrate.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",15
Bair Medical Spa,bairmedicalspa.com,info@bairmedicalspa.com,info@bairmedicalspa.com,yes,no_peptides,https://bairmedicalspa.com,medspa,,0
Balanced Healing Salt + Sauna,balancedhealingsaltandsauna.com,owner@balancedhealingsaltandsauna.com,owner@balancedhealingsaltandsauna.com,yes,no_peptides,https://balancedhealingsaltandsauna.com,medspa,,0
Precision Health and Wellness,balancedlivingfm.com,,,,no_email,https://balancedlivingfm.com,vendor,,0
Pause West Des Moines,balancehormonecenter.com,,,,no_email,,vendor,,0
"Gameday Men's Health Norman, OK",balancehormoneoklahoma.com,,,yes,no_email,https://balancehormoneoklahoma.com,medspa,sermorelin,4
Balance Infusion & Wellness,balanceinfusionwellness.com,,,,no_email,,vendor,,0
Vivid Aesthetics,balancemedicaldayspa.com,,,yes,no_email,https://balancemedicaldayspa.com,medspa,semaglutide,5
Hyper Health Wellness Center,balanceoflifeclinic.com,,,yes,no_email,https://balanceoflifeclinic.com,medspa,"nad+, glutathione",4
Infusion Care,baptisthealth.net,international@baptisthealth.net,international@baptisthealth.net; helpcareondemand@baptisthealth.net,yes,no_peptides,https://baptisthealth.net,medspa,,0
Oasis Spa at Baptist Health/Milestone Wellness Center,baptistmilestone.com,,,,unreachable,,,,
Bare Aesthetics NJ,bareaestheticsnj.glossgenius.com,,,,no_email,https://bareaestheticsnj.glossgenius.com,medspa,GLP-1 weight loss peptides,2
Barely Blushing,barelyblushingvt.com,barelyblushingvt@gmail.com,barelyblushingvt@gmail.com,yes,no_peptides,https://barelyblushingvt.com,vendor,,0
The Health Center For Integrative Medicine,bareskin-laser.com,info@bareskin-laser.com,info@bareskin-laser.com,yes,no_peptides,https://bareskin-laser.com,medspa,,0
Bare Esthetics,bareskinandnailstudio.com,,,,unreachable,,,,
"Jamie Clayton Spano, Medical Esthetician",barevt.com,,,yes,no_email,https://barevt.com,medspa,semaglutide,5
Barr Aesthetics,barraesthetics.com,info@barraesthetics.com,info@barraesthetics.com,yes,no_peptides,https://barraesthetics.com,medspa,,0
"IV Hydration in Pompano Beach, FL",beachbodymedspa.com,,,yes,no_email,https://beachbodymedspa.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, nad+",32
AIRE Ancient Baths New York · Tribeca,beaire.com,,,,no_email,https://beaire.com/contact,vendor,,0
Beaute Enhanced Medical Aesthetics and wellness,beauteenhancedmedspa.com,,,yes,no_email,https://beauteenhancedmedspa.com,medspa,"semaglutide, tirzepatide",7
Beautiful Skin KC,beautifulskinkc.com,,,yes,no_email,https://beautifulskinkc.com,medspa,,0
Beauty Anew Med Spa,beautyanewmedspa.com,,,,no_email,https://beautyanewmedspa.com,medspa,,1
Beauty by Bev,beautybybevllc.com,,,yes,no_email,https://beautybybevllc.com,medspa,,0
TheraTouch Massage & Wellness Inc,beautybycore.com,,,,no_email,https://beautybycore.com,vendor,,0
Beauty Centric Spa,beautycentricspa.com,,,,no_email,https://beautycentricspa.com,vendor,,0
Beauty Concepts & Day Spa,beautyconceptswv.com,,,,no_email,,vendor,,0
Beauty For Life LLC,beautyforlifellc.com,beautyforlifellc@gmail.com,beautyforlifellc@gmail.com,yes,no_peptides,https://beautyforlifellc.com/contact,vendor,,0
Beauty Haus,beautyhausnd.com,,,,unreachable,,,,
"Beauty Therapy MedSpa, LLC",beautytherapymedspa.com,,,,unreachable,,,,
BeBalanced Natural Hormone Weight Loss,bebalancedcenters.com,,,,no_email,,vendor,,0
beem® Light Sauna,beemlightsauna.com,,,,no_email,https://beemlightsauna.com,vendor,,0
Begin SalonSpa,beginsalonspa.com,betsybegin@gmail.com,betsybegin@gmail.com,yes,already known,https://beginsalonspa.com,medspa,semaglutide,3
The Indy Med Spa,beindy.com,,,yes,no_email,https://beindy.com,medspa,nad+,4
Bella Aesthetica Medical Spa,bellaaestheticamedicalspa.com,,,yes,no_email,https://bellaaestheticamedicalspa.com,medspa,"semaglutide, tirzepatide",7
BellaBotox,bellabotox.wix.com,,,,unreachable,,,,
Bella Cosa Med Spa,bellacosaspa.com,,,yes,no_email,https://bellacosaspa.com,medspa,semaglutide,3
Velvet Allure by Dr. Corpia Keyes,bellaluxemedicalspa.com,,,,no_email,,vendor,,0
Medical Spa,bellamobileaesthetics.myaestheticrecord.com,,,,no_email,https://bellamobileaesthetics.myaestheticrecord.com,medspa,,0
Bellasee™Beauty,bellaseemedspa.com,,,,no_email,,vendor,,0
Ennu Crestview Hills (previously 25 Again & NAVA Medspa),bellavaaesthetics.com,bellavaaesthetics@gmail.com,bellavaaesthetics@gmail.com,,no_peptides,https://bellavaaesthetics.com,medspa,,0
Bella Vida Aesthetics & Wellness,bellavidaaesthetics.com,,,,no_email,,vendor,,0
Belle Beauty Care Vein Scan & Treatment Center,bellebeautycare.com,,,,unreachable,,,,
Belle Rose Aesthetics,belleroseaesthetics.glossgenius.com,info@belleroseaesthetics.com,info@belleroseaesthetics.com,yes,no_peptides,https://belleroseaesthetics.glossgenius.com,medspa,,0
Belle Sante Med Spa,bellesantemedspa.com,,,yes,no_email,https://bellesantemedspa.com,medspa,,0
Nikki Lynn Aesthetics,bellesoulaesthetics.com,,,,no_email,,vendor,,0
The Cryo House,bellevietoday.com,,,yes,no_email,https://bellevietoday.com,medspa,"semaglutide, nad+",7
Bellisimo Med Spa and Laser Center,bellisimospacom.simplybook.net,bellisimoz@gmail.com,bellisimoz@gmail.com,,no_peptides,https://bellisimospacom.simplybook.net,vendor,,0
Bellíssimo Luxury Nails,bellissimoluxurynails406.glossgenius.com,bellissimonails406@gmail.com,bellissimonails406@gmail.com,yes,no_peptides,https://bellissimoluxurynails406.glossgenius.com,vendor,,0
Below Zero Cryo & Beauty,belowzerobeauty.glossgenius.com,belowzerobeautystudio@gmail.com,belowzerobeautystudio@gmail.com,yes,no_peptides,https://belowzerobeauty.glossgenius.com,vendor,,0
Bengtson Center for Aesthetics & Plastic Surgery,bengtsoncenter.com,,,yes,no_email,https://bengtsoncenter.com,medspa,GLP-1 weight loss peptides,3
Berry Blonde Spa,berryblondespa.com,,,,no_email,https://berryblondespa.com,vendor,,0
Bethel Massage Therapy Spa,bethelmassagetherapyspa.onbuildhealth.com,,,yes,no_email,https://bethelmassagetherapyspa.onbuildhealth.com,medspa,,0
Better Life Carolinas,betterlifecarolinas.com,,,yes,no_email,https://betterlifecarolinas.com,medspa,"semaglutide, tirzepatide",3
Betty's Bath & Day Spa,bettysbath.com,,,yes,no_email,https://bettysbath.com,vendor,,0
IV Treatment Troy & Birmingham,betweenthelinesaesthetics.com,,,yes,no_email,https://betweenthelinesaesthetics.com,medspa,,1
Be Well Medical Clinic,bewellmedicalok.com,,,yes,no_email,https://bewellmedicalok.com,medspa,"semaglutide, tirzepatide",10
"IV Infusion Therapy in Edgewater, NJ",beyondthesurfaceaesthetics.com,,,,unreachable,,,,
Revitalize Your Body with Pure Hydration IV Drip Therapy,beyourbestyouhealthandwellness.com,,,,unreachable,,,,
Beyoutiful Wellness Clinic & Rapid Labs LLC,beyoutifulclinic.com,beyoutiful39402@gmail.com,beyoutiful39402@gmail.com,,no_peptides,https://beyoutifulclinic.com,vendor,,0
NexGen Health And Wellness,bflmemphis.com,,,yes,no_email,https://bflmemphis.com,medspa,"pt-141, semaglutide, tirzepatide, liraglutide",15
Elevate IV Hydration & Med Spa,bgjot.myaestheticrecord.com,,,,no_email,https://bgjot.myaestheticrecord.com,vendor,,0
BHAV SPA,bhavspa.com,bhavspa@gmail.com,bhavspa@gmail.com,yes,no_peptides,https://bhavspa.com,vendor,,0
IV Hydration Lone Tree CO,biglifecolorado.com,,,,no_email,https://biglifecolorado.com,vendor,GLP-1 weight loss peptides,2
Ferrari Facial Aesthetics,bilst.myaestheticrecord.com,,,,no_email,https://bilst.myaestheticrecord.com,medspa,,0
IV Therapy and NAD+ NYC,biograph.com,info@biograph.com,info@biograph.com,yes,no_peptides,https://biograph.com,medspa,,0
IV THERAPY,biohackcryowellness.com,biohackcryowellness@gmail.com,biohackcryowellness@gmail.com,yes,no_peptides,https://biohackcryowellness.com,medspa,,0
Biohackr Health,biohackr.health,,,yes,no_email,https://biohackr.health,medspa,"semaglutide, nad+, sermorelin, glutathione",17
BioRestore NH,biorestorenh.com,,,,no_email,,vendor,,0
Biotherapy Clinic/Colonics/Acupuncture,biotherapy-clinic.com,,,yes,no_email,https://biotherapy-clinic.com,medspa,,0
JUST IV THERAPY,birdeye.com,,,yes,no_email,https://birdeye.com,medspa,,0
Pure Skin Aesthetic & Laser Center,bismarckbotox.com,,,yes,no_email,https://bismarckbotox.com,medspa,,0
Hydrate GA,bizidex.com,support@bizidex.com,support@bizidex.com; stephenhodgkiss1@gmail.com,yes,no_peptides,https://bizidex.com,vendor,,0
Cypress Cryotherapy,bladeswellness.com,,,yes,no_email,https://bladeswellness.com,medspa,nad+,5
Blissful Infinity,blissful-infinity.chrone.work,,,,unreachable,,,,
Blissfusion Wellness Lounge,blissfusion.as.me,,,,unreachable,,,,
Mobile IV Therapy,blissmobileiv.com,,,yes,no_email,https://blissmobileiv.com,medspa,"nad+, glutathione",3
Bliss Therapeutic Massage and Spa,blisstherapeuticmassage.as.me,,,,unreachable,,,,
Blix Clinical Aesthetics & Laser,blixclinical.com,info@blixclinical.com,info@blixclinical.com,yes,no_peptides,https://blixclinical.com,medspa,,0
Blossüm Aesthetics Co. Med Spa,blossumaesthetics.com,,,,no_email,https://blossumaesthetics.com,medspa,,0
Indianola IV offers personalized intravenous therapy,bloximages.newyork1.vip.townnews.com,,,,unreachable,,,,
Blue Water Spa,bluewaterspa.com,,,,no_email,,vendor,,0
IV Vitamin Therapy,blurrdlines.com,blurrdlines11@gmail.com,blurrdlines11@gmail.com,,no_peptides,https://blurrdlines.com,medspa,,0
Gameday Men's Health Middleton,blurwi.com,info@blurwi.com,info@blurwi.com; booking@blurwi.com,yes,no_peptides,https://blurwi.com,medspa,,0
Blush and Grey,blushandgreymedspa.com,,,yes,no_email,https://blushandgreymedspa.com,medspa,,0
Peak Vitality,blvd.app,,,,no_email,https://blvd.app,vendor,,0
Infusion Services,bmhsc.org,,,yes,no_email,https://bmhsc.org,medspa,,0
"Body & Sole, LLC",bodyandsolemassage.massagetherapy.com,massagefortcollins@gmail.com,massagefortcollins@gmail.com; massagevermillion@gmail.com,yes,no_peptides,https://bodyandsolemassage.massagetherapy.com,vendor,,0
"IV Nutrition Therapy Center Elkridge, MD",bodybalancemd.com,,,,no_email,,vendor,,0
Body Bella Day Spa,bodybelladayspa.com,,,,unreachable,,,,
Body Elements of Health LLC,bodyelementsofhealth.com,,,,unreachable,,,,
Body Evolution Spa,bodyevolutionspa.com,relax@bodyevolutionspa.com,relax@bodyevolutionspa.com,yes,no_peptides,https://bodyevolutionspa.com,vendor,,0
Bodysculpt Columbus,bodysculptcolumbus.com,,,,unreachable,,,,
Lite Medical Clinic PLLC,bodytechsrx.com,,,,no_email,https://bodytechsrx.com,vendor,,0
Bonita Beauty Studio • Head Spa,bonitabeautystudio.org,,,,no_email,https://bonitabeautystudio.org,vendor,,0
Klarity Ketamine Clinic,book.getweave.com,,,,no_email,https://book.getweave.com,vendor,,0
LI Hydration,booking.hydreight.com,,,,no_email,,vendor,,0
Platinum IV Therapy,booking.mangomint.com,,,,no_email,https://booking.mangomint.com,vendor,,0
Restore Hyper Wellness,booking.restore.com,,,,no_email,https://booking.restore.com,vendor,,0
INJX Aesthetics,bookinjx.com,,,yes,no_email,https://bookinjx.com,medspa,,0
Renew at Seventh,bookskinalchemy.com,,,,unreachable,,,,
Boss Gal Beauty Bar,bossgalbeautybar.com,booking@bossgalbeautybar.com,booking@bossgalbeautybar.com,yes,no_peptides,https://bossgalbeautybar.com,medspa,,0
Jasmine Acupuncture,boston.dexafit.com,boston@dexafit.com,boston@dexafit.com,yes,already known,https://boston.dexafit.com,medspa,GLP-1 weight loss peptides,2
Boston X,bostonx.myaestheticrecord.com,,,,no_email,https://bostonx.myaestheticrecord.com,vendor,,0
Bourbon & Blush Salon and Spa,bourbonandblushspa.com,,,,no_email,https://bourbonandblushspa.com,vendor,,0
"New Hope OM, LLC",boutiquewellnessnc.com,,,yes,no_email,https://boutiquewellnessnc.com,medspa,semaglutide,6
"IV Nutrition Bowling Green, KY",bowling-green-ky.thedripbar.com,,,,no_email,,vendor,,0
Total Body Health,brecksville.zivel.com,brecksville@zivel.com,brecksville@zivel.com; zivelbrecksville@gmail.com,yes,no_peptides,https://brecksville.zivel.com,medspa,,0
Brickell Cosmetic Center-Aesthetics & Dermatology,brickellcosmetic.com,,,yes,no_email,https://brickellcosmetic.com,medspa,,0
Brilliant Massage & Skin,brilliantmassageandskin.com,info@brilliantmassageandskin.com,69192f3e5b974e7a989d90bb66ecb474@brilliantmassageandskin.com; info@brilliantmassageandskin.com; inquiries@brilliantmassageandskin.com,yes,no_peptides,https://brilliantmassageandskin.com,vendor,,0
Bronzed N Beautiful,bronzednbeautiful.com,,,yes,no_email,https://bronzednbeautiful.com,medspa,,0
Between the Lines Aesthetics PLLC,btlaestheticsnh.com,,,,no_email,https://btlaestheticsnh.com,medspa,,0
Bumble Lane,bumblelane.com,,,,no_email,https://bumblelane.com,vendor,,0
IV Infusion Therapy Treatments Near You,burickcenter.com,,,,no_email,,vendor,,0
Burton's Classic Hair Co.,burtonshair.com,burtonshair@gmail.com,burtonshair@gmail.com,yes,no_peptides,https://burtonshair.com,vendor,,0
Functional Beauty Medical Spa Ventura,calivingweightloss.com,,,,no_email,,vendor,,0
"M. Bradley Calobrace, MD, FACS",caloaesthetics.com,,,yes,no_email,https://caloaesthetics.com,medspa,,0
Cameo Skin and Body Wellness,cameoskinandbody.com,,,yes,no_email,https://cameoskinandbody.com,medspa,,0
The DRIPBaR Cape Girardeau,cape-girardeau-mo.thedripbar.com,,,,no_email,,vendor,,0
IV Nutrition Now opens its doors in Rehoboth Beach,capegazette.com,newsroom@capegazette.com,newsroom@capegazette.com; viewpoints@capegazette.com; adsales@capegazette.com; subscribe@capegazette.com; chrisr@capegazette.com; jen@capegazette.com; nickroth@capegazette.com; charity@capegazette.com,yes,no_peptides,https://capegazette.com,vendor,,0
Tight Club,capitalchirodsm.com,,,yes,no_email,https://capitalchirodsm.com,medspa,,0
Capitol Ketamine and Wellness,capitolketamineandwellness.com,,,yes,no_email,https://capitolketamineandwellness.com,medspa,,0
IV Therapy,care-one.com,,,yes,no_email,https://care-one.com,medspa,,0
GlowRx IV Drip Bar & Medspa,carecredit.com,,,yes,no_email,https://carecredit.com,medspa,,0
In-Home IV Therapy & Infusions,caretechinc.com,info@caretechinc.com,info@caretechinc.com,yes,no_peptides,https://caretechinc.com,vendor,,0
Carolina Day Spa,carolinadayspa.com,,,,unreachable,,,,
Honolulu Botox & Filler Doctor,carolynmaimd.com,,,yes,no_email,https://carolynmaimd.com,medspa,,0
The DRIPBaR Carrollwood,carrollwood.thedripbar.com,,,,no_email,,vendor,,0
Caruna Med Spa & Laser Center,carunamedspa.com,,,,no_email,,vendor,,0
Evoke Morale Med Spa,casacontour.com,,,,no_email,https://casacontour.com,vendor,,0
CasaGlow MedSpa,casaglow.com,,,yes,no_email,https://casaglow.com,medspa,,0
Catalyst Medical Center,catalystmedicalcenter.com,wecare@catalystmedicalcenter.com,wecare@catalystmedicalcenter.com,yes,no_peptides,https://catalystmedicalcenter.com,medspa,,0
Causey Med Aesthetic,causeymedaesthetic.com,info@causeymedaesthetic.com,contact@causeymedaesthetic.com; info@causeymedaesthetic.com,yes,no_peptides,https://causeymedaesthetic.com,medspa,,0
IV Therapy in Decatur,cbaclinic.com,,,,no_email,,vendor,,0
C&D Medical Aesthetics,cdmedicalaesthetics.com,,,yes,no_email,https://cdmedicalaesthetics.com,medspa,"semaglutide, tirzepatide, sermorelin",12
Prime IV Hydration & Wellness,cdn-files.eu.placewise.com,,,,unreachable,,,,
Float 207,cdn.b12.io,,,,unreachable,,,,
FOREVER YOUNG BHRT,cdn.durable.co,,,,unreachable,,,,
IV Health Club,cdn.hibuwebsites.com,,,,unreachable,,,,
"Mobile RN blends IV therapy, wellness services with on-the-go ...",cdn.owensborotimes.com,,,,unreachable,,,,
Lee Sheffield Infusion Center,cdn.providence.org,,,,no_email,https://cdn.providence.org,medspa,,0
The Game-Changer: IV Therapy Experience at IVme Wellness + Aesthetics,cdn.thelocalmomsnetwork.org,,,,unreachable,,,,
